index 393
DMU 200
input 3
output 3
instance 3
DMU   i1   i2   i3   o1   o2   o3   eff  err
120   12   39   19   26   28   23    87    4
121   15   35   48   44   47   40    94   14
122   33   19   50   44   43   44    81   18
123   13   34   47   38   39   34    73   15
124   16   39   42   42   44   38    89   13
125   23   23   15   22   22   23    92    3
126   47   18   37   35   32   39    94    5
127   13   47   45   25   27   21    61    3
128   10   40   39   25   28   21    76    2
129   38   12   24   24   21   28    97    1
130   10   36   39   25   27   21    86    0
131   32   17   13   22   21   25    94    3
132   12   29   19   39   41   37    93   20
133   21   24   24   29   29   28    72   12
134   14   29   14   34   36   33    76   19
135   14   50   26   40   43   35    90   11
136   45   10   29   24   21   28    79    3
137   12   40   17   22   25   20    70    5
138   27   29   27   22   22   21    74    1
139   42   25   27   36   34   39    97    6
140   39   36   40   33   33   33    82    2
141   35   38   24   47   47   47    93   16
142   13   46   13   24   27   21    75    4
143   12   31   47   40   42   37    83   16
144   37   32   11   26   25   27    78    4
145   24   33   22   29   29   28    76    8
146   27   42   47   39   41   37    78    9
147   14   11   46   29   29   28    98    8
148   11   24   41   30   31   27    93    7
149   32   17   20   28   26   30    83    9
150   23   43   14   39   41   38    70   19
151   34   35   14   28   28   29    75    6
152   12   40   39   34   37   30    82    9
153   41   46   28   41   41   41    88    6
154   40   21   43   41   39   43    90   11
155   34   19   39   27   26   28    73    6
156   22   18   12   17   17   18    81    3
157   25   12   19   25   23   26    92    8
158   44   43   50   56   56   56    97   12
159   47   14   10   34   31   40    87   14
160   35   12   44   24   22   25    74    3
161   45   34   26   53   52   55    96   19
162   19   27   31   19   20   18    64    3
163   21   26   49   40   41   38    75   17
164   23   32   31   23   24   22    60    6
165   17   17   46   21   21   20    77    2
166   14   29   33   19   21   17    76    0
167   32   48   13   31   32   30    92    0
168   22   18   38   28   28   28    90    6
169   16   14   25   26   26   26    88   11
170   43   28   26   35   33   38    96    4
171   32   30   12   24   23   25    84    2
172   23   10   20   19   18   20    88    4
173   43   45   33   56   56   56    90   19
174   19   13   14   11   10   11    71    0
175   21   12   15   19   19   20    72    8
176   15   40   34   38   41   34    96    9
177   32   41   27   36   37   36    79    9
178   13   47   33   25   27   21    73    1
179   20   38   15   23   25   22    70    5
180   38   11   47   30   28   33    93    3
181   18   33   14   21   23   20    88    1
182   43   17   15   26   23   29    76    7
183   12   16   12   27   27   27    81   16
184   14   11   34   20   20   20    90    4
185   32   43   35   46   47   45    86   14
186   23   14   45   33   33   33    84   12
187   14   24   28   21   22   20    84    3
188   10   26   15   30   31   29    68   18
189   14   38   13   27   29   26    61   13
190   16   28   11   30   31   29    61   18
191   40   42   30   52   52   52    96   15
192   35   28   13   43   42   45    98   17
193   10   17   34   20   21   18    77    5
194   19   18   41   25   25   24    93    2
195   10   45   23   28   32   23    96    1
196   19   26   24   24   25   23    70    8
197   28   33   22   34   34   34    67   15
198   17   36   39   24   25   21    77    0
199   38   39   34   34   34   34    62   11
200   21   21   15   24   24   24    65   11
