index 395
DMU 200
input 3
output 3
instance 5
DMU   i1   i2   i3   o1   o2   o3   eff  err
115   27   42   40   43   42   43    73   16
116   27   36   42   40   37   38    69   14
117   25   21   21   28   29   28    83   10
118   43   23   16   34   38   36    67   18
119   40   11   18   32   35   32    90   13
120   47   18   47   48   45   44    81   16
121   43   27   45   38   36   35    70   10
122   44   39   46   44   43   43    70   13
123   22   35   46   42   38   40    61   19
124   29   30   20   39   42   42    87   18
125   30   13   41   36   30   30    99    5
126   46   33   15   35   41   39    64   18
127   49   47   39   41   44   43    81    6
128   29   38   16   34   38   38    76   15
129   43   21   21   34   38   35    89   11
130   20   29   42   26   21   23    73    1
131   24   44   25   43   45   46    84   18
132   32   31   13   20   24   23    63    6
133   11   35   10   20   23   23    63   10
134   16   33   18   19   21   21    67    5
135   17   34   46   36   31   33    78    8
136   14   36   24   20   20   21    65    4
137   24   37   16   24   29   29    93    3
138   32   47   13   25   32   31    78    5
139   17   32   48   54   46   49    94   19
140   18   37   30   30   29   31    97    2
141   10   31   38   40   33   36    99   10
142   18   46   19   19   21   22    69    1
143   39   25   47   47   43   43    73   18
144   28   18   43   50   43   44    92   19
145   35   26   41   43   41   41    79   15
146   42   41   13   33   42   40    93    8
147   20   27   24   32   31   32    65   16
148   49   26   17   35   42   39    85   13
149   14   22   13   29   31   31    98   14
150   19   37   14   35   39   39    89   16
151   17   11   20   28   27   27    72   16
152   46   47   28   40   44   43    61   18
153   36   44   39   40   40   41    64   15
154   41   46   39   43   44   44    79   10
155   21   36   41   41   38   39    64   18
156   42   41   48   36   34   34    73    3
157   49   32   32   41   44   42    85   11
158   46   49   37   45   47   47    69   16
159   49   24   40   55   54   53    95   19
160   45   18   18   27   32   29    99    3
161   10   31   36   40   35   38    83   16
162   20   12   10   10   11   11    70    1
163   31   41   20   41   46   45    84   18
164   33   20   44   48   42   43    89   16
165   45   32   14   40   49   46    95   16
166   13   46   41   41   38   41    76   14
167   42   27   11   37   45   42    88   18
168   11   27   19   38   38   39    96   20
169   17   41   16   36   40   41    99   14
170   19   10   35   41   35   35    86   19
171   21   15   37   43   37   38    81   20
172   45   10   46   41   37   36    62   18
173   12   25   33   39   34   36    92   15
174   47   22   23   43   47   44    89   18
175   10   42   10   25   29   30    79   11
176   17   46   47   45   40   43    83   12
177   49   37   31   38   42   40    90    5
178   15   20   42   38   32   34    69   17
179   14   45   36   28   26   28    84    0
180   45   46   15   35   45   43    92    8
181   21   24   25   29   28   28    86    8
182   43   24   18   40   45   43    85   19
183   49   33   19   25   32   30    87    0
184   21   25   34   43   39   40    82   19
185   15   34   31   31   29   31    75   10
186   13   12   31   22   17   18    78    5
187   20   46   27   46   47   49    98   16
188   17   29   25   35   35   36    76   17
189   45   30   15   29   37   34    91    6
190   43   31   30   29   31   30    85    1
191   30   18   18   39   41   40    97   19
192   22   42   32   40   40   41    87   12
193   17   33   44   44   37   40    99    9
194   23   35   17   40   43   43    95   18
195   31   28   37   29   28   28    70    6
196   20   45   22   32   34   35    63   15
197   31   26   10   18   23   21    74    4
198   11   40   11   22   25   25    69    9
199   30   12   43   35   28   29    86    7
200   20   30   46   40   34   36    78   12
