index 518
DMU 250
input 3
output 3
instance 8
DMU   i1   i2   i3   o1   o2   o3   eff  err
178   14   45   38   35   40   40    63   18
179   33   41   19   39   38   33    92   10
180   27   47   40   42   45   45    67   19
181   21   12   23   22   21   24    90    5
182   26   10   10   28   24   23    80   13
183   32   47   20   25   25   21    73    1
184   38   11   24   32   27   29    81    9
185   33   46   22   22   22   19    63    1
186   30   21   18   27   24   23    86    5
187   20   15   12   20   18   18    82    6
188   17   15   31   35   36   40    85   18
189   12   18   28   21   24   27    94    5
190   13   13   27   25   27   29    69   14
191   43   37   27   54   51   48    98   17
192   19   41   41   43   49   50    84   19
193   41   16   37   39   35   39    99    5
194   32   50   10   24   23   17    66    3
195   44   33   32   36   33   32    82    4
196   37   39   21   33   32   29    65   11
197   11   39   45   29   36   39    79    9
198   17   49   31   33   40   37    99    6
199   32   11   23   42   38   40    92   19
200   15   26   39   26   31   35    90    6
201   22   23   26   25   26   26    66   10
202   46   28   22   28   24   22    66    4
203   35   24   49   42   42   47    76   15
204   46   26   10   33   27   23    70    9
205   24   39   12   39   39   34    80   19
206   44   38   29   46   44   41    82   14
207   17   40   39   22   27   28    73    2
208   47   18   12   35   28   25    73   11
209   50   38   18   31   27   23    68    4
210   39   16   41   31   28   33    79    4
211   41   44   50   40   41   43    84    3
212   13   29   45   31   37   41    77   13
213   29   22   46   39   40   45    77   15
214   36   21   21   37   34   33    67   17
215   11   39   26   34   40   39    93   15
216   41   39   48   56   57   59    96   16
217   15   27   35   29   33   35    70   14
218   32   10   16   34   29   29    83   14
219   46   48   49   47   48   48    71   14
220   45   46   13   37   33   26    81    6
221   23   25   33   33   35   37    87   11
222   30   48   49   45   49   50    73   17
223   17   20   42   33   37   43    93   12
224   21   19   48   34   37   42    65   17
225   15   49   45   40   48   48    78   17
226   37   49   46   40   42   42    71   10
227   46   26   30   39   33   33    94    3
228   14   28   26   24   27   27    84    7
229   31   38   45   33   35   36    69    8
230   16   36   40   29   35   37    92    5
231   28   13   32   35   33   36    65   18
232   37   21   26   35   31   32    83    9
233   14   40   13   25   28   23    86    8
234   12   16   17   21   23   23    95    8
235   29   41   26   27   28   25    76    3
236   24   44   38   41   45   44    75   17
237   38   25   12   44   39   36    81   20
238   39   44   28   37   36   32    89    3
239   32   50   35   34   37   34    92    0
240   11   16   12   14   14   14    69    5
241   20   49   26   21   25   22    62    4
242   34   17   36   31   30   33    67   11
243   14   49   21   27   33   28    83    8
244   24   18   17   26   24   24    96    6
245   39   36   29   25   23   22    65    1
246   19   29   17   19   20   18    88    1
247   24   22   41   25   26   29    61    8
248   37   23   17   26   22   21    76    4
249   21   49   28   25   29   26    64    7
250   20   47   12   32   35   27    94    9
