index 280
DMU 150
input 3
output 3
instance 10
DMU   i1   i2   i3   o1   o2   o3   eff  err
 57   22   25   46   38   38   42    72   15
 58   46   34   50   46   46   48    76   13
 59   46   20   49   41   39   44    79   10
 60   32   11   33   35   33   37    95   10
 61   28   46   43   35   36   36    84    2
 62   32   14   39   33   32   35    68   13
 63   30   19   38   45   44   48   100   15
 64   18   30   24   36   37   36    85   16
 65   49   21   30   37   36   36    66   15
 66   34   18   45   51   50   56    94   20
 67   17   12   48   39   38   46    95   13
 68   13   16   35   27   26   30    83    8
 69   40   33   11   32   32   27    77   11
 70   44   43   29   28   28   26    61    5
 71   38   18   21   17   16   16    62    1
 72   46   45   32   52   52   49    99   12
 73   46   19   23   26   24   24    75    4
 74   44   30   32   40   39   39    80   12
 75   17   12   18   32   32   33    90   18
 76   40   43   31   45   45   42    87   12
 77   42   35   22   45   45   41    86   17
 78   20   29   30   22   22   23    78    1
 79   24   44   11   18   19   15    64    2
 80   44   41   17   25   25   21    77    0
 81   28   33   50   39   39   42    78    9
 82   26   38   49   28   28   31    70    1
 83   35   34   43   31   31   33    80    1
 84   37   34   12   25   25   20    82    3
 85   39   41   42   53   53   54    84   19
 86   11   39   49   37   38   41    68   14
 87   29   12   29   41   39   43    99   17
 88   42   39   47   41   41   43    89    3
 89   20   35   19   32   33   30    91   10
 90   45   40   31   50   50   48    84   18
 91   26   17   34   28   28   30    62   12
 92   13   41   39   25   26   27    64    5
 93   32   41   22   28   29   26    72    6
 94   27   35   31   27   28   27    62    8
 95   20   15   49   35   35   41    72   14
 96   45   42   43   56   56   56    86   19
 97   28   31   24   39   39   37    97   12
 98   22   39   10   30   32   26    94    9
 99   24   44   39   49   51   50    96   15
100   45   21   11   31   30   27    90    9
101   20   34   49   48   49   53    91   16
102   24   32   33   37   38   38    82   13
103   29   39   50   44   44   47    70   16
104   37   27   15   24   24   21    76    5
105   46   19   33   49   47   49    99   16
106   43   49   21   37   37   33    68   12
107   28   13   21   22   21   22    87    4
108   43   26   49   38   37   40    66   11
109   27   48   33   37   38   36    67   13
110   17   49   21   23   25   22    62    6
111   30   37   25   41   42   40    73   19
112   47   40   49   44   44   45    90    3
113   22   28   44   32   32   35    68   10
114   27   25   28   30   30   31    95    5
115   17   40   28   23   24   23    75    2
116   29   43   36   47   48   47    93   14
117   33   15   46   28   27   32    68    6
118   37   17   28   32   31   33    96    6
119   19   27   35   40   41   43    96   14
120   34   37   24   46   47   44    94   17
121   33   42   23   32   33   30    70   10
122   23   28   31   27   27   28    86    3
123   38   32   36   40   40   41    69   16
124   20   27   33   35   35   37    71   16
125   23   43   15   16   17   14    62    0
126   26   49   39   36   37   36    76    7
127   25   22   15   26   26   25    75   11
128   50   27   36   36   35   35    74    8
129   38   21   24   18   18   18    63    1
130   31   11   48   32   30   37    79    7
131   35   29   31   37   36   36    81   11
132   22   24   12   27   27   25    72   13
133   13   20   11   30   31   29    93   17
134   19   40   49   45   46   49    95   10
135   45   28   10   31   31   27    68   13
136   23   18   35   35   34   37    83   13
137   37   39   18   42   43   39    80   18
138   10   20   38   18   18   22    71    1
139   26   11   37   37   36   41    86   15
140   42   24   21   33   32   30    83    9
141   21   16   24   20   19   21    96    0
142   41   41   37   30   30   29    65    4
143   27   31   46   32   32   35    84    2
144   26   28   16   40   41   38    89   20
145   12   10   13   25   24   25    64   17
146   34   34   35   40   40   40    67   17
147   46   19   25   34   32   32    69   13
148   40   46   49   50   50   51    77   15
149   50   19   48   48   46   50    82   15
150   26   36   46   43   43   45    65   19
