index 574
DMU 250
input 5
output 5
instance 4
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
 61   21   38   36   32   45   37   44   41   41   40   100    7
 62   24   18   47   33   28   40   42   41   40   43    73   20
 63   18   14   23   21   28   22   24   21   21   23    85    5
 64   46   29   48   37   39   44   42   41   41   44    81   10
 65   11   36   37   30   36   29   37   35   35   33   100    5
 66   12   39   36   13   45   29   37   32   32   31    87    8
 67   43   26   41   49   44   37   37   36   35   37    63   11
 68   27   24   10   30   28   29   29   29   29   28    65   13
 69   24   45   16   25   32   26   28   28   29   26    74    6
 70   17   20   25   15   40   29   32   28   28   29    67   14
 71   26   27   27   12   49   35   39   32   32   34    94    8
 72   37   40   46   27   26   35   33   35   35   36    65   12
 73   39   40   16   22   48   37   38   35   35   35    71   12
 74   15   19   19   37   46   34   40   35   35   35    68   18
 75   33   14   34   12   31   34   32   28   28   33    89    9
 76   12   16   33   36   35   24   29   26   26   27    74    8
 77   11   39   37   43   39   27   36   34   34   32    85    5
 78   38   35   45   45   42   35   36   35   35   35    69    7
 79   27   34   29   14   39   41   43   40   40   40    91   15
 80   29   17   21   16   22   26   23   23   23   25    98    3
 81   30   30   46   38   16   42   39   44   44   44    90   14
 82   16   20   16   20   48   21   26   21   21   21    64    7
 83   13   28   24   43   19   37   41   44   44   41    98   17
 84   37   33   22   39   42   26   27   25   26   25    65    3
 85   16   36   35   42   45   28   34   32   32   30    66    9
 86   46   42   17   45   37   42   40   42   42   40    68   15
 87   23   20   34   24   49   25   30   23   23   25    83    1
 88   20   25   33   22   33   38   41   38   38   39    84   17
 89   19   21   47   46   37   38   42   40   40   41    62   20
 90   24   35   38   42   17   38   38   43   43   41    95   11
 91   13   31   23   11   13   27   28   30   30   28    93   12
 92   48   49   39   45   36   39   37   39   39   38    65   10
 93   17   10   39   11   25   18   19   16   16   20    86    1
 94   46   45   10   37   43   27   25   25   26   24    62    2
 95   21   14   18   38   18   31   31   32   32   32    67   17
 96   39   22   49   24   33   48   46   44   44   48    97   14
 97   45   14   18   14   31   39   33   31   31   34    85   12
 98   31   49   37   34   40   38   40   40   40   39    67   14
 99   36   40   45   25   35   42   42   42   42   42    69   17
100   23   37   31   36   19   27   28   31   32   29    84    5
101   35   27   16   16   32   44   42   40   40   41    94   17
102   30   42   18   33   12   32   29   35   35   32    74   12
103   43   24   41   11   12   35   26   29   29   33    88    7
104   13   16   24   50   12   38   40   44   43   41    99   19
105   49   15   32   37   42   51   48   44   44   48    85   17
106   49   25   43   26   25   44   36   37   37   41    97    6
107   12   32   34   45   20   31   36   39   39   36    91   11
108   47   28   35   29   39   53   50   48   48   51    89   18
109   48   17   20   14   37   39   34   31   31   34    80   11
110   38   24   42   34   20   32   28   30   30   32    93    1
111   27   43   28   45   31   47   49   51   52   48    85   20
112   48   46   49   45   31   58   54   58   58   58    85   20
113   12   19   30   18   15   23   24   25   25   25    84    9
114   49   47   10   46   38   46   43   45   46   42    87   10
115   27   30   32   32   17   25   24   27   27   26    79    4
116   34   15   48   24   44   53   54   48   47   53    99   19
117   30   18   32   30   39   27   28   25   25   27    70    6
118   30   39   15   15   31   24   24   24   24   23    62    7
119   38   36   20   40   19   32   28   32   32   31    70    9
120   15   30   37   16   37   37   42   39   39   39    89   16
121   31   50   44   12   36   34   35   35   35   35    70   11
122   23   43   12   14   44   38   43   39   40   37    96   13
123   14   19   32   29   29   32   37   34   34   35    99   11
124   34   31   42   30   29   37   36   36   36   37    86    8
125   32   21   35   33   46   39   42   37   36   39    90    9
126   38   11   18   44   27   30   27   27   26   28    80    5
127   32   47   39   38   50   39   44   42   42   40    92    4
128   32   30   39   36   45   36   39   36   36   37    80    8
129   24   39   14   26   49   29   33   30   30   28    66   10
130   39   48   40   19   21   35   32   35   36   35    70   11
131   44   16   42   42   45   41   40   36   35   40    83    7
132   48   25   49   13   18   34   27   29   29   33    78    6
133   35   20   50   13   47   36   37   31   30   36    90    5
134   41   18   32   40   41   51   50   46   46   49    97   15
135   47   40   49   13   42   43   40   38   38   41    81    9
136   21   42   35   29   15   27   28   33   33   30    93    4
137   12   50   33   39   11   35   38   45   45   39    89   15
138   13   34   43   13   23   33   37   37   37   37    96   13
139   40   11   40   49   48   47   48   44   43   47    72   19
140   30   42   20   48   13   26   23   30   30   26    76    3
141   47   16   50   49   38   31   29   28   27   31    69    2
142   44   31   43   28   38   37   35   33   33   36    89    2
143   11   15   35   21   33   35   41   36   36   38    92   17
144   30   28   19   38   29   41   40   41   41   40    88   15
145   42   34   23   48   20   51   45   51   51   49    94   17
146   36   49   24   13   12   32   28   33   33   31    66   13
147   39   25   33   46   17   31   27   30   30   30    61   10
148   38   31   25   27   47   42   43   39   39   40    91   10
149   28   32   38   48   15   32   31   36   35   34    74   10
150   16   29   27   11   29   22   26   23   24   23    99    2
151   49   21   11   26   17   45   35   38   38   39    98   13
152   18   27   23   31   15   23   23   26   26   24    72    8
153   31   19   44   43   26   38   38   38   38   40    89   10
154   44   19   42   46   29   28   25   26   25   28    70    1
155   29   18   48   17   24   27   26   25   24   28    75    6
156   27   41   42   46   46   47   52   51   51   49    91   14
157   43   26   41   25   16   31   26   29   28   30    68    8
158   23   35   27   29   27   38   39   40   40   38    71   19
159   50   33   49   16   20   44   38   40   40   43    73   16
160   14   38   19   15   46   15   20   16   17   15    60    1
161   15   30   30   44   40   39   47   45   44   42    99   13
162   49   23   35   31   23   44   38   40   40   42    72   17
163   25   44   32   24   30   27   28   29   29   28    69    7
164   41   22   10   11   34   31   28   26   26   27    71   10
165   25   26   34   23   14   32   30   33   33   33    87   11
166   14   49   28   22   25   30   34   36   37   33    81   12
167   33   11   16   21   25   38   35   33   33   36    92   15
168   32   11   15   18   28   23   21   19   19   21    63    7
169   47   40   37   40   11   48   39   47   48   47    91   13
170   34   41   49   19   32   27   27   27   27   28    73    2
171   41   18   19   18   15   45   37   40   40   42    93   19
172   25   49   16   44   21   36   36   41   41   36    67   17
173   29   24   14   17   41   40   42   37   37   38    93   15
174   18   14   35   39   29   36   39   38   37   39    91   14
175   38   25   16   48   23   26   23   26   26   25    68    4
176   26   41   46   40   15   41   41   46   46   44    74   19
177   44   47   17   38   20   28   24   29   29   26    64    5
178   47   39   47   21   11   48   41   46   46   48    77   20
179   44   43   27   49   22   26   23   27   28   25    68    0
180   20   11   26   30   16   16   15   16   16   17    68    2
181   20   25   34   33   44   23   27   24   23   24    63    5
182   14   48   22   12   34   26   32   31   31   28    84    8
183   48   39   11   19   31   46   41   42   43   41    82   17
184   20   45   32   16   29   37   40   41   41   39    95   13
185   29   20   18   31   37   35   36   33   33   34    70   15
186   37   32   14   33   32   38   36   36   37   36    74   14
187   39   19   30   19   43   46   45   39   39   43    95   14
188   39   25   44   27   39   35   34   31   31   35    90    2
189   18   26   24   32   46   32   38   33   33   33    87    9
190   17   49   18   12   46   32   40   35   36   32    99    7
191   15   34   31   32   46   35   43   39   39   38    94   10
192   20   32   20   24   49   36   43   37   37   36    84   14
193   38   23   30   30   21   38   34   36   36   37    69   16
194   15   18   10   31   23   22   24   23   23   22    81    7
195   27   41   10   37   48   37   41   39   39   36    83   11
196   36   45   38   40   44   39   41   40   41   39    89    4
197   24   24   13   44   33   40   42   41   41   39    74   20
198   32   33   49   17   45   43   46   41   41   44    95   10
199   44   17   20   28   30   28   23   22   22   24    82    0
200   34   12   34   13   32   26   24   21   20   24    72    5
201   23   32   12   49   48   32   37   34   34   32    76    9
202   46   23   15   25   17   44   36   38   39   39    83   17
203   48   36   23   42   22   53   46   51   52   50    97   16
204   22   47   42   33   39   34   38   37   38   36    63   14
205   22   20   28   17   31   19   21   18   18   20    70    3
206   40   11   27   45   27   45   42   42   42   44    79   19
207   31   29   47   29   46   36   39   35   34   37    91    4
208   49   45   34   28   21   44   37   42   43   42    95    7
209   27   34   48   32   35   37   39   38   38   39    64   16
210   23   29   27   29   11   25   24   27   27   26    71    9
211   27   20   17   21   24   32   31   30   31   31    86   12
212   42   37   36   29   16   31   26   31   31   31    70    7
213   33   48   32   44   48   40   43   42   42   40    65   15
214   39   31   12   47   36   26   25   25   25   24    74    0
215   27   18   15   12   49   19   21   15   15   17    64    2
216   47   26   23   11   25   24   19   19   19   21    63    3
217   12   18   37   37   24   32   36   36   35   36    94   12
218   35   28   13   47   16   30   26   31   31   28    91    3
219   17   34   35   40   15   33   34   37   37   36    60   19
220   26   22   26   39   11   20   18   21   21   21    61    5
221   21   12   45   21   24   42   43   41   40   45    94   20
222   23   34   43   24   18   39   39   42   41   41    84   17
223   25   42   17   23   13   27   25   30   31   27    89    6
224   44   36   45   35   20   43   37   42   42   42    80   12
225   12   41   36   16   23   40   45   46   46   44    97   20
226   46   39   11   20   28   35   29   31   32   30    87    5
227   38   45   28   12   46   32   32   30   30   30    75    5
228   16   20   22   12   27   28   30   28   28   28    70   15
229   18   22   25   15   30   23   25   23   23   23    67    9
230   25   45   43   15   26   42   43   44   45   44    87   17
231   41   39   19   48   42   48   48   48   48   46    84   15
232   11   25   38   35   33   21   26   24   24   24    62    7
233   11   10   38   29   16   28   30   30   30   31    66   17
234   47   20   42   17   22   45   38   39   38   43    85   15
235   28   46   34   43   35   43   46   48   48   45    97   10
236   27   19   37   44   24   46   46   48   47   48    98   18
237   21   30   16   11   35   20   22   20   20   19    62    6
238   19   29   41   19   22   20   22   22   22   22    74    3
239   30   16   41   17   43   31   32   28   27   31    66   11
240   43   15   26   24   43   40   38   33   33   37    86   10
241   31   44   24   49   30   23   23   26   26   23    64    1
242   20   22   45   43   42   28   33   30   30   31    77    5
243   31   38   39   32   38   40   41   41   41   41    64   18
244   22   19   26   19   43   34   38   32   31   34    98    9
245   12   34   47   46   23   29   33   35   35   34    62   14
246   48   32   29   20   33   43   39   38   39   40    65   18
247   36   30   43   12   33   46   45   43   43   46    96   15
248   17   50   34   21   26   36   39   41   41   38    79   16
249   13   46   44   47   31   35   40   42   42   39    71   15
250   18   32   40   18   18   27   28   30   30   29    84    8
