index 333
DMU 150
input 5
output 5
instance 3
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
 44   11   28   43   23   10   30   29   29   31   32    76   13
 45   34   35   10   50   39   45   50   47   45   42    90   16
 46   44   35   17   24   38   28   28   27   27   25    79    1
 47   14   20   34   23   45   30   32   34   31   34    70   14
 48   26   48   19   30   40   34   35   35   34   31    74    9
 49   41   19   17   13   23   38   36   37   37   37    97   14
 50   22   35   14   38   39   31   35   33   31   29    82    8
 51   13   44   21   24   30   44   46   45   44   41    93   19
 52   38   45   26   43   13   34   32   29   33   29    75    6
 53   45   30   32   46   27   45   45   43   45   45    83   15
 54   42   43   17   38   13   47   45   42   45   41    78   19
 55   16   18   41   25   23   26   26   27   27   29    76    9
 56   39   24   33   22   30   35   33   34   34   35    78   11
 57   28   35   37   35   40   35   36   37   35   36    98    2
 58   33   23   27   17   20   24   22   22   23   24    93    0
 59   46   47   38   29   15   43   38   37   41   39    83    9
 60   36   12   47   38   36   31   31   33   32   36    70   10
 61   43   40   32   20   36   31   29   30   30   29    75    3
 62   36   48   44   33   21   47   44   44   47   45    82   15
 63   38   28   46   45   36   42   42   43   43   45    88   10
 64   34   26   37   42   23   48   48   47   49   50    90   20
 65   11   20   20   34   13   21   22   21   22   21    73    8
 66   29   40   18   30   36   27   28   27   26   24    81    1
 67   19   35   48   22   38   43   42   45   43   46    92   14
 68   48   27   19   13   36   45   43   44   43   42    97   14
 69   19   25   47   34   42   27   29   31   29   33    87    2
 70   41   46   22   24   43   38   38   38   37   35    74   10
 71   48   22   31   36   23   34   32   31   33   34    96    2
 72   44   26   49   16   24   36   32   34   35   37    64   14
 73   38   28   21   29   27   24   23   22   23   22    75    1
 74   27   12   12   25   42   29   32   32   30   31    60   17
 75   31   28   27   11   24   33   31   32   33   33    77   13
 76   24   15   28   28   36   36   37   38   36   38    76   18
 77   13   39   36   13   21   39   37   38   39   38    92   15
 78   11   43   42   29   35   45   46   47   45   46    90   17
 79   13   48   44   27   25   32   31   32   33   32    88    4
 80   35   41   48   27   38   41   39   41   41   42    96    4
 81   29   31   14   50   49   40   46   44   41   40    84   14
 82   33   27   24   32   36   44   45   45   44   44    88   18
 83   11   47   36   25   14   41   39   38   41   38    90   15
 84   20   46   12   39   19   34   35   32   34   29    71   13
 85   15   35   48   33   19   24   23   23   25   26    72    3
 86   50   13   34   47   16   35   34   32   35   37    96    5
 87   39   42   23   23   15   30   26   25   28   25    79    3
 88   47   18   37   13   47   25   24   27   25   28    73    2
 89   45   10   40   39   38   23   23   24   23   27    70    1
 90   12   24   10   36   39   19   25   24   20   19    93    0
 91   32   17   13   12   29   22   22   23   21   21    88    3
 92   19   21   24   24   14   36   35   35   36   36    76   20
 93   29   14   14   50   26   31   35   32   32   32    81   12
 94   45   10   29   12   40   43   42   45   43   46    90   19
 95   17   27   29   27   42   33   36   37   34   35    86   11
 96   25   27   39   36   40   29   30   31   29   32    84    3
 97   35   38   24   13   46   33   32   34   32   31    84    5
 98   13   12   31   47   37   15   20   19   17   20    68    1
 99   32   11   24   33   22   20   20   20   20   21    61    6
100   27   42   47   14   11   22   18   19   21   21    61    2
101   46   11   24   41   32   44   45   44   44   46    96   16
102   17   20   23   43   14   25   27   24   26   26    98    4
103   34   35   14   12   40   39   39   39   38   36    77   16
104   39   41   46   28   40   41   39   41   41   41    93    4
105   21   43   34   19   39   39   38   40   39   38    96    8
106   22   18   12   25   12   22   22   21   22   21    70    9
107   19   44   43   50   47   33   36   35   34   34    67    8
108   14   10   35   12   44   21   23   26   22   27    77    7
109   45   34   26   19   27   30   28   28   29   28    62    9
110   31   21   26   49   23   37   39   37   38   38    65   19
111   32   31   17   17   46   26   27   28   25   25    68    6
112   14   29   33   32   48   31   34   35   32   34    80    9
113   13   22   18   38   16   25   28   25   26   25    97    6
114   14   25   43   28   26   34   34   35   35   37    91   11
115   32   30   12   23   10   30   28   26   29   25    96    6
116   20   43   45   33   19   27   26   26   28   27    74    3
117   13   14   21   12   15   20   20   21   20   21    84    8
118   15   40   34   32   41   36   38   38   36   36    77   12
119   27   13   47   33   20   33   32   33   34   38    76   14
120   38   15   38   11   47   20   20   23   20   23    61    3
121   18   33   14   43   17   36   37   35   36   33    67   19
122   15   12   16   12   14   14   13   14   14   14    78    3
123   11   34   32   43   35   39   42   41   40   40    79   17
124   23   14   45   14   24   27   25   28   27   32    92    6
125   28   10   26   15   14   16   14   15   16   17    73    2
126   38   13   16   28   11   21   19   18   20   20    93    0
127   40   42   30   35   28   31   30   29   31   29    84    0
128   13   10   17   34   19   20   24   22   21   23    94    6
129   18   41   10   45   23   31   33   30   31   27    71   11
130   19   26   24   28   33   28   30   30   28   29    98    4
131   22   17   36   39   38   21   23   23   22   24    72    2
132   39   34   21   21   15   29   26   25   28   25    82    4
133   32   31   29   30   32   47   47   47   47   47    90   19
134   16   20   16   48   26   19   23   20   19   19    86    0
135   48   34   41   34   36   40   38   39   39   40    80    8
136   38   19   15   10   28   32   31   32   31   31    97    9
137   31   25   44   13   28   37   33   36   37   39    96    9
138   11   15   42   30   45   17   20   22   18   23    72    1
139   43   27   39   16   25   25   22   23   24   25    61    5
140   45   38   16   34   36   34   35   33   34   30    87    3
141   38   18   24   17   34   21   20   21   20   21    74    1
142   48   49   49   34   29   50   45   46   49   48    94    7
143   13   23   47   18   12   33   31   32   34   36    77   16
144   18   38   34   14   29   24   23   25   24   24    73    4
145   44   34   36   32   20   41   39   38   41   40    76   14
146   41   32   20   45   28   37   38   36   37   35    75   12
147   45   20   37   32   49   30   31   33   30   33    79    3
148   46   10   10   10   46   37   38   39   36   38    78   18
149   11   44   16   17   19   30   30   29   30   27    72   13
150   40   46   46   22   44   46   44   46   45   46    67   18
