index 451
DMU 200
input 5
output 5
instance 1
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
 79   17   25   45   16   45   39   43   41   47   43    91   16
 80   40   19   45   26   15   32   32   31   35   30    92    7
 81   18   33   31   11   49   31   35   35   36   36    89    9
 82   33   15   30   44   38   41   40   40   40   42   100    8
 83   21   23   27   20   25   21   22   22   23   22    92    1
 84   21   26   23   35   11   36   34   34   33   33    73   17
 85   11   41   29   49   48   31   30   30   29   32    71    4
 86   32   48   21   42   37   37   35   37   32   36    93    1
 87   23   44   40   30   40   29   30   30   31   30    71    5
 88   32   48   13   41   37   38   35   37   32   37    81    7
 89   45   26   19   40   24   37   34   35   32   35    86    8
 90   28   21   32   46   41   46   46   45   45   47    81   18
 91   20   35   31   46   34   41   40   40   39   40    76   14
 92   46   10   24   44   13   41   38   38   36   37   100   11
 93   18   33   14   40   12   38   34   35   32   34    98   11
 94   40   46   16   34   25   31   29   31   26   29    75    5
 95   26   27   25   41   32   37   36   36   35   37    76   13
 96   46   36   48   43   16   57   56   55   57   53   100   19
 97   37   35   17   38   29   31   29   30   27   30    77    5
 98   15   25   18   26   45   23   24   24   23   26    79    3
 99   47   32   39   45   46   43   43   43   43   44    70   14
100   10   14   34   11   35   29   31   30   33   32    63   18
101   21   36   44   34   46   34   35   34   37   36    77    7
102   15   10   45   18   17   12   14   12   18   13    70    0
103   13   44   30   14   33   22   23   23   24   23    82    1
104   45   31   34   39   23   35   33   34   33   33    75    8
105   37   21   46   50   44   36   36   35   37   37    88    1
106   45   28   48   35   14   42   42   41   44   39    94   11
107   24   48   20   27   34   39   39   40   37   39    76   15
108   36   46   44   48   18   52   50   50   51   48    85   18
109   28   24   15   39   18   25   22   23   20   23    82    2
110   26   38   44   24   29   36   37   36   39   36    79   12
111   13   29   13   19   19   35   34   35   33   35    76   20
112   15   40   33   14   14   31   31   31   33   30    63   17
113   19   11   11   12   19   19   20   20   19   20    73    9
114   48   29   34   38   35   29   29   29   29   29    66    5
115   49   17   15   48   24   36   32   34   29   33    93    4
116   47   15   34   31   16   33   33   33   34   32    76   12
117   18   23   16   33   10   34   32   32   31   32    75   17
118   23   10   23   41   26   38   37   37   37   38    81   17
119   25   39   27   41   14   37   34   35   33   33    90    8
120   42   41   11   21   15   23   21   23   19   21    63    5
121   10   46   48   45   44   41   42   40   43   42    67   15
122   44   46   32   41   11   36   32   34   31   30    93    1
123   47   47   22   39   32   43   41   43   37   41    98    4
124   17   10   48   47   37   48   50   47   53   50    95   19
125   41   33   30   24   27   32   32   33   32   32    93    4
126   47   17   20   20   41   43   45   45   43   46    89   19
127   30   28   42   17   42   27   29   28   31   29    60   10
128   33   31   18   14   21   35   35   37   34   35    97   13
129   28   20   21   45   34   31   30   30   28   31    92    2
130   18   40   36   33   49   40   41   41   41   42    72   15
131   39   17   43   30   45   25   27   26   28   27    69    3
132   39   13   37   28   25   36   37   36   39   36    95   11
133   38   20   40   34   48   31   33   32   34   34    89    1
134   14   22   28   28   11   20   19   18   20   18    73    4
135   20   24   46   44   27   40   40   39   43   40    82   14
136   22   38   48   42   35   28   28   27   30   28    70    2
137   32   35   38   21   25   43   44   44   46   43    96   16
138   38   45   15   31   23   41   39   41   35   39    94   10
139   23   28   49   32   19   18   18   17   20   17    61    0
140   48   45   32   23   32   37   37   38   36   36    79    9
141   33   20   28   15   18   38   39   39   40   38    94   18
142   35   20   37   36   15   37   36   36   37   35    66   18
143   19   27   24   37   33   34   34   34   33   35    76   12
144   30   47   46   48   42   54   53   53   54   53    89   15
145   20   36   16   14   29   39   39   40   38   40    82   20
146   35   24   42   27   13   38   38   37   40   36    81   16
147   17   28   37   46   46   26   27   26   27   28    66    3
148   19   41   30   49   28   45   43   43   42   43    87   13
149   32   50   32   34   48   46   47   48   45   48    97    8
150   10   16   25   15   31   29   32   30   33   32    98   12
151   22   11   43   13   19   30   33   31   36   31    80   16
152   24   45   19   13   36   35   36   37   35   37    93   10
153   13   36   21   42   28   39   38   38   37   39    62   20
154   31   17   38   37   33   36   37   36   38   37    77   13
155   35   24   44   19   26   23   25   24   27   23    72    4
156   23   40   23   38   31   27   26   26   24   26    69    4
157   30   37   35   21   42   37   38   38   39   38    64   17
158   15   16   31   48   44   33   33   31   33   35    90    4
159   18   25   13   31   20   35   34   34   32   34    76   17
160   36   15   36   48   12   23   21   21   22   20    68    2
161   20   19   20   31   36   31   31   31   30   33    86    9
162   34   24   40   27   39   31   33   32   35   33    93    3
163   29   15   24   41   21   28   26   26   25   26    93    2
164   17   15   47   18   30   37   40   38   45   39    85   19
165   27   17   41   31   17   41   42   40   44   40    99   16
166   23   25   18   47   18   49   45   46   43   46    96   20
167   35   45   36   30   36   34   34   34   34   34    66   10
168   18   32   24   18   29   34   34   34   34   35    83   14
169   12   23   16   18   45   24   25   25   25   27    72    8
170   48   47   24   35   43   45   45   46   42   45    82   12
171   18   41   50   11   47   38   43   41   47   43    98   10
172   48   49   34   47   14   41   38   39   36   36    87    5
173   29   47   47   31   30   38   38   38   40   37    72   12
174   11   22   30   16   34   32   34   33   36   35    70   18
175   43   26   33   48   30   33   32   32   32   32    62   10
176   25   24   28   47   26   44   42   41   41   42    85   16
177   31   34   10   46   48   51   49   50   44   52    87   18
178   42   12   46   28   40   28   30   29   33   30    80    4
179   22   24   29   14   50   34   37   37   38   38    70   17
180   10   35   49   22   42   43   47   45   51   47    96   16
181   21   32   11   30   26   35   33   34   31   34    90   11
182   19   27   49   26   19   28   29   27   33   27    81    7
183   38   36   20   21   41   44   44   46   43   46    90   16
184   34   36   25   39   35   46   44   45   43   45    89   14
185   48   36   11   50   27   41   37   39   32   38    89    6
186   23   12   23   14   44   18   21   20   21   22    87    0
187   17   12   12   18   47   22   24   24   23   27    81    6
188   38   29   23   46   28   44   41   42   39   42    91   11
189   13   32   49   45   46   27   28   26   30   28    66    3
190   48   16   31   14   44   32   35   34   35   35    88    8
191   27   17   37   18   36   39   42   41   45   42    94   17
192   35   46   11   34   29   42   40   42   37   41    73   17
193   45   34   37   45   17   32   30   30   30   28    74    4
194   46   38   25   21   20   33   32   34   31   31    93    5
195   32   14   31   22   49   35   38   38   39   40    98    9
196   35   42   48   31   11   46   46   45   48   42    95   15
197   46   10   36   11   17   22   24   23   26   23    71    8
198   11   49   20   40   28   31   28   29   26   29    83    3
199   10   17   41   48   32   44   44   42   46   44    79   20
200   50   39   48   41   45   42   42   42   43   42    75    9
