index 546
DMU 250
input 4
output 4
instance 6
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
 50   14   33   27   17   31   34   33   33    98   10
 51   26   25   42   30   44   42   44   43    74   20
 52   25   35   42   45   33   31   32   32    73    5
 53   32   31   10   17   35   39   36   38   100   15
 54   23   22   50   31   28   26   28   26    61    7
 55   28   29   42   30   44   43   44   43    87   15
 56   48   44   18   29   39   42   40   41    70   17
 57   46   49   35   48   37   38   37   38    81    2
 58   50   17   20   24   44   44   43   43    87   20
 59   30   25   11   15   32   34   32   33    90   15
 60   25   28   35   47   32   29   30   31    85    2
 61   37   36   31   48   37   36   36   37    89    3
 62   11   27   39   15   32   32   33   32    76   14
 63   43   39   27   28   35   38   36   37    81    9
 64   43   37   24   41   35   35   34   35    65   12
 65   17   32   15   32   33   34   33   34    88   13
 66   38   22   33   38   35   33   34   34    80    8
 67   38   27   16   27   31   32   31   31    77   11
 68   49   31   27   44   41   40   39   40    95    5
 69   25   47   13   27   36   40   37   39    80   16
 70   46   27   25   48   49   47   47   48    78   20
 71   16   44   15   38   32   33   32   34    68   14
 72   21   45   17   13   31   36   34   35    86   13
 73   39   26   27   29   38   38   38   38    74   16
 74   21   14   18   27   19   17   18   18    87    1
 75   30   41   22   46   42   42   41   43    68   19
 76   37   31   41   38   36   34   35   35    81    5
 77   39   44   50   26   52   54   54   52    98   13
 78   24   29   50   39   52   49   52   50    91   18
 79   32   38   48   17   37   39   39   37    77   11
 80   21   46   31   29   32   34   33   34    85    6
 81   42   41   16   29   35   38   35   37    87    9
 82   34   45   35   31   40   42   41   42    97    6
 83   15   25   11   29   24   25   24   25    70   11
 84   29   33   11   15   18   21   19   20    78    3
 85   43   46   35   46   34   34   34   35    60    9
 86   36   13   49   39   34   29   32   30    87    1
 87   24   20   40   15   29   28   30   28    77    9
 88   18   30   43   35   41   40   41   41    68   19
 89   35   15   26   23   24   23   23   23    77    4
 90   43   15   30   15   34   33   34   33    86   11
 91   35   41   27   30   29   31   30   30    78    4
 92   44   16   49   45   43   38   41   39    89    6
 93   33   50   15   47   43   46   44   47    97   11
 94   27   21   22   22   21   21   21   21    62    7
 95   36   11   43   19   36   33   35   33    76   13
 96   13   23   27   43   20   18   19   19    61    3
 97   11   18   44   14   26   24   27   24    83    6
 98   34   35   11   17   27   30   28   29    68   12
 99   26   47   35   49   36   36   36   37    87    2
100   37   17   47   48   34   30   32   31    64    8
101   15   40   40   35   33   33   34   33    70   10
102   38   11   39   30   34   30   32   31    86    6
103   24   29   35   19   29   30   30   29    75    9
104   15   34   47   29   33   32   33   32    85    5
105   20   13   30   12   29   28   29   28    85   12
106   15   25   37   30   19   18   19   18    64    1
107   37   27   23   22   29   30   29   29    72   10
108   33   36   19   40   43   43   42   44    77   19
109   21   26   22   41   35   33   33   34    77   13
110   40   31   15   38   36   37   36   37    68   16
111   44   28   35   47   35   33   33   34    81    3
112   19   26   42   25   45   44   46   44   100   16
113   37   31   16   34   29   30   28   30    84    5
114   39   30   20   30   44   45   44   45    91   18
115   40   15   31   41   42   39   40   40    80   15
116   12   11   48   42   39   34   37   36    70   16
117   36   11   20   47   27   23   24   24    75    4
118   48   34   21   44   33   33   31   33    80    4
119   22   32   28   47   24   23   23   24    70    1
120   11   23   15   43   40   38   38   40    98   17
121   10   15   36   14   24   23   24   23    68   10
122   21   47   34   10   37   41   40   39    73   18
123   17   27   16   26   29   29   29   30    67   15
124   43   19   47   34   53   49   51   50    91   18
125   23   30   14   40   42   41   41   42    91   18
126   16   14   35   30   18   16   17   16    61    2
127   11   10   20   38   30   27   28   28    63   16
128   21   30   14   31   41   42   41   42    97   19
129   31   12   20   46   36   33   34   34    62   18
130   39   46   17   40   44   46   44   46    82   17
131   10   11   29   11   28   27   29   27    68   17
132   22   47   44   37   39   39   40   39    74   11
133   11   10   39   26   24   21   23   22    66    8
134   15   30   47   44   44   40   43   42    84   13
135   39   39   48   24   36   37   37   36    87    3
136   36   32   43   44   47   44   45   45    91   10
137   42   13   47   12   40   38   40   37    96   10
138   10   15   15   18   29   29   29   29    76   18
139   42   10   45   49   39   34   37   36    62   14
140   28   40   13   16   17   21   19   20    63    4
141   39   28   47   36   47   45   47   46    85   14
142   27   12   40   21   20   18   20   18    62    3
143   48   15   40   38   50   46   48   47    87   17
144   48   39   34   46   46   46   45   46    97    6
145   40   19   17   37   33   31   31   32    90    7
146   15   24   44   28   35   33   35   33    80   11
147   12   21   43   32   41   38   41   39    86   16
148   21   30   31   39   41   40   41   41    85   15
149   20   13   27   14   19   18   19   18    67    6
150   36   39   12   19   23   27   24   26    77    5
151   40   35   14   26   35   37   35   37    86   12
152   24   47   37   27   38   41   40   40    93    8
153   22   20   32   12   33   33   34   33    81   15
154   43   12   12   24   34   33   33   33    62   20
155   43   11   39   43   39   35   37   36    71   13
156   20   39   28   14   28   32   31   30    82    9
157   25   26   30   38   37   35   36   36    82   12
158   46   18   41   25   43   41   42   41    97   10
159   49   21   47   10   32   32   33   30    97    0
160   24   41   22   10   21   25   23   23    65    7
161   20   15   46   37   32   27   31   29    92    2
162   21   34   20   50   40   38   38   40    95   10
163   15   45   22   10   26   31   30   30    90    8
164   11   15   28   40   31   27   29   29    97    6
165   31   34   49   23   36   36   37   36    60   15
166   41   21   40   11   19   20   20   19    60    2
167   47   49   21   19   36   43   39   40    97    7
168   32   37   25   30   29   30   29   30    90    2
169   44   17   30   18   36   35   35   34    92   10
170   25   33   42   43   30   28   30   29    76    2
171   11   30   39   27   26   26   27   26    69    7
172   43   42   20   32   24   26   25   26    64    4
173   47   43   40   47   44   43   43   44    90    4
174   48   43   44   26   34   36   35   34    85    0
175   34   12   41   35   43   39   41   40    81   16
176   36   29   28   19   26   27   26   26    65    8
177   33   46   18   35   41   44   42   44    86   15
178   32   43   27   15   39   43   42   42    83   17
179   22   38   42   33   37   37   38   37    77   11
180   18   24   24   19   28   29   29   28    95    8
181   40   40   11   45   36   37   35   37    71   13
182   24   40   47   21   24   25   26   25    61    4
183   37   49   46   28   33   36   35   35    78    3
184   36   24   42   47   32   29   31   30    69    5
185   13   17   19   39   24   22   23   23    74    7
186   37   11   32   21   33   32   33   32    61   17
187   41   16   23   13   26   27   26   26   100    3
188   20   38   12   32   36   38   36   38    68   20
189   43   24   37   44   31   29   29   29    70    4
190   12   25   37   33   39   37   38   38    69   19
191   16   44   17   31   32   35   33   35    92    9
192   34   22   44   36   39   36   38   37    89    7
193   17   14   21   20   30   29   30   30    76   16
194   18   15   46   19   32   30   32   30    85    9
195   46   22   14   19   43   44   43   43    99   19
196   47   24   26   18   30   31   30   30    77    8
197   37   37   47   42   48   47   48   47    74   17
198   28   29   28   27   42   43   42   42    80   20
199   34   25   35   35   47   46   46   46    88   18
200   31   14   13   46   28   24   25   26    93    3
201   48   49   32   38   38   41   39   40    81    6
202   48   36   45   41   53   52   53   52    91   14
203   43   19   34   20   25   25   25   24    78    2
204   34   15   34   36   34   31   32   32    85    7
205   19   42   40   32   51   52   53   52    98   19
206   23   42   47   22   40   42   42   41    98    7
207   15   33   36   27   37   37   38   37    65   19
208   50   27   37   39   32   31   31   31    72    4
209   28   38   35   20   27   29   28   28    84    2
210   33   34   22   38   41   41   40   42    97   11
211   25   37   22   10   31   35   33   33    83   13
212   21   17   34   45   35   31   33   33    65   14
213   36   49   28   48   26   27   26   27    62    2
214   23   47   30   35   28   30   29   30    63    8
215   22   29   40   20   28   28   29   28    66    9
216   13   14   30   16   32   30   32   30    79   16
217   42   18   15   41   32   30   30   31    78    9
218   48   28   23   20   41   42   41   41    72   20
219   30   41   27   32   28   30   29   29    83    2
220   32   16   28   32   42   39   40   40    84   18
221   47   45   22   47   41   42   41   42    65   16
222   14   38   48   36   34   33   34   33    73    8
223   20   49   24   46   47   48   47   49    96   15
224   43   43   50   19   45   47   46   45    72   17
225   46   16   17   46   42   39   39   40    81   16
226   48   19   48   37   47   43   45   44    83   13
227   49   34   46   43   33   32   32   32    63    5
228   49   42   18   30   35   38   36   37    72   12
229   12   45   18   15   24   28   26   27    67   11
230   27   44   19   16   23   29   26   27    95    1
231   35   43   40   28   37   39   39   38    74   11
232   22   21   34   40   31   29   30   30    72    9
233   42   45   25   40   43   45   43   44    72   17
234   29   27   24   38   31   30   30   31    82    7
235   18   48   36   18   42   47   46   45    94   16
236   19   36   43   17   33   34   35   34    70   13
237   28   17   23   19   24   23   24   23    99    2
238   33   15   11   19   15   15   14   15    63    3
239   26   38   45   36   45   44   45   44    94   10
240   15   14   40   24   35   33   35   33    75   16
241   16   15   34   27   19   17   19   18    65    3
242   30   23   20   14   35   37   36   36    88   17
243   28   30   24   49   27   25   25   26    81    0
244   28   18   41   42   42   37   40   39    88   11
245   47   46   20   33   45   49   46   48    90   15
246   27   25   22   42   31   29   29   30    90    4
247   14   33   24   30   32   33   32   33    69   15
248   16   33   45   31   41   40   41   40    76   16
249   16   38   17   16   33   37   35   36    91   15
250   28   47   28   46   43   44   43   44    80   14
