index 427
DMU 200
input 4
output 4
instance 7
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
102   48   31   25   20   37   35   40   37    86   11
103   24   25   18   34   37   37   39   39   100   13
104   22   19   49   17   40   40   35   38    80   16
105   49   36   46   27   33   32   32   32    64    7
106   14   35   18   40   34   36   35   35    72   16
107   21   20   22   13   31   31   31   30    61   19
108   28   38   39   46   33   33   32   33    73    5
109   34   48   47   24   46   47   44   43    90   10
110   48   29   44   34   33   32   32   33    76    3
111   37   12   48   36   31   30   28   31    62    9
112   48   28   14   27   32   30   37   34    99    5
113   26   17   20   28   40   39   41   41    95   19
114   27   28   16   45   43   44   46   46    97   17
115   12   32   34   17   28   30   26   26    76    9
116   43   39   32   24   26   26   28   26    77    0
117   37   33   45   16   53   52   50   50    96   19
118   39   17   16   14   28   27   30   29    64   15
119   32   33   47   23   36   36   34   35    65   13
120   15   22   28   12   16   17   15   15    69    2
121   40   30   14   27   36   36   40   38    76   17
122   43   35   37   48   32   31   32   33    72    3
123   40   15   47   23   52   49   48   51    98   19
124   45   38   20   20   41   40   44   41    74   19
125   27   33   25   46   42   43   43   44    84   16
126   31   33   40   16   34   34   32   31    97    3
127   28   36   43   49   36   37   34   36    83    3
128   35   22   45   36   42   41   40   42    73   16
129   35   19   48   24   34   33   30   33    76    8
130   43   34   16   39   40   40   45   43    90   13
131   25   32   21   48   48   49   50   50   100   18
132   19   19   20   44   41   42   41   43    91   19
133   30   15   48   34   52   50   46   52    96   19
134   37   12   26   35   33   31   33   35    89    9
135   49   36   35   38   49   48   50   50    85   16
136   15   38   48   34   45   47   41   43    86   14
137   46   32   12   34   24   23   28   26    74    3
138   40   21   25   34   31   30   32   32    69   11
139   20   30   12   45   39   41   42   42    84   19
140   15   45   26   14   31   33   31   28    78   11
141   20   17   46   17   46   45   40   44    95   19
142   17   28   30   46   33   34   31   34    92    5
143   13   45   26   34   26   28   26   25    62    8
144   41   10   29   22   26   24   26   27    82    5
145   48   42   46   39   57   57   57   57    96   15
146   42   31   23   30   28   27   30   29    88    1
147   42   26   38   34   39   38   38   39    61   17
148   41   20   14   15   22   20   26   23    95    2
149   34   43   17   15   24   24   27   23    72    5
150   31   21   24   46   35   35   36   37    73   14
151   37   46   24   42   30   31   33   31    85    0
152   39   50   13   11   24   24   28   23    68    6
153   16   21   23   31   34   34   33   34    75   17
154   49   47   16   17   34   34   41   34    98    5
155   45   19   21   17   24   23   26   25    74    6
156   18   21   27   11   20   20   18   18    91    1
157   20   46   22   39   43   45   45   43    85   17
158   15   41   32   15   30   32   29   28    75   10
159   34   31   12   31   32   32   36   34    74   14
160   11   42   48   30   44   46   39   41    90   12
161   12   46   48   17   51   54   47   46    98   18
162   19   12   21   10   32   31   31   31    85   18
163   48   17   42   41   29   26   27   30    76    0
164   17   35   35   43   20   21   19   20    62    0
165   18   44   22   41   31   33   33   31    96    2
166   18   35   15   12   30   31   32   29    72   16
167   27   41   11   12   24   24   27   23    65   10
168   11   39   29   44   39   41   39   39    67   19
169   22   15   46   49   46   46   41   47    96   13
170   35   21   24   23   39   37   40   39    97   14
171   15   21   16   46   36   37   36   38    69   20
172   41   19   44   11   32   30   29   30    73    9
173   50   33   19   37   37   36   42   39    96    6
174   33   21   44   35   48   47   45   48    87   18
175   15   31   30   37   42   44   41   42    92   16
176   14   30   49   31   32   33   27   30    76    6
177   31   25   48   12   29   27   24   26    82    2
178   39   16   14   40   32   31   35   35    77   13
179   27   33   23   29   35   36   37   35    96    9
180   20   17   17   47   22   22   23   24    64    7
181   26   30   31   32   38   38   38   38    77   15
182   38   12   38   34   23   22   22   24    65    3
183   36   37   26   21   35   34   37   34    90    8
184   36   17   15   15   21   20   23   22    81    5
185   29   36   23   41   34   35   36   35    78   10
186   25   40   32   22   33   34   33   31   100    3
187   46   43   18   45   37   38   42   40    79   10
188   40   45   21   36   36   37   40   37    85    8
189   14   26   21   18   30   31   29   29    98   10
190   26   16   39   37   40   39   37   40    70   18
191   34   28   47   39   36   36   33   36    70    9
192   22   19   22   33   30   30   30   31    97    7
193   46   17   38   27   37   35   36   37    63   16
194   50   46   46   15   42   41   42   39    94    4
195   16   44   48   29   47   49   44   45    74   20
196   48   43   18   24   33   32   39   33    96    3
197   33   44   14   43   47   48   52   49    95   18
198   47   42   46   32   37   36   36   36    67    8
199   14   43   39   21   31   33   29   28    97    1
200   34   23   26   49   27   27   28   30    84    1
