index 572
DMU 250
input 5
output 5
instance 2
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
 94   31   31   41   37   49   47   48   46   48   45    78   18
 95   21   22   21   44   13   29   31   33   33   31    74   13
 96   49   11   35   46   42   34   38   37   36   34    74    9
 97   32   24   25   13   11   29   28   28   27   30    73   13
 98   15   42   25   26   21   33   32   33   33   34    65   16
 99   48   13   39   16   16   30   32   29   27   31    83    9
100   45   22   38   37   39   49   51   50   49   49    94   16
101   16   28   46   36   35   41   43   41   43   39    78   17
102   17   12   37   18   14   30   33   29   30   29    95   13
103   24   21   36   13   40   42   42   37   39   38    95   15
104   45   25   41   33   35   25   26   25   24   25    62    3
105   46   29   35   20   46   43   41   39   38   41    84   11
106   14   30   33   37   34   35   36   36   38   34    85   11
107   25   41   34   16   49   28   25   24   25   25    74    1
108   41   15   21   25   37   24   24   24   23   24    78    2
109   25   19   48   27   39   44   47   43   44   42    87   18
110   37   18   10   18   43   24   22   22   21   22    85    0
111   41   48   36   40   14   40   40   42   40   43    63   18
112   14   34   41   17   17   27   27   26   26   27    66   11
113   11   49   33   30   50   36   33   33   36   33    81    6
114   14   36   10   27   27   16   14   17   17   16    63    1
115   46   43   12   32   13   42   39   44   41   46    76   19
116   47   49   25   15   45   46   41   42   40   45    72   16
117   20   50   44   46   48   34   34   34   36   33    78    2
118   32   30   38   24   21   30   31   30   29   31    92    4
119   21   40   25   19   24   35   33   34   34   35    65   17
120   20   49   26   38   19   44   42   46   46   46    79   20
121   14   49   40   41   13   22   22   24   25   24    72    1
122   42   31   31   18   40   41   39   37   37   39    79   13
123   31   33   30   28   37   49   48   48   48   48    91   19
124   26   17   40   47   23   45   50   50   51   46    96   20
125   37   19   36   41   34   26   28   27   27   26    69    4
126   38   15   42   31   21   32   35   33   33   33    75   12
127   21   40   20   12   26   35   31   32   32   34    89   11
128   34   14   33   40   28   31   34   33   33   31    83    8
129   42   15   24   45   18   28   32   34   32   31    95    4
130   44   47   12   33   11   39   35   41   38   44    94   10
131   37   48   38   28   14   28   27   28   27   30    72    4
132   39   48   18   41   48   34   32   35   34   35    69    6
133   44   34   48   39   22   42   44   44   43   44    99    7
134   29   36   11   21   44   46   43   44   44   45    83   20
135   11   28   19   45   17   24   25   29   30   26    97    3
136   30   29   26   23   33   28   27   27   27   27    71    7
137   11   15   13   11   33   14   13   12   13   11    75    0
138   48   23   17   15   40   29   27   26   25   28    75    5
139   16   42   12   32   46   31   28   30   32   30    78    6
140   24   17   33   30   19   31   34   33   33   32   100    9
141   13   35   31   30   47   32   32   31   33   30    85    5
142   34   47   35   31   36   38   36   37   36   38    92    3
143   46   37   29   25   34   47   45   45   44   47    80   18
144   26   50   46   24   11   38   37   37   37   39    64   18
145   35   49   47   49   17   31   32   33   33   33    62    8
146   12   31   19   27   13   26   25   27   28   27    85    9
147   48   13   23   37   28   30   32   32   31   31    71   10
148   28   13   32   19   36   33   35   31   32   31    90   10
149   25   23   48   42   30   35   38   37   38   35    70   14
150   44   47   29   40   31   47   45   48   46   48    71   19
151   11   47   46   23   41   34   33   30   33   31    77    7
152   21   23   14   40   29   41   41   44   45   41    98   17
153   28   49   32   43   34   47   46   48   49   48    91   13
154   39   41   43   45   20   33   34   35   34   35    70    8
155   17   23   12   23   10   18   18   20   20   20    93    3
156   34   49   34   40   24   33   32   35   34   35    92    0
157   15   25   45   13   32   33   34   30   31   31    72   14
158   21   42   29   31   32   26   25   26   26   26    67    5
159   27   29   43   19   39   43   43   40   41   41    87   15
160   21   46   27   40   45   42   40   41   42   41    61   19
161   25   11   49   37   20   28   34   30   31   28    88    7
162   37   36   26   47   25   36   36   38   38   38    66   14
163   12   42   33   36   37   38   37   38   40   37    78   13
164   34   31   24   12   45   33   31   29   29   31    67   11
165   30   20   32   45   17   22   25   25   25   23    74    3
166   29   46   32   34   30   43   42   43   43   44    90   12
167   43   29   43   20   38   30   30   27   27   29    69    5
168   34   35   21   11   41   43   39   38   38   41    93   13
169   25   25   29   43   18   42   44   46   46   44    98   17
170   48   46   50   40   21   45   46   46   45   48    86   11
171   40   29   11   24   17   20   18   21   19   22    74    1
172   15   14   20   45   32   36   39   40   42   35    93   15
173   11   36   40   30   42   39   39   37   40   36    98    8
174   10   49   10   30   46   22   19   21   23   21    66    1
175   43   17   22   42   10   38   40   43   41   42    95   15
176   37   16   30   14   25   25   26   24   23   25    65    9
177   40   46   33   19   32   55   51   51   50   55    95   20
178   41   43   46   45   30   48   49   50   49   50    86   14
179   29   31   49   22   19   38   39   37   37   38    83   14
180   47   47   35   45   47   51   50   51   51   51    91   10
181   45   46   45   20   46   35   33   32   31   34    60    9
182   45   41   37   23   15   33   32   32   30   35    75    8
183   25   19   19   13   11   25   25   25   24   26    98    8
184   36   21   42   30   18   33   36   34   33   34    84   10
185   42   34   39   22   37   41   40   38   38   40    65   17
186   18   37   33   30   23   37   37   38   38   38    84   14
187   41   29   18   29   38   25   24   25   24   25    70    2
188   16   33   45   24   29   35   36   33   35   33    79   12
189   39   27   10   13   32   28   25   26   25   28    68    9
190   45   44   41   48   21   29   30   31   30   31    61    6
191   25   37   49   20   34   41   41   38   39   39    68   18
192   31   45   49   44   13   35   36   37   37   37    77    9
193   35   35   21   16   35   31   28   28   27   30    99    0
194   30   29   17   16   30   22   20   20   20   22    63    5
195   47   26   29   12   21   32   31   30   27   33    83    8
196   11   30   21   29   37   28   27   27   29   27    64   11
197   21   41   33   43   22   40   40   43   43   42    92   12
198   29   27   31   28   20   37   37   37   37   38    79   16
199   30   39   26   28   25   33   31   33   32   34    91    5
200   28   44   49   11   47   42   40   35   36   38    90    7
201   36   20   36   13   30   26   26   24   24   25    65    8
202   40   27   39   23   32   25   25   24   23   25    74    1
203   30   32   16   10   24   43   39   40   38   43    98   18
204   25   36   20   14   11   23   21   22   21   24    75    6
205   43   50   43   27   42   37   35   34   34   37    72    6
206   31   41   45   13   50   39   37   33   34   36    70   11
207   22   25   29   14   18   31   31   30   30   31    60   18
208   16   22   49   40   47   25   28   25   27   23    68    3
209   16   43   10   18   19   29   26   29   28   30    65   14
210   48   24   41   16   20   30   30   28   26   30    79    6
211   29   27   25   19   33   31   30   29   29   30    82    8
212   25   22   23   26   41   32   31   30   31   30    87    7
213   33   36   20   42   48   32   31   32   33   31    70    6
214   47   48   39   29   39   36   34   34   33   36    77    3
215   36   32   42   46   37   27   29   29   29   28    61    5
216   34   19   30   30   31   26   27   26   26   25    70    6
217   20   34   47   27   10   31   33   32   32   32    60   16
218   28   48   15   33   30   32   29   32   32   33    69    9
219   18   14   15   34   39   32   33   33   34   31    68   16
220   26   48   48   23   37   38   37   35   36   37    88    5
221   21   38   17   47   28   39   38   42   42   40    68   19
222   38   45   17   29   44   45   41   43   42   44    83   13
223   31   29   23   46   38   35   36   38   38   35    86    7
224   41   30   35   35   49   48   48   47   47   47    86   15
225   49   28   18   46   36   51   51   55   53   53    98   17
226   11   37   36   19   14   19   19   18   19   20    79    1
227   35   33   46   31   48   47   47   44   45   44    86   13
228   40   24   34   49   38   43   46   46   46   44    87   13
229   37   14   26   37   19   29   32   32   31   31    87    8
230   36   28   10   23   43   45   42   44   43   44    98   15
231   41   41   37   35   39   52   51   51   51   52    94   15
232   23   36   18   31   36   32   29   32   32   31    95    3
233   32   26   49   20   32   22   23   20   21   21    61    3
234   12   43   35   33   13   27   27   28   29   28    62   11
235   12   22   35   39   39   30   33   31   34   28    96    4
236   10   40   38   49   43   29   30   30   33   28    75    3
237   28   14   43   19   12   32   35   32   32   32    77   16
238   39   25   44   12   23   37   38   34   34   37    80   14
239   41   36   48   11   43   49   48   42   42   46    99   11
240   22   35   40   29   40   36   36   34   36   34    95    4
241   27   27   20   48   48   33   34   35   36   32    72    9
242   32   12   25   16   12   34   35   34   33   35    85   18
243   12   22   25   25   35   37   37   36   38   35    83   17
244   17   43   26   10   12   40   37   38   38   41    87   20
245   33   33   15   36   48   55   52   54   55   53    99   20
246   34   40   15   30   40   40   37   39   39   40    81   12
247   39   46   21   38   30   40   37   41   39   41    82   10
248   17   44   45   39   46   32   32   31   33   30    78    2
249   47   10   15   12   24   26   26   25   23   26    65   11
250   43   33   20   24   39   45   43   44   43   45    76   19
