index 340
DMU 150
input 5
output 5
instance 10
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
 69   40   49   45   28   10   36   36   38   39   34    65   14
 70   23   18   35   37   39   34   34   33   33   36    60   16
 71   18   10   20   38   26   20   22   21   20   22    60    7
 72   11   37   42   24   21   35   33   33   36   37    86   12
 73   21   16   24   41   41   43   45   42   41   46    96   16
 74   37   27   31   46   26   34   38   38   35   35    96    3
 75   28   16   12   10   13   17   17   18   18   15    81    4
 76   34   34   35   46   19   37   40   40   39   38    69   15
 77   25   40   46   49   50   41   40   39   39   43    63   14
 78   19   48   26   36   46   44   40   41   41   44    96    9
 79   37   20   26   36   23   30   33   32   31   30    66   12
 80   21   18   46   41   30   37   38   35   37   41    94    8
 81   42   40   35   24   19   38   38   39   39   36    65   17
 82   49   50   33   33   18   49   51   54   52   45   100   13
 83   33   43   35   45   42   42   42   42   41   42    65   16
 84   39   13   19   12   45   32   29   28   30   30    91    7
 85   34   16   18   42   44   28   30   29   27   29    73    6
 86   35   13   45   41   35   47   49   46   47   50    99   14
 87   44   47   29   42   12   24   27   29   26   22    63    3
 88   21   34   14   32   15   30   32   33   31   29    76   13
 89   40   37   34   24   46   31   28   28   29   29    79    1
 90   18   22   26   29   45   33   30   29   30   34    82    9
 91   34   18   50   35   16   44   47   45   47   46    95   16
 92   44   45   33   27   11   34   36   38   37   32    74   11
 93   12   49   25   30   40   44   40   41   42   44    87   16
 94   37   36   28   14   27   44   42   43   45   41    93   17
 95   28   20   30   32   34   28   28   27   27   29    73    7
 96   18   49   39   41   34   42   40   41   41   42    70   16
 97   12   14   22   12   22   33   31   31   32   34    90   18
 98   36   47   44   46   40   42   42   42   42   42    65   14
 99   41   32   20   26   49   32   31   31   31   31    61   11
100   18   37   16   17   12   20   19   22   21   18    86    3
101   23   40   18   45   25   28   30   31   27   27    80    4
102   43   18   46   46   44   41   44   41   41   44    88    7
103   20   36   19   21   12   34   34   36   35   33    79   17
104   26   25   24   13   29   36   34   34   35   35    73   18
105   31   22   43   45   18   28   32   31   30   31    81    4
106   33   30   21   36   33   39   40   40   38   38    84   13
107   46   15   34   39   14   45   52   50   49   45   100   17
108   17   19   27   32   15   15   17   16   16   17    68    1
109   14   35   14   10   42   29   24   25   26   28    68   12
110   13   41   45   34   28   28   26   26   28   30    75    4
111   43   24   31   38   20   38   42   41   40   38    65   19
112   11   18   21   21   11   19   20   19   19   20    69    8
113   20   37   48   46   27   33   34   33   34   36    73    8
114   50   27   42   31   18   39   42   42   42   38    92    9
115   28   35   39   31   18   34   35   35   36   35    89    8
116   10   33   25   24   45   39   35   35   36   40    66   20
117   46   11   24   48   42   49   54   52   49   50    93   18
118   11   44   34   36   46   47   43   43   44   49    91   15
119   12   21   19   24   28   18   17   16   16   19    79    1
120   20   40   36   30   31   43   40   41   42   43    87   15
121   13   37   39   41   40   32   31   30   31   35    71    8
122   49   36   26   32   19   42   46   47   45   39    99   11
123   11   35   18   34   46   33   31   31   30   34    71   12
124   34   43   11   15   11   29   29   32   30   25    70   13
125   29   12   11   15   48   36   34   33   33   35    86   15
126   38   45   17   31   46   54   52   54   52   51    93   20
127   34   20   23   27   38   25   25   24   24   25    80    2
128   49   34   28   39   28   41   43   43   42   39    65   18
129   42   36   43   20   43   30   28   28   30   30    67    5
130   35   18   33   37   22   35   38   37   36   36    82   12
131   48   17   31   20   13   37   40   40   40   35    80   17
132   39   22   21   38   44   42   43   43   41   42    91   12
133   29   15   42   43   11   22   26   25   24   24    70    4
134   25   31   25   12   25   25   23   24   25   24    88    4
135   32   36   43   30   37   35   33   33   34   35    74    8
136   36   47   13   39   29   38   40   42   38   36    81   12
137   10   19   14   50   44   35   36   34   32   37    64   17
138   45   35   41   40   47   42   42   41   42   42    74   11
139   30   28   36   30   45   43   41   40   42   44    81   15
140   43   14   13   43   30   38   43   42   38   38    73   18
141   37   36   49   50   28   34   37   36   36   36    68    8
142   24   37   31   26   43   40   37   37   38   40    78   14
143   36   25   32   33   22   29   32   31   31   29    81    6
144   17   35   19   26   12   19   19   21   20   18    70    4
145   35   15   33   47   37   35   37   36   35   37    64   14
146   19   39   31   12   46   35   29   29   32   34    75   11
147   11   12   47   45   38   28   28   25   26   33    75    5
148   32   42   46   32   22   44   44   45   46   45   100   10
149   27   24   47   42   21   33   36   34   35   36   100    2
150   30   19   32   10   26   29   27   26   29   28    90    7
