index 396
DMU 200
input 3
output 3
instance 6
DMU   i1   i2   i3   o1   o2   o3   eff  err
171   35   41   27   31   30   29    70    6
172   30   44   16   46   42   41    89   16
173   49   45   33   53   52   51    78   19
174   50   15   47   27   31   30    64    6
175   27   21   22   19   20   19    75    2
176   22   36   11   32   29   28    76   12
177   43   19   13   33   35   31    80   13
178   23   27   43   34   35   37    88    8
179   11   18   44   41   42   47    96   20
180   14   34   35   27   26   28    68    8
181   11   17   26   29   29   31    91   13
182   47   35   49   46   48   48    75   15
183   37   17   47   38   43   44    99    9
184   48   15   40   35   40   38    71   14
185   40   35   38   49   50   49    97   13
186   11   39   30   22   20   22    60    5
187   24   29   35   33   33   35    74   12
188   19   15   34   31   33   34    91   12
189   47   29   20   29   30   27    72    6
190   13   30   12   27   24   25    60   14
191   15   25   37   24   24   27    70    7
192   30   37   27   34   33   33    65   13
193   23   22   33   30   31   32    96    6
194   36   19   40   25   28   28    87    0
195   21   26   22   22   21   21    71    5
196   41   40   31   35   35   33    84    3
197   15   38   44   35   33   37    70   12
198   28   35   47   54   54   57   100   18
199   19   26   42   31   31   33    65   13
200   25   37   31   50   48   49    95   19
