index 580
DMU 250
input 5
output 5
instance 10
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
202   12   48   14   49   15   38   37   38   35   36    79   15
203   38   17   38   15   20   33   35   33   37   35    66   18
204   10   12   11   29   32   34   31   33   28   33    92   14
205   16   32   41   12   48   34   34   32   33   33    68   13
206   37   37   43   33   24   24   26   24   27   25    62    4
207   35   18   19   16   18   33   34   34   35   35    67   20
208   43   46   11   18   14   22   23   24   25   22    71    4
209   25   37   12   32   37   42   39   42   38   40    75   18
210   17   28   48   20   40   34   35   33   35   34    74   12
211   31   46   13   32   34   38   36   38   35   36    82   10
212   34   26   49   23   28   31   34   31   36   33    84    7
213   33   50   34   14   47   26   25   25   26   24    61    3
214   21   30   19   26   13   19   20   20   20   19    68    5
215   39   40   15   23   45   29   26   29   26   27    75    2
216   16   31   33   31   25   22   22   21   21   21    69    3
217   20   47   12   32   20   40   39   40   38   38    78   18
218   48   32   34   28   29   42   43   43   44   43    70   19
219   31   27   27   25   27   30   31   31   31   31    75   10
220   11   14   11   23   17   33   32   33   30   32    91   18
221   44   23   33   29   40   27   26   27   27   28    70    3
222   41   50   22   32   42   55   52   55   52   53   100   15
223   43   45   36   47   30   41   42   42   42   42    97    3
224   49   48   40   21   15   25   28   27   32   27    67    5
225   41   27   29   23   47   34   33   34   33   34    73    9
226   35   43   16   12   30   36   35   37   37   35   100    8
227   16   46   20   27   25   35   34   35   34   33    64   17
228   49   17   35   29   38   28   28   28   29   30    61    8
229   20   16   29   44   33   34   33   33   31   34    67   14
230   33   26   32   39   42   46   45   45   43   46    78   18
231   49   24   20   31   38   37   35   38   35   38    97    4
232   19   45   24   13   19   29   29   29   30   28    62   14
233   32   35   17   25   36   28   26   28   26   27    87    1
234   48   46   13   11   30   32   31   33   34   31    78    8
235   25   42   40   36   38   51   51   50   50   50    88   19
236   37   41   27   32   35   42   42   43   42   42    69   18
237   45   12   28   19   36   38   39   39   39   40    67   20
238   50   12   26   19   46   34   33   35   34   36    93    5
239   14   32   18   29   25   30   29   30   28   29    63   14
240   21   37   14   47   20   29   28   29   26   28    67    9
241   38   24   49   40   42   39   40   38   39   40    98    2
242   20   50   30   41   40   48   46   47   45   45    86   15
243   23   23   29   23   43   40   39   39   38   39    91   13
244   20   17   17   14   31   31   30   31   29   31    90   12
245   39   45   40   36   38   46   46   46   47   46    89   11
246   41   42   50   24   39   47   49   47   51   47    88   14
247   39   43   30   29   46   36   35   36   35   35    69    9
248   49   37   35   22   36   35   36   36   38   36    72   10
249   47   36   48   41   12   39   43   41   46   42    85   12
250   32   17   39   34   15   34   37   35   38   36    94   11
