index 308
DMU 150
input 4
output 4
instance 8
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
 60   13   19   31   38   38   37   37   35    83   15
 61   46   48   31   45   31   32   31   32    60    6
 62   49   17   27   36   37   35   35   33    89    6
 63   35   34   33   15   32   31   32   34    86    8
 64   23   19   23   32   43   43   43   41    99   18
 65   29   33   13   19   22   24   23   24    61    9
 66   31   17   16   23   28   28   27   27    99    6
 67   48   41   29   38   39   40   39   40    69   13
 68   22   24   40   32   33   31   32   31    83    7
 69   38   25   21   41   48   48   47   46    85   20
 70   15   47   17   21   34   38   36   39    77   18
 71   32   33   26   16   26   26   26   28    71    8
 72   12   44   38   43   25   27   26   26    75    0
 73   10   12   37   35   32   29   30   27    93    7
 74   42   45   14   22   35   38   36   39    77   14
 75   46   39   38   40   38   38   38   38    90    1
 76   18   49   36   38   38   39   38   39    61   17
 77   34   34   20   46   48   50   47   47    99   14
 78   32   17   49   40   46   42   44   41    98    9
 79   45   28   14   34   31   32   30   31    92    3
 80   40   24   25   49   51   52   49   47    98   15
 81   45   45   39   23   51   50   52   54   100   15
 82   34   26   11   39   45   48   45   45    94   19
 83   36   12   47   12   31   25   30   29    97    4
 84   37   32   45   11   21   19   21   22    66    1
 85   41   18   49   38   54   50   52   49    85   20
 86   41   24   22   41   35   35   34   33    62   14
 87   24   38   49   41   31   31   32   31    71    4
 88   30   40   44   39   45   45   46   45    82   14
 89   19   31   26   12   22   22   23   25    95    3
 90   37   40   21   41   38   40   38   39    67   15
 91   35   35   11   26   37   40   38   40    86   16
 92   43   24   16   35   36   36   35   35    62   17
 93   37   20   46   28   45   42   44   43    73   20
 94   38   12   22   13   22   19   21   21    95    1
 95   38   30   28   13   25   25   26   27    63    9
 96   26   50   45   44   45   46   46   46    69   17
 97   38   31   28   42   43   44   43   42    93   10
 98   15   39   39   24   27   27   28   29    75    6
 99   34   34   42   26   39   37   39   39    61   18
100   22   29   43   35   45   44   45   43    96   13
101   49   29   29   11   29   27   29   31    85    5
102   15   27   15   31   22   24   22   22    77    5
103   16   20   30   32   23   23   23   21    90    0
104   39   41   17   13   32   34   33   36    71   15
105   11   13   33   43   28   28   27   24    72    8
106   50   34   24   27   41   41   41   42    75   16
107   35   27   14   11   29   30   30   31    71   15
108   15   47   24   13   38   40   40   44    90   19
109   22   11   12   27   21   22   21   19    95    3
110   23   37   46   41   32   31   32   31    63    8
111   39   22   35   41   38   37   37   35    68   13
112   35   33   47   12   30   27   30   31    61   11
113   10   14   50   30   21   18   20   18    73    0
114   14   21   13   46   27   30   27   25    96    3
115   36   45   16   45   45   49   46   47    79   18
116   41   16   33   44   48   47   47   44    80   19
117   32   45   23   15   37   39   39   42    73   19
118   18   24   21   31   39   40   39   39    89   18
119   18   26   47   30   40   38   40   39    70   18
120   26   38   18   22   22   24   23   25    88    1
121   36   30   19   29   34   35   34   35    99    6
122   47   18   34   27   32   30   31   30    73    8
123   31   12   42   15   27   24   26   25    60   11
124   29   43   34   39   33   35   34   34    66   10
125   43   13   43   41   49   46   47   44    77   19
126   44   12   21   29   45   44   44   42    93   19
127   13   42   11   24   21   26   23   26    92    3
128   33   17   27   39   32   31   31   29    87    5
129   13   16   40   37   44   42   43   39    95   16
130   16   46   29   19   26   29   28   31    88    5
131   22   35   39   48   30   31   30   29    70    4
132   34   10   32   13   34   31   33   32    63   19
133   12   44   18   39   21   25   23   24    73    2
134   34   43   46   23   45   44   46   47    72   20
135   28   33   29   47   41   42   40   40    64   18
136   11   14   43   15   32   28   32   30    87   13
137   25   48   21   11   40   43   42   47    91   20
138   19   19   33   36   42   41   41   39    84   18
139   46   44   42   12   45   43   46   48    80   18
140   39   39   25   31   28   29   28   29    61    8
141   10   20   19   12   21   21   21   22    75   10
142   17   40   26   11   15   16   16   18    64    2
143   12   25   26   37   34   35   34   32    95    9
144   41   16   50   45   45   41   43   39    88    8
145   38   20   50   42   44   40   42   39    83   10
146   43   46   19   34   44   48   45   48    91   14
147   19   16   29   10   30   28   30   30    69   17
148   17   31   29   23   22   22   22   23    77    3
149   16   35   18   11   30   32   31   34    97   13
150   35   35   13   10   33   35   34   38    90   15
