index 279
DMU 150
input 3
output 3
instance 9
DMU   i1   i2   i3   o1   o2   o3   eff  err
109   45   19   35   44   42   46    84   15
110   50   40   14   39   38   40    77   16
111   30   21   37   25   24   25    72    2
112   29   41   33   46   46   44    88   16
113   32   45   33   40   40   38    69   15
114   22   25   15   25   25   24    88    8
115   15   16   45   26   27   27    81    2
116   42   18   30   39   38   42    89   12
117   37   43   20   38   38   37    86   12
118   24   38   34   38   39   37    91    9
119   29   37   50   54   55   53    97   14
120   18   11   32   31   31   32    74   14
121   18   37   13   35   36   33    81   19
122   13   43   19   36   37   33    92   15
123   30   12   10   21   20   23    70   10
124   13   49   42   31   33   28    79    3
125   25   10   35   24   24   25    61    8
126   21   50   49   41   43   38    95    2
127   27   22   14   29   29   30    69   16
128   13   25   33   30   31   30    84    9
129   30   30   25   27   26   26    60   10
130   45   46   22   39   38   38    78   12
131   26   26   18   33   33   33    72   17
132   39   20   21   32   31   34    71   14
133   32   49   47   48   49   47    77   15
134   27   42   21   36   37   34    92   11
135   13   18   17   24   24   24    94    9
136   50   43   24   37   36   37    91    4
137   34   14   27   38   37   40    80   17
138   18   27   34   32   33   31    93    6
139   26   15   18   18   17   19    70    4
140   18   33   33   38   39   37    83   14
141   45   28   25   29   28   30    72    6
142   18   14   30   22   22   22    65    7
143   40   38   33   50   49   50    99   14
144   27   45   16   43   44   41    98   18
145   19   24   48   40   40   40    63   18
146   34   32   49   51   51   52    91   14
147   15   26   33   43   44   42    90   19
148   15   22   26   36   37   36    96   15
149   29   40   46   36   37   36    74    7
150   20   21   37   41   42   42    96   14
