index 576
DMU 250
input 5
output 5
instance 6
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
 65   43   35   35   15   26   41   40   42   42   41    86   14
 66   23   43   15   30   15   19   19   19   19   19    67    2
 67   35   41   27   30   44   27   26   26   26   27    71    1
 68   16   49   45   33   50   44   40   40   42   43    85    8
 69   15   47   27   21   22   30   27   29   29   29    65   11
 70   22   36   11   43   19   36   38   37   37   37    75   18
 71   13   23   27   43   11   25   26   25   25   24    81    7
 72   18   44   14   34   35   34   34   33   33   35    73   12
 73   11   17   26   47   35   29   30   27   28   28    78    8
 74   49   37   17   47   48   29   32   30   30   31    70    3
 75   15   40   40   35   38   51   48   48   49   49    85   20
 76   11   39   30   24   29   36   34   35   35   35    62   18
 77   35   19   15   34   47   37   40   37   37   39    81   14
 78   29   20   13   30   12   21   24   24   23   22    99    3
 79   15   25   37   30   37   40   38   37   38   38    87   13
 80   27   23   22   33   36   42   44   42   42   43    92   17
 81   19   40   21   26   22   35   34   35   35   35    65   18
 82   41   40   31   15   38   46   45   46   46   47    91   15
 83   44   28   35   47   19   28   30   30   30   28    70    6
 84   26   42   25   37   31   37   37   37   37   38    96    6
 85   16   34   39   30   20   32   29   30   31   30    91    5
 86   30   40   15   31   41   32   33   32   32   34    92    3
 87   12   11   48   42   36   21   21   19   20   20    67    1
 88   11   20   47   48   34   23   22   21   22   21    67    1
 89   21   44   22   32   28   33   33   33   33   34    61   15
 90   47   11   23   15   43   26   28   27   26   27    93    1
 91   10   15   36   14   21   31   29   29   30   29    80   14
 92   47   34   10   17   27   28   29   30   29   30    96    3
 93   16   26   43   19   47   30   26   26   28   28    89    0
 94   34   23   30   14   40   46   45   46   46   47    97   18
 95   16   14   35   30   11   26   26   26   26   24    97    6
 96   10   20   38   21   30   37   35   35   36   35    64   20
 97   14   31   31   12   20   26   23   25   25   25    92    4
 98   46   39   46   17   40   47   44   46   46   46    98    8
 99   10   11   29   11   22   31   29   29   30   29    97   13
100   47   44   37   11   10   32   30   35   34   32    94    4
101   39   26   15   30   47   37   39   37   37   39    95    8
102   44   39   39   48   24   36   38   38   38   36    82    6
103   36   32   43   44   42   44   45   44   44   44    77   14
104   13   47   12   10   15   36   34   36   36   37    85   18
105   15   18   42   10   45   34   31   31   32   32    67   14
106   49   28   40   13   16   41   40   43   42   40    79   18
107   39   28   47   36   27   31   31   31   31   30    79    3
108   12   40   21   48   15   44   45   44   44   44    95   19
109   40   38   48   39   34   44   43   44   44   43    88    9
110   46   40   19   17   37   22   22   23   22   23    68    0
111   15   24   44   28   12   26   23   25   25   23    88    3
112   21   43   32   21   30   26   24   25   25   25    66    5
113   31   39   20   13   27   34   33   35   35   35    94    9
114   14   36   39   12   19   34   31   33   34   33    71   15
115   40   35   14   26   24   37   38   38   38   38    75   17
116   47   37   27   22   20   40   41   43   42   41    82   16
117   32   12   43   12   12   32   30   33   32   30    92   11
118   24   43   11   39   43   34   35   33   33   35    89    5
119   20   39   28   14   25   31   28   30   30   30    72   11
120   26   30   38   46   18   33   34   34   34   33    70   12
121   41   25   49   21   47   41   39   40   40   40    84    9
122   10   24   41   22   10   35   33   34   35   33    75   18
123   20   15   46   37   21   29   29   28   29   27    90    4
124   34   20   50   15   45   44   41   42   43   42   100    9
125   22   10   11   15   28   16   17   16   16   17    85    2
126   40   31   34   49   23   40   42   42   41   40    79   14
127   41   21   40   11   47   42   41   41   41   42    84   14
128   49   21   19   32   37   39   42   41   40   41    79   16
129   25   30   44   17   30   20   18   19   20   19    61    1
130   18   25   33   42   43   38   38   36   37   38    74   14
131   11   30   39   27   43   24   22   22   22   23    64    3
132   42   20   32   47   43   32   35   32   32   32    80    4
133   40   47   48   43   44   54   53   54   54   54    76   20
134   26   34   12   41   35   26   28   26   26   27    73    5
135   36   29   28   19   33   47   46   47   47   47    91   20
136   46   18   35   32   43   28   30   29   29   29    64    7
137   27   15   22   38   42   21   23   21   21   22    74    1
138   33   18   24   24   19   15   16   17   16   16    65    1
139   40   40   11   45   24   29   32   31   30   31    81    5
140   40   47   21   37   49   25   26   25   25   27    65    0
141   46   28   36   24   42   36   37   37   37   37    75   10
142   47   13   17   19   39   29   31   30   30   31    68   12
143   37   11   32   21   41   33   33   33   33   33    67   14
144   16   23   13   20   38   18   18   17   17   19    61    4
145   12   32   43   24   37   45   41   41   42   42    93   14
146   44   12   25   37   33   25   28   26   26   26    76    4
147   16   44   17   31   34   39   38   38   38   40    89   13
148   22   44   36   17   14   45   41   45   45   44    94   18
149   21   20   18   15   46   39   38   37   37   40    82   18
150   19   46   22   14   19   28   25   27   28   28    76    8
151   47   24   26   18   37   38   39   39   38   39    87   12
152   37   47   42   28   29   28   26   28   28   27    68    2
153   28   27   34   25   35   27   26   26   26   26    67    6
154   35   31   14   13   46   31   31   31   31   33    71   11
155   48   49   32   38   48   34   35   35   34   35    75    2
156   36   45   41   43   19   39   38   40   40   38    93    5
157   34   20   34   15   34   30   29   30   30   30    67   11
158   36   19   42   40   32   45   47   46   46   44    99   13
159   23   42   47   22   15   42   39   41   42   40    68   20
160   33   36   27   50   27   37   40   38   38   38    99    5
161   37   39   28   38   35   43   44   44   43   44    78   16
162   20   33   34   22   38   23   21   21   22   23    73    0
163   25   37   22   10   21   31   28   31   31   31    92    8
164   17   34   45   36   49   49   47   46   47   48    78   19
165   28   48   23   47   30   42   43   42   42   43    98    8
166   35   22   29   40   20   38   40   40   39   39    76   18
167   13   14   30   16   42   24   22   21   22   23    95    0
168   18   15   41   48   28   45   46   44   44   43    99   16
169   23   20   30   41   27   39   41   39   39   39    97   13
170   32   32   16   28   32   32   33   33   33   33    67   14
171   47   45   22   47   14   38   40   41   40   39    72   15
172   38   48   36   20   49   55   53   54   54   56    89   19
173   24   46   43   43   50   30   28   28   28   29    64    2
174   19   46   16   17   46   27   25   25   26   28    73    4
175   48   19   48   37   49   41   42   41   41   40    98    2
176   34   46   43   49   42   39   38   38   38   38    73    7
177   18   30   12   45   18   41   44   42   42   42    98   19
178   15   27   44   19   16   29   26   28   28   27    68   11
179   35   43   40   28   22   29   28   30   30   29    65    7
180   21   34   40   42   45   46   45   43   44   45    81   15
181   25   40   29   27   24   26   24   25   26   25    86    0
182   38   18   48   36   18   26   27   28   27   25    87    0
183   19   36   43   17   28   35   32   34   34   34    64   15
184   17   23   19   33   15   34   35   35   35   34    75   19
185   11   19   26   38   45   31   32   29   30   31    78    9
186   36   15   14   40   24   39   43   41   40   40    92   18
187   16   15   34   27   30   35   35   34   35   34    77   16
188   23   20   14   28   30   31   33   31   31   32   100    9
189   24   49   28   18   41   23   21   22   22   23    63    1
190   42   47   46   20   33   50   46   50   50   49    95   12
191   27   25   22   42   14   28   30   29   29   28    92    6
192   33   24   30   16   33   39   38   39   39   39    75   18
193   45   31   16   38   17   27   31   31   30   29    90    4
194   16   28   47   28   46   49   46   46   47   47    95   15
195   19   29   47   13   41   47   42   43   45   44    91   16
196   15   34   35   30   16   24   22   23   24   23    85    1
197   17   41   48   24   41   43   39   40   41   41    70   16
198   19   27   12   27   42   30   30   28   29   31    84    8
199   10   12   42   18   44   30   27   27   28   28    82    7
200   44   31   18   25   41   37   38   38   37   39    62   18
201   32   34   11   44   34   29   32   30   30   31    81    6
202   47   45   33   17   17   38   37   40   39   38    78   13
203   14   29   16   12   29   39   37   37   38   39    95   18
204   37   16   45   17   48   36   35   35   35   35    74   11
205   24   23   50   11   37   34   29   31   32   31    92    4
206   20   31   37   40   35   29   29   28   28   28    85    1
207   39   26   31   15   38   23   22   23   23   23    65    3
208   30   27   45   30   28   40   39   39   39   38    66   18
209   18   36   24   37   18   29   29   29   29   29    80    8
210   31   48   41   27   35   37   35   36   37   37    92    2
211   37   47   20   28   10   25   25   27   26   26    65    7
212   37   27   18   27   36   37   39   38   38   39    94   11
213   28   39   47   12   26   40   37   39   40   39    60   20
214   11   33   18   37   14   25   26   25   26   25    83    7
215   20   36   25   35   35   33   32   31   32   33    89    5
216   14   22   27   27   18   32   31   31   32   31    68   17
217   31   50   34   41   30   38   37   38   38   38    90    4
218   20   25   30   20   48   37   35   34   35   36    93    8
219   18   23   17   41   41   38   40   36   37   39    90   13
220   11   13   47   12   32   34   30   31   32   31    89   11
221   18   24   16   34   37   22   23   21   21   23    82    1
222   41   46   26   12   13   26   25   28   27   27    69    7
223   35   12   37   47   40   44   47   44   44   44    96   13
224   30   36   35   17   27   40   37   40   40   39    91   12
225   36   43   31   12   21   37   35   38   38   37    71   16
226   32   32   47   47   15   31   31   32   32   30    78    5
227   42   45   40   47   10   43   43   45   44   42    71   18
228   10   47   40   42   26   34   32   33   33   33    63   12
229   19   14   40   35   31   29   29   28   29   28    69   10
230   15   36   33   27   45   30   28   28   29   30    72    6
231   21   11   28   19   24   30   30   29   30   29    81   13
232   11   50   18   20   19   18   16   17   18   18    67    1
233   42   39   26   35   49   33   34   33   33   35    82    2
234   27   24   30   38   43   50   51   49   49   50    92   20
235   31   41   28   35   48   51   50   49   50   51    87   18
236   48   15   22   34   47   32   35   33   32   34    84    6
237   33   15   12   13   16   25   27   27   26   26    82   12
238   29   28   22   33   34   28   29   28   28   28    86    3
239   15   23   46   22   31   42   38   39   40   39   100   12
240   33   13   22   17   45   23   24   23   22   24    61    7
241   24   22   22   32   44   29   29   28   28   29    65   10
242   20   49   13   44   25   40   41   40   40   41    93   12
243   15   38   31   38   40   33   32   32   32   33    63   12
244   40   19   26   41   30   27   30   28   28   28    87    2
245   19   30   21   39   18   38   38   38   38   38    80   18
246   19   24   44   29   48   24   23   22   23   23    63    2
247   21   40   22   44   27   37   37   36   36   37    94    8
248   28   28   17   39   34   36   38   36   36   37    92   10
249   37   37   44   12   12   46   43   48   47   45    96   18
250   32   24   34   22   42   25   24   24   24   24    68    3
