index 425
DMU 200
input 4
output 4
instance 5
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
 59   49   24   32   36   45   47   47   46    88   16
 60   25   47   33   35   32   31   31   31    65    8
 61   34   26   40   26   29   30   29   29    85    2
 62   20   39   43   22   32   30   29   31    92    0
 63   29   10   23   15   12   13   13   13    61    1
 64   35   33   41   45   49   50   49   51    91   15
 65   40   41   16   50   42   43   45   42    95   10
 66   23   35   18   38   31   31   31   31    65   13
 67   42   28   49   23   39   40   39   39    63   16
 68   18   30   12   35   20   20   21   21    82    2
 69   21   33   30   19   39   38   38   38    97   12
 70   27   48   37   15   28   26   27   26    64    5
 71   25   33   36   22   35   33   33   33    98    4
 72   31   37   33   12   38   37   37   35    76   14
 73   44   42   23   39   37   38   39   37    66   14
 74   37   10   11   26   31   34   36   33    97   15
 75   33   15   13   42   31   33   33   33    62   18
 76   35   26   28   32   31   32   32   32    76    9
 77   48   19   32   40   39   43   43   42    98    9
 78   46   27   14   21   38   40   42   37    89   16
 79   27   42   40   27   37   35   35   35    81    7
 80   36   42   25   21   36   36   37   35    60   17
 81   21   43   23   16   40   38   39   37    77   18
 82   40   11   18   47   29   32   32   32    81   10
 83   18   47   43   27   52   49   48   50    88   18
 84   45   44   39   46   54   55   55   54    92   15
 85   22   35   46   29   42   40   39   42    92    9
 86   30   20   30   13   33   33   32   32    89   11
 87   41   46   33   15   44   42   44   40    81   14
 88   49   47   39   29   43   42   43   40    96    2
 89   38   16   43   21   44   45   44   45    87   18
 90   21   20   29   42   31   32   31   34    92    7
 91   24   44   25   32   32   30   31   30    79    6
 92   31   13   11   35   34   36   37   36    86   18
 93   10   16   33   18   28   27   25   29    99    7
 94   17   34   46   14   47   44   43   45    95   16
 95   36   24   24   37   38   40   40   39    70   19
 96   16   32   47   13   50   47   45   48    96   19
 97   17   32   48   18   27   25   23   26    71    3
 98   37   30   10   31   26   27   29   26    90    4
 99   38   18   46   19   34   34   33   34    82    8
100   39   25   47   28   29   30   29   30    63    7
101   18   43   35   26   34   32   31   33    96    2
102   41   42   41   13   47   46   46   44    73   19
103   20   27   24   49   32   32   32   34    79   10
104   26   17   14   22   30   31   31   30    71   17
105   13   19   37   14   29   28   26   29    76   11
106   17   11   20   46   13   15   14   17    68    0
107   47   28   36   44   31   33   33   32    67    7
108   39   41   46   39   32   32   31   32    71    2
109   21   36   41   42   47   46   44   48    97   12
110   41   48   49   32   38   37   37   37    65    9
111   32   46   49   37   36   35   34   36    79    2
112   49   24   40   45   23   25   25   25    61    1
113   18   18   10   31   29   30   31   31    95   13
114   36   20   12   10   25   27   28   24    99    7
115   31   41   20   33   32   31   33   30    89    4
116   20   44   45   32   42   40   39   41    75   13
117   14   13   46   41   37   37   34   41    91   11
118   42   27   11   11   27   28   30   24    86    8
119   27   19   17   41   35   36   37   37    87   15
120   16   19   10   35   34   35   35   36    91   18
121   21   15   37   45   30   31   29   34    91    5
122   10   46   12   25   33   30   31   30    97    8
123   33   47   22   23   33   31   33   30    91    3
124   10   42   10   17   30   27   29   27    79   12
125   46   47   49   37   62   61   61   61    97   17
126   31   15   20   42   20   22   22   22    66    5
127   14   45   36   45   32   30   29   32    82    2
128   46   15   21   24   33   35   36   33    92   11
129   25   43   24   18   34   32   33   31    97    5
130   49   33   19   21   29   30   32   28    66   10
131   25   34   15   34   41   41   42   41    92   17
132   31   13   12   31   25   27   27   27    63   14
133   20   46   27   17   39   36   37   36    97    9
134   29   25   45   30   35   35   33   36    91    5
135   15   43   31   30   36   33   33   35    92    6
136   30   18   18   22   32   33   33   32    87   14
137   42   32   17   33   41   43   45   41    96   14
138   44   23   35   17   38   39   39   37    99    8
139   31   28   37   20   47   47   46   46    88   20
140   45   22   31   26   38   40   40   38    98    9
141   10   11   40   11   22   21   18   22   100    1
142   30   12   43   20   29   30   28   30    97    3
143   30   46   16   32   30   29   31   28    91    2
144   18   42   45   42   42   40   38   43    95    5
145   36   17   33   39   30   32   31   33    81    7
146   17   47   29   19   47   44   45   44    84   20
147   17   29   30   24   37   36   35   36    70   18
148   35   20   29   32   34   35   35   35    94    8
149   31   10   24   19   27   28   28   27    60   15
150   34   22   11   38   26   28   29   27    77    9
151   20   17   21   11   24   24   24   23    77   10
152   41   34   18   46   37   39   41   38    97    7
153   19   42   31   30   27   26   26   26    61    7
154   47   49   28   27   46   45   48   42    98    8
155   35   20   45   28   27   28   26   28    80    1
156   45   29   28   37   37   38   39   38    71   14
157   43   24   22   13   37   38   39   35    92   14
158   35   34   45   49   43   43   42   45    95    5
159   27   47   42   50   36   35   35   37    72    6
160   20   36   13   31   30   30   31   30    62   15
161   49   22   36   47   52   55   55   55    98   18
162   29   15   31   26   21   23   22   23    84    1
163   25   28   32   31   28   27   27   28    77    5
164   17   36   12   14   28   26   28   25    96    7
165   48   49   47   21   45   44   44   42    71   13
166   38   25   34   50   46   48   48   49    90   16
167   12   40   26   25   34   32   33   33    68   15
168   28   49   43   19   32   30   30   29    79    1
169   12   39   42   46   29   27   26   30    74    2
170   48   44   43   21   54   53   54   51    84   19
171   17   20   12   42   27   28   28   29    68   14
172   23   19   33   17   30   30   29   30    70   13
173   40   31   20   20   42   43   44   40    92   17
174   11   37   49   14   40   36   34   38    97    7
175   31   26   39   23   47   47   46   46    96   17
176   34   13   13   17   25   26   27   25    70   13
177   28   15   43   28   21   22   20   22    66    2
178   44   47   49   19   43   42   42   40    74   11
179   23   42   29   43   33   32   32   33    64   11
180   15   35   48   39   37   36   34   38    60   15
181   22   11   14   29   13   14   15   15    75    1
182   14   23   35   19   34   33   31   34    95   10
183   45   49   33   20   47   46   47   43    87   13
184   34   39   45   26   41   40   40   40    81   10
185   38   46   49   36   36   35   34   35    80    0
186   31   12   42   39   45   47   44   48    85   20
187   29   33   40   19   35   34   33   33    84    7
188   34   42   36   35   51   50   50   50    98   14
189   37   32   25   28   34   34   35   34    61   16
190   48   26   41   35   28   30   29   29    75    1
191   47   37   49   45   40   41   40   41    71    9
192   20   13   24   19   16   16   16   16    68    3
193   36   28   37   40   49   50   49   51   100   15
194   14   20   48   34   37   37   34   39    72   15
195   44   49   44   45   52   52   52   52    96    8
196   43   22   10   14   39   41   43   37    98   19
197   47   44   43   49   41   42   42   42    81    5
198   17   38   45   13   43   40   39   41    80   16
199   15   14   35   45   17   18   16   20    68    0
200   20   19   25   17   32   32   31   32   100   11
