index 579
DMU 250
input 5
output 5
instance 9
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
 87   43   37   39   32   28   44   44   43   43   42    69   18
 88   17   44   22   18   38   22   22   23   26   25    71    4
 89   23   24   38   47   47   40   40   41   41   41    61   19
 90   38   49   41   24   38   45   46   45   47   46    89   11
 91   18   15   31   18   24   31   32   31   32   32    72   16
 92   45   36   10   48   26   31   30   32   28   27    92    1
 93   27   44   26   35   45   43   43   45   46   46    88   14
 94   23   19   35   28   36   41   41   42   42   43    98   14
 95   11   20   18   40   26   18   18   19   19   19    76    2
 96   48   27   15   43   25   40   39   40   36   35    94   10
 97   47   29   30   44   47   38   37   39   36   37    80    7
 98   28   23   28   41   46   31   30   33   32   32    86    4
 99   19   32   49   29   23   49   50   47   50   50    93   19
100   20   45   42   19   20   28   29   27   30   29    68    7
101   21   37   19   30   20   37   37   37   38   37    88   15
102   20   31   25   36   40   23   23   24   25   25    70    3
103   19   32   19   17   15   22   22   22   23   22    87    4
104   28   17   48   26   44   32   33   33   34   35    89    4
105   48   44   39   24   16   31   32   29   29   28    81    1
106   33   35   35   38   28   53   53   52   52   52    96   20
107   19   25   25   16   36   35   35   36   37   37    74   18
108   49   20   10   16   43   37   36   39   35   36    96   12
109   44   17   43   25   26   39   39   38   37   37    73   15
110   44   15   31   17   33   40   40   40   38   39    74   19
111   24   26   29   50   13   39   39   38   37   37    68   19
112   36   14   35   38   31   45   45   45   42   43    86   18
113   39   15   15   13   41   24   24   26   24   25    76    7
114   21   27   32   44   41   25   25   27   27   27    78    1
115   16   48   40   40   18   37   38   36   39   38    96    5
116   26   43   18   17   15   41   41   40   41   40   100   16
117   21   24   38   31   24   30   31   30   31   31    83    7
118   28   30   33   41   11   34   34   32   31   31    90    6
119   32   38   18   17   36   24   24   25   25   25    64    7
120   33   17   25   20   41   28   28   29   28   29    63   12
121   23   29   25   45   24   23   23   23   23   22    62    5
122   40   22   36   29   37   39   39   40   38   39    74   15
123   48   34   25   26   18   28   28   27   25   25    85    1
124   50   37   50   18   17   32   33   30   30   30    66    7
125   37   32   42   47   34   44   44   43   43   43    84   11
126   37   31   18   41   28   34   34   35   33   32    79   10
127   46   28   42   17   24   43   44   42   41   42    78   17
128   42   45   16   14   26   40   40   40   40   39    77   18
129   16   35   41   42   14   40   41   38   40   39    80   15
130   29   12   19   13   40   34   34   36   35   36    77   18
131   46   18   26   19   20   18   18   18   16   16    63    1
132   18   18   11   19   11   26   26   26   26   26    60   17
133   47   14   13   22   33   36   35   37   33   34    83   15
134   15   42   42   13   15   44   46   42   47   46    93   19
135   44   20   35   16   12   30   31   28   26   26    92    4
136   24   45   33   46   15   46   46   44   46   44    79   19
137   11   26   50   45   32   29   30   29   31   31    82    2
138   23   31   41   33   19   42   43   41   42   42    76   19
139   34   27   43   47   43   55   55   56   55   55    99   17
140   22   14   19   21   48   32   31   35   34   35    95   11
141   30   47   37   38   36   44   44   44   46   45    97    8
142   35   14   36   48   18   30   30   29   27   27    66    9
143   39   32   41   17   33   33   34   33   33   34    61   13
144   20   16   16   46   12   29   28   28   26   25    96    7
145   18   25   10   26   47   23   22   26   26   26    74    7
146   21   25   34   25   47   23   23   24   25   25    62    5
147   28   48   37   48   15   31   31   29   30   29    73    4
148   13   17   23   46   16   24   24   24   23   23    87    4
149   17   45   28   39   42   36   36   37   40   39    93    6
150   21   38   36   36   40   35   35   36   37   37    87    6
151   44   29   15   49   21   33   32   33   29   29    77    8
152   35   11   18   49   18   26   25   26   22   22    66    8
153   47   28   14   42   38   43   41   44   40   40    90   13
154   47   18   38   47   37   43   43   43   40   41    72   16
155   45   30   38   32   29   43   43   43   42   42    70   18
156   36   50   35   48   42   40   40   41   42   41    88    4
157   16   13   23   46   26   37   36   38   36   36    91   15
158   22   17   22   26   24   24   23   24   23   24    94    3
159   16   45   11   26   15   22   22   22   24   22    68    7
160   26   43   19   32   36   30   29   31   31   31    76    7
161   15   39   19   34   17   33   32   32   34   32    87   11
162   14   12   50   12   14   31   33   29   31   32    80   13
163   36   45   23   33   31   35   35   35   36   35    67   13
164   33   20   25   21   32   44   44   44   43   44   100   18
165   36   45   48   27   31   33   34   32   34   33    72    5
166   25   44   40   33   22   30   31   29   31   30    66    8
167   11   45   23   22   18   34   35   34   36   35    64   19
168   11   45   41   38   43   44   45   45   48   48    74   19
169   22   25   44   18   14   37   38   35   36   37    88   13
170   44   26   47   46   19   53   53   50   48   49    94   16
171   34   15   39   45   30   36   36   36   34   35    82    9
172   21   15   42   34   18   22   22   21   21   21    79    0
173   31   25   41   22   30   41   42   41   41   42    99   11
174   12   27   13   29   19   35   35   36   36   35    99   16
175   27   15   18   37   42   42   42   45   42   43    92   19
176   50   36   28   26   14   42   42   40   38   38    87   13
177   30   28   24   21   16   40   40   39   38   38    95   16
178   11   27   20   35   29   32   32   34   35   34    94   11
179   39   22   46   20   22   26   26   24   24   25    74    2
180   30   31   45   11   17   37   38   35   37   37    71   16
181   21   19   30   36   21   36   36   36   35   35    81   15
182   29   35   34   26   24   23   23   22   23   23    65    3
183   22   31   16   34   38   35   35   37   37   37    93   11
184   14   14   19   37   12   32   31   31   30   30   100   12
185   20   46   21   19   41   33   33   34   36   36    66   15
186   25   27   20   31   23   26   26   26   26   26    85    5
187   29   17   25   18   32   21   21   21   21   21    63    6
188   24   44   40   12   12   29   30   26   30   29    97    1
189   35   19   23   18   41   37   36   38   37   38    91   13
190   20   32   20   13   21   15   16   15   17   16    68    1
191   45   17   48   13   13   37   38   34   33   34    88   10
192   22   12   34   49   36   24   24   25   23   24    77    1
193   40   38   32   44   44   46   45   46   45   46    79   15
194   14   49   31   27   48   24   24   25   28   27    63    4
195   13   31   16   31   22   32   32   33   34   33    84   14
196   13   36   47   33   16   31   32   29   32   31    93    2
197   24   10   38   39   17   38   39   37   35   36    97   12
198   29   25   35   28   34   40   40   40   40   41   100   10
199   27   18   26   30   35   38   38   39   38   39    80   17
200   46   38   42   12   45   36   37   36   37   38    93    2
201   36   28   47   18   39   44   45   44   45   46    72   20
202   38   29   19   35   46   46   45   48   46   46    85   19
203   32   34   18   43   19   37   36   36   35   33   100    7
204   44   17   23   38   40   44   43   45   41   42    84   17
205   43   31   25   45   29   29   29   29   27   27    69    5
206   20   40   39   46   22   30   30   29   30   29    63    8
207   25   31   20   25   50   33   33   36   36   36    78   12
208   27   43   33   10   37   35   36   36   38   38    63   17
209   13   24   18   16   27   32   32   33   34   34    76   18
210   33   40   34   27   19   44   44   42   43   42    96   13
211   45   12   10   21   21   19   18   18   15   15    78    1
212   13   24   38   11   49   24   24   25   28   29    72    6
213   43   44   22   19   48   23   22   24   24   24    65    1
214   15   16   49   28   49   28   28   29   30   31    63    9
215   46   32   28   11   16   47   47   45   44   43    95   19
216   14   38   20   11   44   16   16   18   20   20    68    1
217   20   25   39   25   20   38   39   37   38   39    86   15
218   37   37   31   47   43   43   42   44   43   43    63   19
219   10   49   14   43   26   32   32   33   35   34    87    9
220   22   26   45   13   43   34   35   35   37   37    66   15
221   30   31   19   39   14   31   31   30   29   28    88    7
222   39   21   28   31   47   46   45   48   46   47    98   15
223   14   19   46   45   45   29   30   30   31   32    63    9
224   47   43   31   25   49   37   36   38   37   38    73    9
225   25   14   30   34   24   24   24   24   23   24    75    5
226   45   13   23   41   39   28   27   29   25   26    75    4
227   29   16   27   18   50   35   35   37   37   38    93   11
228   31   11   33   36   19   33   33   32   30   30    79   11
229   12   46   32   46   24   29   29   29   31   30    88    1
230   44   26   39   31   37   32   32   32   31   31    75    5
231   26   26   36   11   18   25   26   24   25   25    73    7
232   24   35   13   25   13   26   26   25   26   25    66   11
233   15   15   10   27   29   14   14   16   15   15    72    2
234   30   20   49   49   46   45   45   46   45   46    87   12
235   27   42   37   35   14   51   52   49   50   49    97   19
236   21   30   48   34   13   28   29   26   28   28    77    4
237   46   50   30   16   17   35   35   32   33   32    92    3
238   23   22   14   29   12   27   27   27   25   25    98    7
239   28   44   23   34   42   31   31   32   33   32    74    7
240   43   31   14   21   50   39   38   42   40   40    99   10
241   10   27   37   29   35   35   36   36   39   39    99    9
242   42   43   38   43   36   37   37   36   36   36    90    0
243   11   23   26   45   40   20   20   22   22   23    77    0
244   19   15   46   22   36   25   26   25   26   28    90    0
245   40   10   39   37   12   38   38   36   33   33    84   12
246   14   17   26   50   26   40   40   41   40   40    98   15
247   34   29   34   43   48   34   34   35   34   35    66   10
248   16   33   40   31   45   37   37   38   40   40    70   15
249   35   34   45   48   35   42   42   41   41   41    99    2
250   47   25   17   12   45   21   20   22   20   21    67    2
