index 428
DMU 200
input 4
output 4
instance 8
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
 92   47   18   34   27   28   31   28   28    84    1
 93   31   12   42   15   35   34   34   35    88   12
 94   29   43   34   39   52   50   52   52    99   16
 95   43   13   43   41   27   29   28   26    73    1
 96   44   12   21   29   34   39   35   34    87   11
 97   13   42   11   24   38   36   38   39    88   19
 98   33   17   27   39   37   40   38   36    98    8
 99   13   16   40   37   29   26   28   27    67   10
100   16   46   29   19   34   30   33   35    89   10
101   22   35   39   48   41   39   41   40    66   17
102   34   10   32   13   30   31   30   31    80   12
103   12   44   18   39   34   32   34   33    75   13
104   34   43   46   23   51   48   50   52    85   20
105   28   33   29   47   38   38   38   37    87    8
106   11   14   43   15   39   34   37   38    94   18
107   25   48   21   11   36   33   35   37    85   14
108   19   19   33   36   26   25   26   25    68    7
109   46   44   42   12   33   32   32   35    82    4
110   39   39   25   31   41   43   42   42    74   17
111   10   20   19   12   16   14   15   16    68    5
112   17   40   26   11   28   24   26   29    94    6
113   12   25   26   37   35   33   35   33    98   10
114   41   16   50   45   41   42   41   39    94    4
115   38   20   50   42   36   36   36   35    81    5
116   43   46   19   34   35   38   36   37    94    3
117   19   16   29   10   24   23   24   25    60   13
118   17   31   29   23   37   34   36   37    88   15
119   16   35   18   11   25   23   25   26    78   10
120   35   35   13   10   14   15   14   15    62    0
121   48   49   39   35   53   54   53   54    86   17
122   31   39   35   40   47   46   47   47    89   15
123   42   49   49   41   48   46   47   48    94    5
124   47   14   16   45   30   38   33   30    84    5
125   33   26   24   19   22   23   22   22    78    2
126   34   25   22   35   31   34   32   31    87    6
127   36   21   15   31   38   42   39   38    76   19
128   25   24   34   40   44   44   44   43    78   20
129   38   22   32   23   28   29   28   28    69    8
130   23   24   35   18   33   31   32   33    75   14
131   33   39   44   18   39   36   37   39    70   15
132   14   41   13   29   20   19   20   20    64    5
133   20   28   48   28   42   37   40   41    79   16
134   31   37   13   20   25   27   26   26    87    4
135   42   34   36   33   49   50   49   49    80   20
136   10   39   36   49   26   22   25   24    69    2
137   11   49   19   33   31   28   30   31    72   11
138   35   27   21   25   36   38   37   37    62   20
139   43   27   40   11   37   37   36   38    95    8
140   49   48   42   48   49   50   50   49    65   19
141   50   44   47   16   35   34   34   37    67    9
142   35   12   21   32   36   40   37   36    81   16
143   45   17   36   12   20   22   20   21    62    3
144   23   45   13   19   18   18   18   19    60    4
145   43   25   11   46   47   54   50   47    89   20
146   35   27   40   21   27   26   26   27    69    5
147   22   25   21   40   23   24   24   23    68    5
148   45   13   18   11   20   24   21   21    74    4
149   23   46   29   30   28   26   28   29    74    5
150   23   39   20   38   37   37   38   37    62   19
151   49   23   10   16   24   32   27   27    93    3
152   27   43   42   37   39   36   38   39    78   10
153   45   38   20   13   25   27   25   26    60    8
154   23   22   14   37   25   26   26   24    62   10
155   41   34   30   11   38   38   37   39    86   13
156   25   14   45   38   30   29   29   28    71    7
157   33   41   19   27   40   42   41   42    81   17
158   47   40   21   12   47   50   48   50    99   19
159   23   26   10   10   23   24   23   24    79   10
160   32   47   20   38   43   44   44   43    78   17
161   11   24   33   46   19   17   19   17    61    1
162   22   30   21   18   33   33   33   34    73   17
163   20   15   12   17   17   19   18   17    90    3
164   15   31   12   18   22   21   22   22    96    4
165   28   13   13   27   17   20   18   17    84    0
166   43   37   27   19   28   30   29   30    73    6
167   41   41   41   16   34   33   33   36    87    4
168   37   32   50   10   39   36   37   40    66   17
169   44   33   32   37   46   48   47   46    75   19
170   39   21   11   39   19   24   21   19    62    3
171   45   17   49   31   40   41   40   40    60   18
172   32   11   23   15   36   38   36   36    78   20
173   26   39   22   23   32   32   32   33    64   15
174   26   46   28   22   29   27   29   30    64   10
175   35   24   49   46   26   26   26   25    66    0
176   26   10   24   39   29   31   30   27    82    8
177   12   44   38   29   37   30   35   36    88    9
178   17   40   39   47   32   29   32   31    78    4
179   18   12   50   38   35   32   33   32    78   10
180   18   39   16   41   24   24   25   24    77    3
181   41   44   50   13   40   37   38   41    69   14
182   29   45   29   22   43   41   42   44    97   13
183   46   36   21   21   36   40   37   38    88   10
184   11   39   26   41   22   19   22   21    64    3
185   39   48   15   27   36   38   37   38    85   10
186   35   32   10   16   17   20   18   19    61    4
187   46   48   49   45   38   37   38   38    61    9
188   46   13   23   25   27   33   29   28    95    2
189   33   30   48   49   45   44   44   43    70   16
190   17   20   42   21   38   34   36   37    96   13
191   19   48   15   49   21   21   22   21    64    1
192   45   37   49   46   36   36   36   36    61    9
193   46   26   30   14   45   48   46   47    89   20
194   28   26   31   38   31   31   31   30    73    8
195   45   16   36   40   46   50   47   45    81   18
196   28   13   32   37   22   23   22   21    71    2
197   21   26   14   40   23   24   24   22    69    6
198   13   12   16   17   28   28   28   28    89   15
199   29   41   26   24   33   32   32   33    63   14
200   44   38   38   25   52   53   52   53    92   19
