index 305
DMU 150
input 4
output 4
instance 5
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
 72   18   10   27   32   15   17   16   19    67    2
 73   12   19   31   36   17   21   21   24    81    1
 74   33   20   48   41   29   31   31   34    78    3
 75   36   14   27   26   33   32   30   32    87    9
 76   14   26   44   21   18   21   25   23    70    3
 77   42   14   37   17   45   42   42   41    95   16
 78   26   48   48   15   32   33   38   32    72    9
 79   17   24   12   35   34   35   33   36    81   17
 80   26   23   45   26   40   42   44   43    76   19
 81   36   32   16   33   39   38   36   37    60   20
 82   28   25   45   35   23   25   26   27    61    5
 83   19   49   40   18   33   35   41   33    90    7
 84   24   40   29   43   35   37   36   38    61   16
 85   31   40   44   50   39   42   42   44    80    9
 86   38   40   36   38   40   40   39   39    62   16
 87   14   12   33   46   22   28   26   34    93    3
 88   32   10   45   19   30   30   32   32    70   12
 89   49   24   32   36   50   47   45   47    80   19
 90   25   47   33   35   46   47   49   47    96   14
 91   34   26   40   26   27   27   28   27    66    6
 92   20   39   43   22   23   25   29   25    82    0
 93   29   10   23   15   17   15   15   15    68    2
 94   35   33   41   45   44   46   45   48    92   10
 95   40   41   16   50   39   37   32   37    95    2
 96   23   35   18   38   33   33   32   34    92    7
 97   42   28   49   23   43   42   45   42    86   12
 98   18   30   12   35   19   20   18   21    67    4
 99   21   33   30   19   37   38   41   37    83   17
100   27   48   37   15   47   47   52   44    89   19
101   25   33   36   22   30   30   32   30    67   11
102   31   37   33   12   34   32   36   29    97    5
103   44   42   23   39   44   41   39   40    79   12
104   37   10   11   26   32   29   25   28    69   14
105   33   15   13   42   36   35   30   36    67   17
106   35   26   28   32   33   32   31   32    79    8
107   48   19   32   40   44   42   39   43    80   14
108   46   27   14   21   43   38   36   35    74   18
109   27   42   40   27   47   49   52   48    85   20
110   36   42   25   21   37   35   35   32    70   13
111   21   43   23   16   31   31   34   29    79   11
112   40   11   18   47   27   25   19   27    82    1
113   18   47   43   27   40   43   47   43    81   16
114   45   44   39   46   41   40   39   40    60   14
115   22   35   46   29   31   34   37   35    74   10
116   30   20   30   13   28   27   28   26    69   11
117   41   46   33   15   46   43   46   39    84   15
118   49   47   39   29   36   33   34   31    72    4
119   38   16   43   21   31   30   31   30    61   12
120   21   20   29   42   38   41   39   44    88   16
121   24   44   25   32   34   35   35   34    70   13
122   31   13   11   35   30   28   25   29    67   13
123   10   16   33   18   25   27   30   29    71   14
124   17   34   46   14   26   28   32   28    61   11
125   36   24   24   37   37   36   33   36    91    8
126   16   32   47   13   28   31   37   31    84    9
127   17   32   48   18   36   38   42   39    68   19
128   37   30   10   31   38   34   30   32    96    8
129   38   18   46   19   37   37   38   37    69   16
130   39   25   47   28   44   44   45   44    92   12
131   18   43   35   26   41   43   47   43    81   19
132   41   42   41   13   42   40   43   37    80   13
133   20   27   24   49   45   48   45   52    97   19
134   26   17   14   22   39   37   35   36    99   17
135   13   19   37   14   19   21   24   22    78    5
136   17   11   20   46   18   21   17   24    77    2
137   47   28   36   44   42   40   38   41    85    7
138   39   41   46   39   32   33   34   33    70    4
139   21   36   41   42   42   46   48   49    95   13
140   41   48   49   32   42   42   44   41    78    9
141   32   46   49   37   49   52   55   52    95   13
142   49   24   40   45   48   46   44   48    79   15
143   18   18   10   31   17   17   15   18    78    2
144   36   20   12   10   27   22   21   18    87    5
145   31   41   20   33   49   48   47   47    93   19
146   20   44   45   32   35   38   41   39    74   12
147   14   13   46   41   33   38   38   42    72   17
148   42   27   11   11   39   34   33   31    63   20
149   27   19   17   41   39   40   36   41    85   17
150   16   19   10   35   33   34   31   36    84   17
