index 454
DMU 200
input 5
output 5
instance 4
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
 62   41   36   21   13   28   26   29   25   27   28    76    6
 63   25   19   49   44   41   35   32   35   34   33    74    7
 64   13   50   38   10   38   27   29   26   27   28    82    3
 65   40   33   45   27   30   42   45   43   44   45    96   10
 66   50   34   21   33   41   32   31   30   30   31    67    7
 67   27   19   43   20   15   40   44   43   44   45    99   18
 68   19   29   15   31   20   31   31   32   32   30    68   16
 69   20   45   35   27   49   25   23   24   23   23    62    2
 70   14   48   46   28   34   40   41   41   41   40    96    8
 71   17   35   36   36   26   34   34   35   35   34    65   15
 72   45   29   40   39   30   44   45   45   45   45    84   14
 73   33   24   43   17   46   33   32   31   31   33    81    5
 74   22   31   30   17   29   40   41   40   40   41    82   19
 75   10   48   16   36   21   40   40   42   41   38    96   16
 76   27   33   17   36   44   24   20   22   21   21    70    0
 77   30   25   43   31   37   36   35   36   35   36    82    8
 78   45   42   32   32   10   33   39   36   37   37    70   14
 79   49   11   21   32   16   30   32   31   31   32    74   12
 80   45   38   43   14   17   38   47   40   43   46    99   11
 81   40   31   43   40   44   37   35   36   36   36    88    1
 82   31   48   42   17   24   21   26   23   24   25    73    0
 83   29   17   19   28   42   38   34   36   35   35    80   14
 84   10   29   43   34   40   37   33   36   35   34    80   10
 85   21   38   36   32   45   29   27   28   27   27    71    3
 86   24   18   47   33   28   38   37   38   38   38    65   18
 87   18   14   23   21   28   20   19   19   19   19    68    5
 88   46   29   48   37   39   40   40   40   40   41    60   16
 89   11   36   37   30   36   29   27   29   29   27    81    4
 90   12   39   36   13   45   28   27   27   27   27    73    6
 91   43   26   41   49   44   42   39   41   40   40    77    9
 92   27   24   10   30   28   41   38   40   39   38    91   18
 93   24   45   16   25   32   29   29   29   29   28    60   12
 94   17   20   25   15   40   39   36   36   36   36    87   16
 95   26   27   27   12   49   43   40   38   38   40    98   12
 96   37   40   46   27   26   37   41   39   40   41    86    9
 97   39   40   16   22   48   38   37   34   35   36    95    5
 98   15   19   19   37   46   41   33   38   36   35    88   13
 99   33   14   34   12   31   40   41   38   39   41    90   17
100   12   16   33   36   35   34   29   34   32   30    94    7
101   11   39   37   43   39   32   29   33   31   29    74    6
102   38   35   45   45   42   41   40   41   41   40    74   10
103   27   34   29   14   39   21   22   20   21   22    63    3
104   29   17   21   16   22   21   22   20   21   22    94    1
105   30   30   46   38   16   36   39   39   40   39    83   12
106   16   20   16   20   48   28   23   25   23   24    82    5
107   13   28   24   43   19   31   29   33   32   29    83   10
108   37   33   22   39   42   52   49   50   49   49    99   16
109   16   36   35   42   45   29   25   29   27   26    67    4
110   46   42   17   45   37   42   41   41   41   40    95    6
111   23   20   34   24   49   42   37   38   37   38    94   10
112   20   25   33   22   33   21   21   21   21   21    67    3
113   19   21   47   46   37   40   37   41   39   38    70   15
114   24   35   38   42   17   26   27   28   28   27    78    3
115   13   31   23   11   13   30   33   31   32   32    80   17
116   48   49   39   45   36   51   53   52   53   52    84   16
117   17   10   39   11   25   15   15   15   15   16    62    2
118   46   45   10   37   43   39   38   37   37   37    84    8
119   21   14   18   38   18   21   19   22   21   20    63    7
120   39   22   49   24   33   43   45   43   44   45    82   16
121   45   14   18   14   31   29   30   27   28   30    73   11
122   31   49   37   34   40   48   48   48   48   48    82   17
123   36   40   45   25   35   29   31   29   30   30    62    7
124   23   37   31   36   19   47   49   50   50   48    99   20
125   35   27   16   16   32   35   36   33   34   35    98   10
126   30   42   18   33   12   28   32   31   31   30    96    5
127   43   24   41   11   12   22   28   24   26   28    73    6
128   13   16   24   50   12   33   31   35   34   31    65   18
129   49   15   32   37   42   44   42   42   42   43    75   16
130   49   25   43   26   25   37   40   38   39   40    67   16
131   12   32   34   45   20   38   37   42   40   37    98   11
132   47   28   35   29   39   45   45   44   44   46    86   14
133   48   17   20   14   37   36   36   33   34   36    73   15
134   38   24   42   34   20   38   41   40   41   41    92   11
135   27   43   28   45   31   39   38   40   39   38    72   14
136   48   46   49   45   31   36   39   37   38   38    72    6
137   12   19   30   18   15   22   24   24   24   24    97    5
138   49   47   10   46   38   43   42   42   42   41    92    8
139   27   30   32   32   17   25   27   27   28   27    83    4
140   34   15   48   24   44   47   46   45   45   47    89   16
141   30   18   32   30   39   24   22   23   22   22    72    1
142   30   39   15   15   31   30   31   29   30   30    70   12
143   38   36   20   40   19   40   42   42   42   41    78   18
144   15   30   37   16   37   37   36   36   36   36    67   18
145   31   50   44   12   36   32   37   32   34   36    81    6
146   23   43   12   14   44   45   43   42   42   43    90   19
147   14   19   32   29   29   27   25   27   26   26    61   11
148   34   31   42   30   29   34   35   35   35   35    77    9
149   32   21   35   33   46   40   35   37   36   37    95    5
150   38   11   18   44   27   35   32   34   33   32    77   12
151   32   47   39   38   50   47   46   46   46   46    81   13
152   32   30   39   36   45   40   38   39   39   39    79   10
153   24   39   14   26   49   48   44   45   44   44    97   16
154   39   48   40   19   21   24   30   26   28   29    79    1
155   44   16   42   42   45   51   47   49   48   49    96   12
156   48   25   49   13   18   30   38   31   34   38    99    3
157   35   20   50   13   47   53   53   50   51   54    95   20
158   41   18   32   40   41   43   40   41   41   41    84   12
159   47   40   49   13   42   35   39   34   36   38    78    6
160   21   42   35   29   15   26   29   28   29   28    71    8
161   12   50   33   39   11   21   23   24   24   22    77    1
162   13   34   43   13   23   38   41   39   40   40    84   18
163   40   11   40   49   48   58   51   56   54   53    98   17
164   30   42   20   48   13   41   43   44   44   41    82   18
165   47   16   50   49   38   45   43   45   44   45    85   10
166   44   31   43   28   38   31   32   30   31   32    73    4
167   11   15   35   21   33   31   28   30   29   29    79   11
168   30   28   19   38   29   38   36   38   37   36    77   15
169   42   34   23   48   20   29   30   31   31   30    79    4
170   36   49   24   13   12   17   23   19   21   21    61    4
171   39   25   33   46   17   29   30   31   31   30    77    6
172   38   31   25   27   47   35   33   33   33   33    70   10
173   28   32   38   48   15   25   26   28   28   26    67    5
174   16   29   27   11   29   18   18   17   18   18    71    2
175   49   21   11   26   17   24   26   24   25   26    74    7
176   18   27   23   31   15   39   39   41   41   39    92   19
177   31   19   44   43   26   30   30   32   31   30    87    2
178   44   19   42   46   29   33   33   34   34   33    86    2
179   29   18   48   17   24   27   29   27   28   30    79    6
180   27   41   42   46   46   28   25   28   27   26    66    0
181   43   26   41   25   16   27   31   28   30   31    83    4
182   23   35   27   29   27   39   39   40   40   39    98   12
183   50   33   49   16   20   39   46   41   43   46    82   15
184   14   38   19   15   46   47   44   44   44   44    94   20
185   15   30   30   44   40   51   45   50   48   46    98   17
186   49   23   35   31   23   33   36   34   35   36    89    6
187   25   44   32   24   30   38   40   39   39   39    81   14
188   41   22   10   11   34   32   32   30   31   32    62   17
189   25   26   34   23   14   27   31   30   31   31    97    6
190   14   49   28   22   25   24   26   25   26   25    86    2
191   33   11   16   21   25   27   26   26   26   27    77   10
192   32   11   15   18   28   22   21   21   21   22    68    7
193   47   40   37   40   11   39   43   42   43   42    65   19
194   34   41   49   19   32   37   40   38   39   40    62   17
195   41   18   19   18   15   40   44   41   42   44    99   20
196   25   49   16   44   21   38   39   41   40   38    97   10
197   29   24   14   17   41   22   20   19   19   20    76    1
198   18   14   35   39   29   21   18   21   20   19    73    0
199   38   25   16   48   23   24   23   25   24   23    61    6
200   26   41   46   40   15   40   43   43   43   42    75   17
