index 306
DMU 150
input 4
output 4
instance 6
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
 91   50   19   35   42   40   38   39   41    66   15
 92   40   45   45   27   47   46   45   46    84   12
 93   39   13   42   12   31   25   25   30    89    2
 94   37   35   10   38   30   34   33   32    80    8
 95   41   37   12   40   28   31   31   30    70    7
 96   15   34   32   20   39   39   39   38    80   19
 97   17   25   37   50   39   38   41   39    90   13
 98   12   48   29   16   24   26   26   23    65    8
 99   50   18   16   19   29   29   27   31    81    6
100   33   39   42   35   39   39   39   38    91    5
101   33   40   27   42   31   33   33   32    62   11
102   21   41   10   19   14   17   16   14    61    1
103   13   39   27   23   40   42   42   39    98   17
104   20   23   37   23   26   23   24   25    92    1
105   39   20   25   31   27   26   26   28    86    1
106   26   14   19   42   21   21   22   22    61    7
107   20   15   32   32   33   31   33   33    70   16
108   16   22   20   11   19   19   18   18    97    1
109   16   48   36   36   45   48   49   44    98   15
110   14   33   27   17   35   36   35   34    84   16
111   26   25   42   30   28   25   26   27    71    5
112   25   35   42   45   48   47   49   47    94   15
113   32   31   10   17   25   28   26   26    72    9
114   23   22   50   31   29   25   27   28    82    2
115   28   29   42   30   34   32   33   33    78    8
116   48   44   18   29   42   46   43   43    97    8
117   46   49   35   48   36   38   38   37    61   10
118   50   17   20   24   36   36   34   38    73   14
119   30   25   11   15   32   33   32   32    65   18
120   25   28   35   47   33   33   35   34    93    4
121   37   36   31   48   37   38   39   38    60   16
122   11   27   39   15   23   21   22   21    65    7
123   43   39   27   28   49   51   49   50    86   19
124   43   37   24   41   28   30   30   29    64    6
125   17   32   15   32   34   36   37   34    71   19
126   38   22   33   38   32   31   31   33    97    0
127   38   27   16   27   30   31   30   31    84    7
128   49   31   27   44   38   39   39   40    60   16
129   25   47   13   27   23   27   26   23    67    6
130   46   27   25   48   27   28   28   29    77    0
131   16   44   15   38   20   24   24   21    66    5
132   21   45   17   13   20   23   21   19    76    2
133   39   26   27   29   47   47   46   48    93   18
134   21   14   18   27   26   26   27   27    69   13
135   30   41   22   46   35   39   39   36    97    5
136   37   31   41   38   43   42   42   43    84   12
137   39   44   50   26   36   35   34   35    73    5
138   24   29   50   39   48   46   47   48    80   20
139   32   38   48   17   27   25   24   25    64    3
140   21   46   31   29   45   47   47   44    90   18
141   42   41   16   29   27   30   28   27    66    6
142   34   45   35   31   23   24   24   23    64    0
143   15   25   11   29   15   18   18   16    85    1
144   29   33   11   15   20   23   21   20    80    2
145   43   46   35   46   34   35   35   34    61    9
146   36   13   49   39   37   33   34   37    60   15
147   24   20   40   15   30   27   27   28    70   10
148   18   30   43   35   39   37   39   38    88   12
149   35   15   26   23   38   37   36   38    71   19
150   43   15   30   15   30   28   26   30    80    6
