index 339
DMU 150
input 5
output 5
instance 9
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
 78   40   46   20   21   37   36   35   34   34   36    83    7
 79   37   49   18   45   26   52   49   49   51   52    91   18
 80   50   48   33   19   44   27   27   27   26   27    61    3
 81   36   11   12   25   40   24   26   23   22   21    82    4
 82   29   22   27   19   34   40   41   40   39   39    88   17
 83   48   37   27   20   33   32   32   32   31   31    68    9
 84   39   42   31   16   43   37   38   37   37   37    67   14
 85   35   15   23   20   25   36   37   36   35   34    86   16
 86   42   44   42   40   20   37   35   37   38   37    83    5
 87   50   13   34   49   25   36   37   36   36   33    67   14
 88   46   38   19   17   30   37   36   36   35   35    75   13
 89   19   24   26   47   23   32   32   32   33   33    70   13
 90   22   47   18   22   26   41   39   40   41   43    91   15
 91   29   28   29   34   18   37   37   37   38   37    73   17
 92   35   42   25   29   43   37   37   36   36   37    79    9
 93   32   45   47   25   22   28   27   29   29   30    75    2
 94   13   38   16   33   49   49   48   47   48   51    95   20
 95   17   36   33   44   24   29   27   29   30   31    74    6
 96   31   34   39   40   12   41   40   42   43   42    90   13
 97   49   37   27   31   49   29   30   28   27   28    72    1
 98   36   17   19   49   36   31   31   29   29   28    86    4
 99   40   31   40   43   25   48   48   48   49   48    79   20
100   21   19   36   34   27   27   28   28   28   27    87    4
101   22   38   19   38   31   49   47   47   48   50    98   19
102   39   36   41   47   24   40   40   40   41   40    84    9
103   31   42   20   29   11   23   21   22   23   24    75    2
104   45   19   34   10   28   36   38   37   36   34    76   16
105   22   21   27   42   44   35   35   34   34   34    68   14
106   41   30   43   20   33   51   52   53   51   50   100   18
107   22   15   49   48   13   28   28   30   31   28    87    4
108   41   40   46   24   46   53   54   54   53   53   100   14
109   25   33   45   28   32   41   41   42   42   42    68   19
110   36   29   45   39   20   36   36   37   37   36    67   14
111   30   45   36   19   16   43   42   44   44   45    87   17
112   41   15   11   18   40   31   32   29   28   27    82   10
113   25   26   21   16   13   33   32   33   33   33    92   14
114   13   45   48   16   28   40   39   43   43   45    97   11
115   42   35   28   23   34   37   37   36   36   36    84    9
116   47   42   37   29   25   45   44   45   45   45    87   13
117   50   25   28   29   20   45   45   45   44   43    81   20
118   18   46   46   44   21   36   34   37   38   39    68   12
119   36   30   23   37   29   48   47   46   47   47    91   19
120   26   16   19   36   41   37   38   36   36   35    78   16
121   40   27   28   31   46   36   37   35   34   34    96    3
122   47   46   14   30   22   29   27   27   27   28    78    2
123   45   26   23   38   13   34   34   33   34   32    92    7
124   40   46   49   11   12   39   39   41   41   41    67   18
125   30   26   24   40   22   29   29   28   29   29    74    8
126   31   40   42   32   40   40   40   41   41   41    92    6
127   19   18   18   29   43   28   29   27   27   27    95    4
128   28   17   49   48   37   28   30   29   29   28    66    6
129   35   29   21   12   27   24   24   24   24   24    64    8
130   49   16   41   40   41   34   37   35   34   31    76    7
131   14   41   40   26   13   21   19   22   23   24    66    3
132   33   34   29   37   37   47   47   46   47   47    85   18
133   48   40   31   16   26   30   30   30   29   30    91    0
134   14   43   28   31   35   36   35   36   37   39    92    8
135   43   37   39   32   28   25   25   25   25   25    64    2
136   17   44   22   18   38   31   30   30   31   33    79    8
137   23   24   38   47   47   37   38   37   38   37    62   16
138   38   49   41   24   38   32   31   32   32   33    69    5
139   18   15   31   18   24   24   25   25   24   24    63   11
140   45   36   10   48   26   44   43   41   42   42    90   13
141   27   44   26   35   45   38   37   37   37   39    96    3
142   23   19   35   28   36   32   33   33   33   32    68   14
143   11   20   18   40   26   21   21   20   21   22    76    4
144   48   27   15   43   25   35   34   33   33   32    69   12
145   47   29   30   44   47   31   32   31   30   29    70    4
146   28   23   28   41   46   24   25   24   24   23    68    2
147   19   32   49   29   23   21   21   23   23   23    68    1
148   20   45   42   19   20   38   37   39   39   40    61   20
149   21   37   19   30   20   19   18   19   19   20    69    1
150   20   31   25   36   40   21   20   20   20   21    61    2
