index 307
DMU 150
input 4
output 4
instance 7
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
 52   32   16   39   21   27   25   28   27    84    5
 53   17   48   36   45   33   36   34   38    87    3
 54   27   30   49   46   39   41   41   42    62   18
 55   30   30   46   39   42   42   43   44    76   16
 56   37   49   47   23   39   37   39   41    85    5
 57   32   50   42   35   56   57   56   59    99   17
 58   18   43   12   35   25   28   23   25    86    1
 59   35   11   19   29   40   40   40   37    85   20
 60   46   49   17   47   50   51   46   45    88   12
 61   21   49   48   45   30   31   31   34    65    5
 62   25   40   14   32   39   40   37   38    88   13
 63   21   37   23   14   37   36   36   38    98   12
 64   41   16   22   11   27   24   26   23    84    6
 65   33   26   45   27   47   46   49   49    96   17
 66   17   12   33   17   27   27   30   30    82   13
 67   18   30   26   35   18   20   18   19    62    2
 68   38   25   43   15   35   33   37   36    84   10
 69   45   15   11   12   32   29   30   25    90   10
 70   42   34   43   46   42   42   42   41    71   13
 71   41   46   43   47   35   36   35   35    75    2
 72   13   36   15   33   30   33   29   32    84   10
 73   32   38   42   49   47   48   48   48    70   20
 74   30   43   49   41   41   42   42   44    80   10
 75   14   45   45   22   28   29   30   33    62   10
 76   13   47   23   48   37   42   36   40    95    7
 77   13   43   47   24   38   38   40   43    65   19
 78   47   19   11   46   32   33   29   24    95    1
 79   23   23   21   34   34   35   34   33    76   15
 80   14   20   21   18   14   15   15   15    64    3
 81   33   14   36   42   22   23   24   22    70    2
 82   29   48   14   43   39   41   37   37    67   15
 83   21   29   19   43   35   38   35   35    96    9
 84   40   41   35   27   37   36   36   36    67   12
 85   14   44   36   43   28   31   29   32    67    7
 86   10   14   43   46   26   30   30   32    78    9
 87   28   17   38   40   27   28   29   29    80    5
 88   36   12   26   39   29   30   30   26    96    3
 89   31   20   32   19   19   18   20   19    63    3
 90   26   17   19   32   41   42   41   39    95   19
 91   28   45   48   23   35   34   36   38    76    8
 92   47   15   26   27   35   33   35   31    84   10
 93   47   46   42   11   47   42   46   46    91   11
 94   14   15   31   48   25   27   26   27    60   11
 95   13   21   12   49   31   35   31   31    79   14
 96   17   34   16   36   20   22   19   20    72    1
 97   34   32   48   16   45   42   47   48    98   14
 98   44   40   34   22   46   44   45   44    92   12
 99   15   47   18   33   41   43   39   43    96   13
100   24   23   49   15   36   34   39   40    89   13
101   11   42   35   13   31   30   32   36    92    8
102   15   43   47   21   29   29   31   35    81    5
103   43   42   48   47   45   45   46   46    73   13
104   47   11   16   31   26   24   24   19    80    3
105   48   50   29   22   40   37   37   37    92    2
106   38   39   26   47   31   32   30   29    76    2
107   11   35   31   31   31   33   32   35    88    9
108   45   40   19   31   44   43   41   40    84   13
109   15   12   33   11   20   19   23   23    91    6
110   33   17   44   12   34   32   36   35    70   16
111   27   29   21   14   24   23   23   23    64    8
112   33   29   43   15   34   33   35   36    65   15
113   12   48   48   32   38   40   40   45    84   11
114   33   13   43   34   32   32   35   33    93    6
115   41   32   27   34   41   41   40   39    67   18
116   31   28   10   17   32   31   30   29    65   16
117   40   26   30   37   31   31   31   29    81    4
118   45   44   41   47   50   50   49   49    71   18
119   37   24   30   45   40   41   40   38    74   15
120   20   47   33   31   49   50   49   53    96   18
121   31   43   40   37   38   39   39   40    87    6
122   26   21   15   32   36   37   35   34    96   13
123   43   32   28   26   27   26   26   25    74    2
124   49   37   28   33   44   43   42   40    92    8
125   32   22   12   24   27   26   25   23    89    5
126   42   44   17   30   41   40   37   36   100    4
127   35   36   14   49   30   32   28   27    63    8
128   30   39   28   20   22   21   21   22    61    3
129   23   36   35   11   32   30   32   34    66   14
130   32   44   33   39   40   41   40   41    71   14
131   34   21   42   17   32   30   34   33    73   12
132   48   31   25   20   37   34   35   33    81    9
133   24   25   18   34   43   45   42   42    99   18
134   22   19   49   17   38   37   42   43    97   15
135   49   36   46   27   33   31   33   32    66    6
136   14   35   18   40   22   25   22   24    67    5
137   21   20   22   13   24   23   25   25    95    6
138   28   38   39   46   36   37   37   38    69   11
139   34   48   47   24   45   44   46   48    71   18
140   48   29   44   34   29   28   29   28    67    3
141   37   12   48   36   35   34   37   35    68   14
142   48   28   14   27   32   30   29   26    71    8
143   26   17   20   28   37   38   37   36    77   20
144   27   28   16   45   36   37   35   34    61   18
145   12   32   34   17   34   34   35   37    70   18
146   43   39   32   24   37   35   36   35    96    2
147   37   33   45   16   27   24   28   28    72    3
148   39   17   16   14   39   36   37   34    89   17
149   32   33   47   23   40   39   42   42    65   19
150   15   22   28   12   27   26   28   29    91   10
