index 362
DMU 200
input 2
output 2
instance 2
DMU   i1   i2   o1   o2   eff  err
 70   44   13   32   37    73   15
 71   49   43   33   34    73    0
 72   47   48   45   45    86    4
 73   28   11   15   18    79    2
 74   41   46   35   34    76    1
 75   38   29   37   39    88    9
 76   44   36   49   51    98   11
 77   33   36   37   36    73   11
 78   45   11   37   44    91   16
 79   19   26   34   33    91   13
 80   22   13   30   31    68   19
 81   19   40   38   33   100    5
 82   48   32   32   34    68    6
 83   30   36   27   27    66    5
 84   18   47   53   47    98   17
 85   16   47   30   24    79    1
 86   42   50   62   61    92   19
 87   34   27   19   20    62    1
 88   18   43   42   37    88   12
 89   16   15   28   29    68   18
 90   34   33   49   49    99   16
 91   40   49   42   41    68   11
 92   38   34   36   37    83    7
 93   15   14   19   19    77    8
 94   23   13   13   14    64    2
 95   39   35   35   36    96    0
 96   14   19   14   13    70    2
 97   20   50   54   48    96   16
 98   10   11   17   17    97    7
 99   27   50   43   38    82    8
100   12   41   30   24    79    5
101   45   33   48   50    78   19
102   26   20   17   18    70    2
103   39   38   47   47    83   15
104   30   49   39   35    84    3
105   19   30   20   19    66    3
106   13   41   38   34    66   17
107   42   43   35   35    68    6
108   40   44   47   47    78   14
109   46   35   40   41    69   13
110   28   24   38   39    94   14
111   24   13   17   19    83    3
112   19   39   31   28    70    9
113   16   21   35   34    88   18
114   35   38   46   45    89   13
115   24   30   40   39    96   13
116   21   25   23   22    83    3
117   35   31   30   31    91    1
118   33   19   36   39    93   14
119   49   34   31   33    69    4
120   24   34   31   29    95    2
121   36   22   26   28    70    7
122   42   24   35   39    99    5
123   31   39   44   42    85   13
124   15   13   12   12    71    2
125   42   27   44   47    90   15
126   37   46   56   54    88   18
127   37   43   35   35    67    8
128   26   39   37   36    62   16
129   47   13   33   40    91   11
130   24   41   43   40    89   12
131   14   14   32   32    98   18
132   50   41   45   47    80   10
133   43   18   38   43    97   12
134   15   30   25   22    79    5
135   38   26   37   38    62   18
136   12   18   17   16    97    2
137   12   29   28   25    77   10
138   48   14   32   38    79   12
139   46   13   38   45    99   14
140   23   45   40   36    74   12
141   45   40   36   37    68    8
142   14   17   29   28    79   16
143   35   40   42   41    78   12
144   23   33   25   23    74    3
145   27   33   41   40    69   20
146   21   37   37   34    69   15
147   13   49   29   23    70    3
148   46   50   38   38    66    6
149   18   35   35   31    91    8
150   21   39   34   31    64   13
151   45   38   47   48    96    8
152   17   36   28   25    82    4
153   19   36   47   44    94   19
154   15   13   22   23    97    9
155   13   43   41   36    84   14
156   16   14   24   25    71   14
157   11   37   22   18    65    4
158   35   26   23   25    80    0
159   17   24   23   21    87    4
160   25   22   37   38    93   16
161   44   14   38   44    91   16
162   47   43   47   47    62   19
163   20   42   36   33    67   13
164   14   19   27   26    68   15
165   16   37   30   26    95    2
166   32   23   23   25    82    2
167   44   46   53   52    90   12
168   37   31   38   39    70   15
169   40   26   26   28    70    4
170   48   45   50   50    99    4
171   41   17   19   22    70    1
172   35   23   40   41    72   20
173   45   34   40   42    75   12
174   39   48   39   38    65   10
175   43   31   47   49    78   20
176   32   19   20   22    77    2
177   15   10   21   21    65   13
178   50   49   31   31    63    0
179   17   18   24   24    89    8
180   27   49   39   36    76    8
181   11   46   44   38    78   18
182   15   47   40   35    67   16
183   40   20   25   29    90    1
184   40   44   46   45    81   11
185   49   17   24   30    80    2
186   47   12   41   48    92   19
187   36   42   45   44    63   20
188   25   31   26   25    66    7
189   15   34   28   24    90    3
190   22   21   33   33    71   18
191   23   33   32   30    93    5
192   14   35   41   38    76   20
193   18   42   38   34    61   17
194   35   36   50   50    90   18
195   32   30   47   48    92   19
196   42   32   36   38    71   11
197   22   42   41   37    88   10
198   33   37   45   45    88   14
199   38   48   39   37    72    7
200   11   31   30   26   100    6
