index 550
DMU 250
input 4
output 4
instance 10
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
128   26   12   35   15   18   16   19   19    61    4
129   33   47   37   19   47   48   46   45    73   19
130   39   31   12   46   34   37   33   36    67   16
131   11   12   47   45   38   30   41   37    94   11
132   38   32   42   46   31   30   32   32    73    3
133   32   22   27   24   35   35   36   36    83   14
134   47   42   21   30   40   44   38   41    79   13
135   19   32   10   26   27   31   25   26    90    8
136   37   46   28   39   35   38   33   34    91    1
137   39   47   35   31   40   42   38   38   100    0
138   50   15   50   13   25   22   28   28    72    2
139   34   42   14   49   39   43   37   39    82   13
140   21   27   33   17   39   37   39   37    92   14
141   47   24   40   41   47   45   48   50    93   14
142   40   23   34   18   35   35   37   37    95    8
143   11   31   11   45   20   22   17   18    86    0
144   40   16   15   15   20   22   20   23    97    1
145   45   19   32   41   25   25   26   28    80    1
146   35   37   35   23   46   46   46   45    99   12
147   45   41   45   17   50   50   51   50    98   11
148   32   17   22   39   21   21   22   24    90    0
149   33   43   26   14   36   38   35   34    71   13
150   13   11   45   27   23   19   26   23    65    7
151   13   22   44   27   32   27   34   30    91    6
152   16   27   19   15   17   18   17   16    77    1
153   15   10   10   36   16   16   16   17    79    5
154   46   46   31   19   31   34   30   31    73    4
155   13   46   16   44   33   37   30   30    97    4
156   15   50   15   41   35   38   31   31    85    8
157   23   49   13   26   32   37   28   28    93    4
158   29   32   45   24   29   27   30   28    66    6
159   37   43   23   20   24   26   23   23    62    4
160   40   15   11   36   36   38   36   40    80   20
161   30   38   29   23   39   40   38   38    66   18
162   31   34   50   18   36   32   37   34    96    0
163   18   25   15   19   19   20   18   18    70    5
164   23   42   39   16   34   33   34   31    77    7
165   43   41   29   37   39   41   39   40    75   12
166   21   49   21   20   33   37   30   29    99    2
167   36   43   30   15   36   37   35   35    67   13
168   17   32   30   41   45   44   44   43    85   19
169   20   38   24   31   25   26   24   23    79    2
170   14   24   31   23   35   33   35   33    88   13
171   18   28   31   20   26   25   26   24    70    7
172   14   25   25   50   30   29   29   29    66   12
173   50   40   47   20   36   35   37   36    79    3
174   10   27   24   27   39   38   38   37    94   17
175   44   28   33   29   43   43   43   45    83   16
176   38   45   45   36   56   55   56   54    83   20
177   40   25   32   28   28   28   29   29    76    5
178   34   46   28   47   35   37   34   34    82    4
179   49   13   18   40   26   27   27   31    89    5
180   29   38   19   37   38   41   37   38    92   11
181   25   29   41   12   44   42   45   43    99   14
182   34   40   31   12   39   40   38   38    74   15
183   46   32   14   19   29   33   28   31    70   11
184   16   44   22   43   30   32   28   27    81    4
185   35   39   41   34   52   51   52   51    88   18
186   49   39   39   13   27   28   27   27    69    1
187   36   23   17   21   31   34   31   34    95   10
188   13   42   48   30   46   44   47   43    74   18
189   29   29   27   16   36   36   36   36    63   19
190   19   22   38   42   25   23   26   25    69    5
191   25   34   42   16   41   39   42   39    82   14
192   17   40   38   28   45   44   45   42    85   16
193   34   26   44   37   32   30   34   33    67    9
194   43   24   23   38   27   28   27   30    75    6
195   17   37   12   28   29   32   26   27    86    8
196   42   33   42   44   38   37   39   39    98    0
197   23   42   45   38   45   43   45   42    96    7
198   32   15   17   24   21   22   21   23    63    9
199   44   46   18   37   39   43   38   40    61   18
200   45   12   34   18   34   33   36   38    80   14
201   49   26   25   27   28   30   28   31    75    6
202   25   50   45   39   57   56   56   53    92   17
203   12   39   27   33   27   27   26   24    90    0
204   33   37   40   50   34   33   34   33    86    0
205   15   45   20   34   32   34   29   28    88    5
206   44   34   17   18   34   38   33   35    87   10
207   26   34   45   32   39   36   40   38    91    6
208   41   45   26   37   41   44   40   41    77   13
209   22   17   38   33   28   25   30   29    82    6
210   21   30   14   23   36   38   34   35    85   17
211   27   33   30   22   44   44   44   43    95   16
212   39   33   14   16   25   27   24   25    62    9
213   39   12   48   37   32   28   35   35    78    7
214   13   47   11   50   35   39   33   33    69   15
215   41   45   30   22   50   53   49   50    86   19
216   13   22   50   40   40   33   42   38   100    7
217   48   14   35   30   33   32   34   36    62   15
218   18   27   27   11   24   24   24   23    76    6
219   44   38   42   20   33   33   34   33    69    7
220   26   13   23   12   35   34   36   36    96   17
221   27   32   18   41   28   29   27   28    64   10
222   36   48   24   24   32   36   31   31    82    4
223   29   43   26   19   36   38   35   34    68   14
224   38   47   11   47   27   32   24   27    79    1
225   21   41   32   47   31   31   30   29    75    4
226   39   28   20   10   35   37   35   36    71   18
227   49   35   37   38   34   35   35   36    87    1
228   40   39   30   18   22   24   22   22    64    1
229   24   18   25   40   29   28   30   31    97    6
230   30   43   35   25   35   36   35   34    70   10
231   25   42   25   29   30   32   28   28    88    2
232   21   15   19   33   24   24   25   25    74   10
233   22   23   12   48   25   27   24   26    99    3
234   32   22   23   21   37   38   38   39    90   16
235   47   46   15   17   33   39   31   34    92    4
236   17   20   46   16   21   17   23   20    70    1
237   49   41   23   37   39   44   38   41   100    4
238   50   43   14   31   32   37   30   33    80    6
239   44   26   47   36   41   38   43   43    91    7
240   14   13   41   28   29   24   32   29    90    7
241   14   24   13   11   23   25   23   22    73   11
242   10   28   43   12   33   30   34   30    73   12
243   39   40   31   20   28   30   27   28    79    1
244   49   16   31   50   26   26   27   30    73    4
245   13   47   23   16   36   38   33   31    93    8
246   49   41   22   25   28   32   27   30    70    5
247   42   27   36   28   31   30   32   32    67    9
248   49   32   28   40   28   29   28   30    67    5
249   49   20   32   16   26   26   27   28    64    8
250   48   37   17   41   41   45   39   43    81   15
