index 275
DMU 150
input 3
output 3
instance 5
DMU   i1   i2   i3   o1   o2   o3   eff  err
 85   21   17   48   37   37   34    67   17
 86   23   21   26   29   29   29    82   10
 87   41   28   23   32   29   31    98    2
 88   11   43   33   35   40   39    68   16
 89   37   19   28   35   32   32    87   10
 90   19   19   17   25   25   25    80   10
 91   15   25   43   27   29   26    60   10
 92   38   22   43   32   30   29    81    4
 93   31   40   12   28   28   32    88    4
 94   34   22   36   27   26   25    68    6
 95   35   29   43   51   50   48    96   16
 96   19   33   34   31   33   32    69   11
 97   24   39   24   29   32   33    89    4
 98   33   23   41   36   35   33    75   11
 99   37   48   33   55   56   58    97   17
100   32   38   37   35   36   35    78    7
101   13   24   47   31   34   30    68   12
102   26   42   34   34   37   37    93    3
103   42   41   42   46   46   46    85   11
104   25   16   46   32   31   28    76    9
105   36   32   18   39   38   40    91   13
106   10   27   32   26   30   28    92    5
107   12   19   31   37   39   36    91   18
108   36   33   20   24   24   25    63    6
109   48   41   36   40   39   40    70   11
110   14   27   26   25   27   26    77    8
111   14   26   44   21   23   20    74    0
112   21   42   14   24   28   31    99    0
113   37   17   26   36   33   33    76   15
114   48   48   15   25   24   28    67    1
115   17   24   12   21   22   23    64   10
116   35   26   23   21   20   21    72    1
117   45   26   36   39   36   36    63   16
118   32   16   33   24   22   21    69    5
119   28   25   45   39   39   36    87   10
120   35   19   49   41   39   37    64   18
121   40   18   24   22   19   19    67    3
122   40   29   43   34   33   32    61   11
123   31   40   44   31   32   31    70    4
124   50   38   40   57   55   55    96   16
125   36   38   14   45   44   48    97   17
126   12   33   46   40   44   41    78   16
127   32   10   45   39   36   33    86   13
128   19   49   24   31   36   38    94    3
129   32   36   25   39   40   41    89   12
130   47   33   35   50   47   48    91   15
131   34   26   40   36   35   34    96    4
132   26   20   39   44   43   41    89   18
133   43   22   29   33   29   30    71   10
134   10   23   15   17   20   20    86    4
135   35   33   41   37   37   36    91    4
136   45   40   41   48   47   47    92    9
137   16   50   23   36   42   43    91   10
138   35   18   38   37   35   33    98    7
139   42   28   49   53   51   48    99   13
140   23   18   30   25   24   23    82    5
141   12   35   21   28   32   32    82   10
142   33   30   19   37   36   38    96   11
143   27   48   37   46   51   51    99   10
144   15   25   33   21   23   21    87    0
145   36   22   31   37   34   34    99    7
146   37   33   12   25   24   27    74    5
147   44   42   23   44   43   46    90   12
148   39   37   10   33   31   36    95    6
149   11   26   33   16   18   17    68    0
150   15   13   42   30   31   28    68   14
