index 457
DMU 200
input 5
output 5
instance 7
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
160   25   26   47   12   33   48   48   42   46   46    97   18
161   39   17   18   35   36   21   23   25   24   21    78    1
162   30   33   37   48   47   35   35   36   35   37    75    7
163   20   36   17   31   42   30   27   30   27   28    92    2
164   44   31   48   19   45   27   29   26   28   26    69    1
165   26   23   46   12   17   42   44   38   42   43   100   16
166   25   35   18   16   41   24   22   23   22   20    67    4
167   19   23   33   17   25   35   34   32   33   35    97   11
168   45   41   32   39   41   41   41   43   42   40    77   11
169   19   25   46   31   13   24   24   22   23   26    61    7
170   48   48   14   30   27   33   33   35   33   31    62   12
171   24   10   35   38   30   35   37   37   38   39    76   17
172   27   34   24   31   17   36   35   36   35   36    77   15
173   20   22   14   45   16   38   38   42   40   42    96   18
174   34   17   24   25   25   34   36   36   36   34    74   17
175   43   36   50   30   14   28   30   27   29   30    64    6
176   22   11   23   40   26   38   40   41   41   41    86   20
177   12   49   45   47   26   46   41   41   40   48    92   10
178   27   46   14   15   19   37   35   35   34   34    76   16
179   26   22   48   24   34   39   40   36   39   40    95   10
180   47   33   23   26   40   33   34   35   35   30    96    1
181   50   41   46   39   35   46   48   46   47   47    70   17
182   36   24   19   34   28   37   38   40   39   37    80   16
183   45   42   12   32   46   50   49   53   50   46    93   17
184   38   11   45   22   23   31   35   31   34   33    75   12
185   35   18   25   48   24   45   48   50   50   49    96   20
186   41   35   25   24   40   37   38   38   38   34   100    4
187   48   35   26   12   46   36   36   36   36   29   100    1
188   22   15   17   46   47   17   17   21   19   18    63    1
189   19   23   46   37   42   38   38   37   37   40    61   18
190   26   32   27   46   14   45   45   47   46   49    91   20
191   27   15   40   31   28   29   31   29   31   31    65   12
192   50   29   35   48   20   35   39   39   39   38    79    9
193   20   47   13   44   24   45   41   46   42   45    94   16
194   46   45   17   47   34   34   34   37   35   33    68    9
195   12   15   31   12   30   22   22   20   21   22    77    6
196   18   23   19   22   47   23   22   23   22   21    82    2
197   34   15   34   41   32   39   42   42   43   42    90   14
198   15   46   23   18   15   43   39   39   38   41    82   20
199   31   22   31   44   33   31   32   33   33   33    65   12
200   15   50   11   44   44   43   37   43   38   41    86   13
