index 577
DMU 250
input 5
output 5
instance 7
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
 87   42   31   23   30   42   33   32   35   34   37    84    6
 88   26   38   34   41   20   32   33   30   30   28    87    3
 89   14   15   34   43   17   32   36   30   31   29    86    9
 90   15   31   21   24   46   47   43   45   45   47    98   18
 91   37   46   24   42   39   41   39   40   39   40    77   11
 92   50   13   11   16   21   23   24   27   26   28    60   13
 93   23   31   49   47   16   48   52   45   47   43    88   17
 94   17   45   19   21   17   28   25   26   25   24    67   10
 95   18   21   27   11   20   22   21   23   22   22    94    4
 96   46   22   39   15   41   25   25   28   28   29    60    8
 97   32   15   34   31   12   22   26   24   24   23    79    4
 98   31   11   42   48   30   26   31   27   28   27    70    4
 99   12   46   48   17   19   47   45   44   44   39    94   18
100   12   21   10   48   17   28   29   25   26   26    60   13
101   42   41   17   35   35   24   22   24   23   25    64    2
102   43   18   44   22   41   42   43   45   45   46    79   18
103   18   35   15   12   27   42   37   41   40   40    97   20
104   41   11   12   11   39   35   33   40   39   44   100   16
105   29   44   22   15   46   28   23   28   27   29    80    3
106   49   35   21   24   23   26   25   28   27   28    69    7
107   15   21   16   46   41   34   34   31   32   34    88    7
108   19   44   11   50   33   37   34   32   32   33    86    6
109   19   37   33   21   44   27   24   26   26   26    83    0
110   35   15   31   30   37   29   31   31   31   32    66   11
111   14   30   49   31   31   47   48   44   45   43    86   18
112   25   48   12   39   16   47   45   43   43   42    95   18
113   14   40   27   33   23   32   30   28   28   27    80    7
114   29   20   17   17   47   32   30   34   33   36    77   13
115   26   30   31   32   38   43   42   42   42   43    99   11
116   12   38   34   36   37   53   51   49   49   48    96   19
117   26   21   36   17   15   38   40   40   40   38    97   17
118   15   29   36   23   41   36   35   35   35   35    69   15
119   25   40   32   22   46   37   34   36   36   37    79   10
120   43   18   45   40   45   34   38   37   37   39    87    3
121   21   36   14   26   21   29   27   28   28   27    73   11
122   18   26   16   39   37   43   42   41   41   43    92   16
123   34   28   47   39   22   50   54   50   51   49    96   18
124   19   22   33   46   17   24   27   22   23   21    75    2
125   38   27   50   46   46   51   54   51   52   52    87   15
126   15   16   44   48   29   22   26   21   22   21    66    1
127   48   43   18   24   33   31   28   32   31   33    85    4
128   44   14   43   47   42   31   35   33   34   35    73    5
129   46   32   14   43   39   50   49   51   50   54    94   18
130   21   34   23   26   49   30   27   29   29   31    79    5
131   22   30   13   14   35   19   16   20   19   21    76    2
132   28   47   30   22   48   43   38   42   41   42    79   14
133   11   22   49   24   29   42   44   41   42   39    92   16
134   38   44   38   45   43   46   46   45   45   45    97    5
135   46   13   19   14   40   28   28   34   33   38    98    7
136   25   26   47   12   33   34   33   35   35   34    67   15
137   39   17   18   35   36   32   33   34   34   37    88    8
138   30   33   37   48   47   40   41   39   39   40    67   13
139   20   36   17   31   42   40   36   38   37   39    85   13
140   44   31   48   19   45   52   52   56   55   56    98   18
141   26   23   46   12   17   33   35   35   35   32    98   10
142   25   35   18   16   41   24   20   24   24   26    89    0
143   19   23   33   17   25   33   33   33   33   32    97   10
144   45   41   32   39   41   35   35   36   36   37    78    5
145   19   25   46   31   13   23   26   22   23   20    77    2
146   48   48   14   30   27   22   19   22   21   22    64    1
147   24   10   35   38   30   38   41   38   39   39    76   17
148   27   34   24   31   17   47   46   45   45   44    97   20
149   20   22   14   45   16   37   39   35   36   36    85   16
150   34   17   24   25   25   21   23   23   23   24    67    6
151   43   36   50   30   14   34   37   36   36   32    92    4
152   22   11   23   40   26   36   40   36   37   37    90   14
153   12   49   45   47   26   37   37   33   34   30    69    9
154   27   46   14   15   19   38   34   38   37   36    82   18
155   26   22   48   24   34   35   37   36   36   35    92    7
156   47   33   23   26   40   42   40   45   44   47    93   13
157   50   41   46   39   35   51   52   52   52   52    81   18
158   36   24   19   34   28   44   45   45   45   47    96   18
159   45   42   12   32   46   25   22   26   25   28    69    1
160   38   11   45   22   23   31   34   34   34   34    73   13
161   35   18   25   48   24   47   51   47   48   49    96   19
162   41   35   25   24   40   24   22   25   25   26    63    4
163   48   35   26   12   46   23   21   26   25   27    61    5
164   22   15   17   46   47   37   38   35   36   40    97    7
165   19   23   46   37   42   39   41   38   39   39    70   15
166   26   32   27   46   14   35   38   33   34   32    89    8
167   27   15   40   31   28   42   45   42   43   42    82   19
168   50   29   35   48   20   39   44   41   41   40    99    5
169   20   47   13   44   24   29   27   25   25   24    77    3
170   46   45   17   47   34   41   40   41   40   42    61   18
171   12   15   31   12   30   22   22   22   22   22    73    7
172   18   23   19   22   47   21   19   21   21   23    71    2
173   34   15   34   41   32   36   39   37   37   38    85   10
174   15   46   23   18   15   28   26   26   26   24    62   12
175   31   22   31   44   33   33   35   32   33   33    70   10
176   15   50   11   44   44   36   31   31   31   32    76    7
177   44   20   18   16   33   21   20   25   24   26    76    4
178   31   46   23   49   44   46   44   43   43   44    85   11
179   16   49   33   40   48   41   39   38   38   38    68   13
180   20   20   42   35   16   21   23   20   20   18    64    3
181   37   37   36   38   26   30   31   30   30   29    61    9
182   20   37   46   19   21   44   44   43   43   40    99   15
183   22   49   37   34   25   24   23   22   22   20    63    1
184   49   12   27   34   33   37   39   40   40   42    66   19
185   17   14   44   29   30   40   43   40   40   39    80   18
186   16   35   17   29   35   41   38   38   38   39    97   13
187   43   10   37   21   27   18   20   21   21   21    66    2
188   33   17   25   42   29   28   31   29   29   30    68    9
189   21   12   37   18   27   37   39   38   39   38    86   18
190   41   25   14   47   45   38   38   38   38   42    80   11
191   23   32   35   42   24   24   25   22   22   21    68    1
192   42   49   19   31   15   26   25   26   25   24    61    7
193   29   20   48   44   27   46   51   46   47   45    95   14
194   10   49   41   36   14   36   35   31   31   27    83    7
195   45   17   49   47   42   41   44   42   43   43    65   16
196   16   16   43   27   37   38   40   38   39   38    95   11
197   47   49   49   28   43   31   29   32   31   31    61    5
198   39   16   33   48   31   34   39   35   36   37    88    6
199   48   21   26   20   40   33   33   38   37   40    89    9
200   11   44   13   19   38   42   35   38   38   39    99   14
201   10   21   43   20   23   32   34   31   32   29    95    9
202   12   44   31   39   35   45   43   40   41   39    96   10
203   46   47   11   10   14   16   13   18   16   17    61    2
204   42   31   48   37   39   36   38   38   38   38    87    3
205   50   28   22   45   41   32   33   34   34   37    86    2
206   21   14   36   29   24   38   41   38   39   38    84   17
207   40   17   27   20   30   26   26   28   28   29    70    9
208   16   30   25   30   47   36   34   35   35   37    87    9
209   28   25   42   19   50   28   28   30   30   30    61    9
210   17   47   27   11   12   23   20   21   21   18    68    6
211   26   27   46   24   14   37   39   37   38   35    63   20
212   36   42   26   45   46   50   49   49   49   51    88   15
213   20   30   43   25   46   30   29   29   29   29    85    1
214   50   50   13   11   41   34   27   37   35   38    94    5
215   15   29   44   18   27   41   41   40   40   38    79   19
216   32   40   32   15   36   28   25   28   28   28    68    7
217   33   14   31   40   23   40   44   41   41   41    91   15
218   44   48   45   17   44   30   27   31   30   30    62    6
219   45   45   18   37   20   23   22   23   22   22    70    0
220   44   46   31   35   37   24   23   25   24   24    61    1
221   42   49   39   25   42   39   36   40   39   39    77    9
222   11   39   42   42   49   43   41   38   39   38   100    2
223   18   11   39   32   12   27   31   26   27   25    73   10
224   20   42   40   16   27   27   25   26   26   24    79    3
225   24   23   43   31   47   41   42   41   42   42    86   12
226   14   36   47   32   41   34   33   32   32   31    70    8
227   22   37   41   24   50   46   44   46   46   46    76   19
228   44   13   25   44   31   32   36   34   35   37    86    7
229   38   19   17   11   25   23   22   26   25   26    64   11
230   29   12   34   36   30   44   48   45   46   46    92   19
231   16   48   26   46   45   44   42   40   41   41    75   14
232   34   20   43   27   30   34   37   36   36   36    80   11
233   16   43   15   33   33   39   36   36   36   36    84   13
234   42   35   18   46   47   27   27   27   27   30    65    3
235   26   18   45   35   31   36   38   36   37   36    64   16
236   40   20   35   13   10   35   37   39   38   37    86   18
237   20   25   15   25   10   19   19   18   18   17    75    4
238   43   22   23   10   41   31   30   35   34   36    71   14
239   16   35   36   16   31   35   34   34   34   33    68   16
240   50   20   50   47   27   37   42   39   39   39    76    9
241   24   27   39   45   34   35   37   33   34   33    87    4
242   41   15   17   22   16   24   26   28   27   29    96    6
243   20   43   20   21   40   34   31   33   33   33    70   13
244   32   39   33   42   40   49   49   48   48   48   100   11
245   30   18   19   28   42   34   33   35   35   37    75   14
246   19   20   46   33   29   37   40   36   37   36    73   15
247   45   40   32   33   41   31   30   32   32   33    84    0
248   15   13   48   44   47   42   45   41   42   42    75   16
249   12   25   13   11   43   26   22   25   25   27    77    9
250   19   33   32   23   33   37   35   35   35   35    94    9
