index 541
DMU 250
input 4
output 4
instance 1
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
 96   26   27   25   41   38   38   38   39    87   12
 97   32   46   36   48   47   47   48   49    81   14
 98   43   16   37   35   43   43   40   41    91   13
 99   17   38   29   15   30   30   32   31    66   14
100   25   18   26   45   40   39   39   40    88   14
101   47   32   39   45   55   56   54   54    94   17
102   46   10   14   34   28   30   26   27    73   10
103   11   35   21   36   21   20   22   23    74    1
104   44   34   46   15   32   33   32   30    93    1
105   10   45   18   17   28   28   32   31    98    6
106   13   44   30   14   32   31   35   34    95    8
107   33   45   31   34   37   37   38   38    71   12
108   39   23   37   21   41   42   40   40    83   17
109   46   50   44   45   56   57   57   57    79   20
110   28   48   35   14   24   24   26   25    75    1
111   24   48   20   27   22   22   24   23    61    4
112   34   36   46   44   41   40   40   41    85    6
113   48   18   28   24   37   39   36   36    65   19
114   15   39   18   26   39   38   41   41    84   18
115   38   44   24   29   28   29   29   28    82    1
116   13   29   13   19   14   14   15   15    60    3
117   19   15   40   33   35   33   33   34    63   17
118   14   14   19   11   21   21   21   21    82    9
119   11   12   19   48   32   31   31   34    88   11
120   29   34   38   35   46   46   46   47    97   13
121   49   17   15   48   39   41   37   38    89   11
122   24   47   15   34   29   29   31   31    67    9
123   31   16   18   23   28   29   28   28    86   10
124   16   33   10   23   36   36   38   37    87   18
125   10   23   41   26   27   25   26   27    74    7
126   25   39   27   41   32   31   33   33    77    6
127   14   42   41   11   24   23   26   25    81    2
128   21   15   10   46   23   23   23   24    73    6
129   48   45   44   44   35   35   34   34    70    3
130   46   32   41   11   21   22   21   20    62    2
131   47   47   22   39   43   44   44   43    73   15
132   32   17   10   48   27   28   26   27    97    1
133   47   37   41   33   44   45   43   43   100    5
134   30   24   27   47   36   36   35   36    86    8
135   17   20   20   41   30   29   30   31    82    9
136   30   28   42   17   42   42   42   41    90   16
137   42   33   31   18   28   29   28   27    61   10
138   14   21   28   20   31   30   31   31    93   11
139   21   45   34   18   29   29   31   30    69    9
140   40   36   33   49   33   33   33   33    68    6
141   39   17   43   30   31   30   28   29    76    6
142   45   39   13   37   39   41   40   39    78   14
143   28   25   38   20   36   36   35   35    68   17
144   40   34   48   14   39   39   38   37    65   17
145   22   28   28   11   26   26   26   25    94    5
146   20   24   46   44   39   38   38   40    75   13
147   27   22   38   48   37   36   36   37    78   10
148   42   35   32   35   36   37   36   35    90    4
149   38   21   25   38   24   24   23   23    62    5
150   45   15   31   23   31   32   29   29    61   14
151   23   28   49   32   32   30   31   32    78    5
152   19   48   45   32   52   51   54   54    93   18
153   23   32   33   20   38   38   39   38    96   12
154   28   15   18   35   37   37   36   37    91   15
155   20   37   36   15   23   23   24   24    78    2
156   19   27   24   37   37   36   37   38    91   12
157   33   30   47   46   26   25   25   26    62    1
158   48   42   20   36   32   34   33   32    66    9
159   16   14   29   35   23   22   22   23    65    7
160   24   42   27   13   39   39   41   39    87   16
161   17   28   37   46   41   39   41   42    81   14
162   46   19   41   30   46   47   43   43    98   13
163   49   28   32   50   37   38   35   36    94    0
164   32   34   48   10   36   36   36   35    70   15
165   16   25   15   31   34   34   35   36    92   14
166   22   11   43   13   25   24   23   23    78    7
167   19   24   45   19   40   38   39   39    75   19
168   13   36   13   36   30   30   32   32    72   12
169   21   42   28   31   40   39   41   41    74   17
170   17   38   37   33   25   23   25   26    73    1
171   35   24   44   19   37   37   36   36    70   16
172   26   23   40   23   31   30   30   30    74   10
173   38   31   30   37   41   42   41   41    90   11
174   35   21   42   15   45   46   44   43    95   19
175   16   31   48   44   28   26   27   29    73    1
176   18   25   13   31   35   35   35   36    76   18
177   20   36   15   36   21   21   23   23    78    0
178   48   12   20   19   22   24   20   19    87    2
179   20   31   36   34   51   50   51   52   100   20
180   24   40   27   39   38   38   39   40    88    9
181   29   15   24   41   26   26   25   26    91    1
182   21   17   15   47   33   33   32   34    73   14
183   18   30   27   17   26   26   27   27   100    3
184   41   31   17   23   39   41   39   38    93   14
185   25   18   47   18   36   35   35   35    73   16
186   35   45   36   30   32   32   33   32    79    3
187   36   18   32   24   28   28   26   26    61   11
188   18   29   12   23   21   21   22   21    62    8
189   16   18   45   48   38   35   36   39    92    7
190   47   24   35   43   36   37   35   35    74    9
191   18   41   50   11   41   40   42   41    79   17
192   47   48   49   34   45   46   46   45    76   12
193   47   14   29   47   22   22   20   21    61    1
194   47   31   30   11   42   44   42   40    94   16
195   22   30   16   34   30   30   31   31    67   13
196   43   26   33   48   35   36   34   35    62   12
197   30   25   24   28   30   30   29   29    70   11
198   47   26   31   34   32   33   31   31    75    7
199   10   46   48   42   46   43   47   48    75   17
200   12   46   28   40   33   32   36   37    96    2
201   22   24   29   14   34   34   34   34    87   15
202   50   10   35   49   39   40   36   37    82   10
203   22   42   21   32   28   28   30   30    82    4
204   11   30   26   19   29   29   30   30    70   14
205   27   49   26   19   43   43   46   44    87   17
206   38   36   20   21   46   48   47   46    99   19
207   41   34   36   25   42   43   42   42    70   19
208   39   35   48   36   35   35   35   35    66    9
209   11   50   27   23   32   31   35   35    88    7
210   12   23   14   44   24   23   24   26    97    0
211   17   12   12   18   14   14   14   14    74    3
212   47   38   29   23   25   26   25   24    60    5
213   46   28   13   32   23   25   23   23    61    6
214   49   45   46   48   45   45   45   45    75   10
215   16   31   14   44   23   23   24   25    63    6
216   27   17   37   18   21   21   20   20    81    1
217   36   35   46   11   43   43   43   42    90   15
218   34   29   45   34   36   35   35   35    95    2
219   37   45   17   46   43   44   44   44    64   20
220   38   25   21   20   22   23   22   21    84    1
221   32   14   31   22   34   35   32   32    99   10
222   49   35   42   48   60   60   58   59    94   19
223   31   11   46   10   31   31   29   29    78   12
224   36   11   17   11   31   33   30   30    71   19
225   49   20   40   28   28   29   27   27    67    6
226   10   17   41   48   37   34   36   38    83   11
227   32   50   39   48   53   52   54   55    95   12
228   41   45   13   18   37   39   39   37    93   11
229   19   22   11   18   15   15   16   15    76    2
230   41   48   24   36   31   32   32   32    71    5
231   29   24   33   20   33   33   32   32    91    9
232   15   32   32   14   31   30   31   31    62   16
233   46   35   13   41   36   37   36   36    67   14
234   11   26   39   48   44   42   44   46    98   12
235   35   22   38   38   30   30   29   30    69    7
236   42   20   36   23   38   39   36   36    98    9
237   31   13   17   24   27   28   26   26    79   11
238   11   36   33   38   36   34   37   38    87    9
239   13   33   49   31   30   28   30   31    64    9
240   18   38   23   36   43   42   44   45    91   16
241   31   40   34   27   34   34   34   34    66   12
242   24   38   40   43   40   39   41   41    81   10
243   19   48   38   41   29   28   31   31    62    6
244   29   18   13   46   30   31   30   31    68   12
245   34   23   41   44   34   33   32   33    88    2
246   11   46   47   48   46   44   47   48    65   20
247   24   25   13   30   35   36   36   36    92   14
248   41   42   39   50   54   53   54   54    80   19
249   42   23   21   43   30   31   29   30    60   11
250   21   31   36   31   41   40   41   42    79   17
