index 548
DMU 250
input 4
output 4
instance 8
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
 64   29   43   34   39   39   39   39   39    67   14
 65   43   13   43   41   45   45   43   43    80   17
 66   44   12   21   29   22   21   19   21    67    4
 67   13   42   11   24   25   25   26   26    77    7
 68   33   17   27   39   25   25   24   24    64    6
 69   13   16   40   37   31   34   34   30    92    7
 70   16   46   29   19   24   25   27   26    86    1
 71   22   35   39   48   24   25   26   24    63    1
 72   34   10   32   13   32   31   30   31    79   15
 73   12   44   18   39   43   44   46   44    99   14
 74   34   43   46   23   29   29   30   29    76    2
 75   28   33   29   47   37   38   38   37    97    3
 76   11   14   43   15   15   17   18   15    64    3
 77   25   48   21   11   21   20   22   22    73    2
 78   19   19   33   36   33   35   35   33    90    9
 79   46   44   42   12   42   40   41   43    89   11
 80   39   39   25   31   38   37   37   39    98    5
 81   10   20   19   12   28   28   29   28    85   15
 82   17   40   26   11   29   30   31   31    85   10
 83   12   25   26   37   27   29   30   27    99    2
 84   41   16   50   45   39   40   38   37    90    5
 85   38   20   50   42   43   44   43   42    97    7
 86   43   46   19   34   41   39   39   41    62   18
 87   19   16   29   10   17   17   18   17    63    6
 88   17   31   29   23   28   29   30   28    84    7
 89   16   35   18   11   36   36   38   37    88   19
 90   35   35   13   10   25   23   23   26    77    7
 91   48   49   39   35   41   40   40   41    80    7
 92   31   39   35   40   40   41   41   40    91    7
 93   42   49   49   41   53   54   54   54    90   13
 94   47   14   16   45   46   43   41   44    89   17
 95   33   26   24   19   24   22   22   24    89    1
 96   34   25   22   35   40   39   38   39    76   17
 97   36   21   15   31   41   40   39   41    84   19
 98   25   24   34   40   31   32   32   30    93    2
 99   38   22   32   23   31   30   30   31    86    7
100   23   24   35   18   29   29   30   29    62   14
101   33   39   44   18   42   43   44   43    85   15
102   14   41   13   29   44   45   46   45    96   20
103   20   28   48   28   21   23   24   22    72    0
104   31   37   13   20   30   28   28   30    72   11
105   42   34   36   33   32   31   31   32    86    1
106   10   39   36   49   50   53   54   50    90   19
107   11   49   19   33   36   37   38   37    88   10
108   35   27   21   25   28   27   26   27    68    9
109   43   27   40   11   22   21   21   22    65    3
110   49   48   42   48   42   41   41   42    67   10
111   50   44   47   16   43   42   42   44    91    9
112   35   12   21   32   28   27   26   27    96    4
113   45   17   36   12   34   33   32   34    80   13
114   23   45   13   19   31   30   31   32    89    8
115   43   25   11   46   25   23   21   24    71    1
116   35   27   40   21   43   43   43   43    87   17
117   22   25   21   40   43   44   43   43    97   16
118   45   13   18   11   28   25   23   27    89    9
119   23   46   29   30   31   32   33   32    78    6
120   23   39   20   38   24   25   25   25    72    2
121   49   23   10   16   32   29   28   31    62   16
122   27   43   42   37   47   49   50   48    82   17
123   45   38   20   13   26   24   24   27    77    4
124   23   22   14   37   27   27   26   27    63   11
125   41   34   30   11   28   27   27   29    87    4
126   25   14   45   38   38   39   39   37    66   18
127   33   41   19   27   31   30   30   31    67   10
128   47   40   21   12   29   27   27   29    60   11
129   23   26   10   10   31   30   30   31    79   17
130   32   47   20   38   43   42   43   44    85   13
131   11   24   33   46   25   27   28   25    60    8
132   22   30   21   18   36   36   37   37    94   15
133   20   15   12   17   30   30   29   30   100   14
134   15   31   12   18   31   31   32   32    79   16
135   28   13   13   27   19   19   18   19    69    5
136   43   37   27   19   45   44   43   46    81   20
137   41   41   41   16   34   33   34   35    72   10
138   37   32   50   10   36   36   37   36    73   14
139   44   33   32   37   23   22   22   23    62    0
140   39   21   11   39   37   35   33   36    97    9
141   45   17   49   31   42   42   41   41    87   12
142   32   11   23   15   32   31   30   32    83   16
143   26   39   22   23   26   26   26   27    62    9
144   26   46   28   22   48   48   49   49    99   18
145   35   24   49   46   41   43   42   41    93    6
146   26   10   24   39   39   40   38   38    88   17
147   12   44   38   29   30   32   33   31    66   10
148   17   40   39   47   52   55   56   53    95   18
149   18   12   50   38   26   29   29   25    80    3
150   18   39   16   41   30   31   31   31    98    1
151   41   44   50   13   42   42   43   43    71   17
152   29   45   29   22   33   33   34   34    85    7
153   46   36   21   21   37   35   35   37    61   18
154   11   39   26   41   31   33   34   32    78    8
155   39   48   15   27   39   37   37   39    62   18
156   35   32   10   16   28   26   25   28    70   11
157   46   48   49   45   51   51   51   51    72   17
158   46   13   23   25   34   31   29   32    95    8
159   33   30   48   49   48   49   49   47    70   20
160   17   20   42   21   25   27   27   25    87    4
161   19   48   15   49   39   39   40   39    94    6
162   45   37   49   46   58   59   58   58    98   15
163   46   26   30   14   22   20   19   22    70    2
164   28   26   31   38   23   24   24   23    66    3
165   45   16   36   40   32   31   30   31    67    9
166   28   13   32   37   35   35   34   34    82   12
167   21   26   14   40   37   37   37   37    79   16
168   13   12   16   17   12   13   13   12    71    2
169   29   41   26   24   45   45   46   46    98   16
170   44   38   38   25   43   42   42   43    71   18
171   12   39   44   28   31   33   35   32    80    7
172   32   50   35   11   37   37   38   38    68   16
173   16   12   20   49   25   27   26   24    91    2
174   26   34   17   36   30   29   29   30    77    7
175   14   49   21   24   44   44   46   45    97   17
176   18   17   39   36   34   36   36   33    88   10
177   29   19   29   17   34   33   33   33    64   19
178   24   22   41   37   26   28   28   26    82    1
179   23   17   21   49   21   21   20   20    68    1
180   28   20   47   12   33   34   34   33    69   16
181   37   18   41   30   39   39   39   39    66   19
182   42   24   13   39   42   40   38   41    87   15
183   28   11   35   19   29   29   29   28    90    9
184   20   20   13   30   29   29   29   29    94    9
185   12   40   40   48   35   38   39   35    90    3
186   12   17   28   44   39   41   41   38    92   15
187   11   25   36   25   38   41   42   39    87   18
188   39   39   31   20   42   41   41   43    88   14
189   26   22   14   41   41   41   40   40    88   17
190   30   10   26   11   24   24   23   24    72   11
191   37   40   17   48   42   41   41   42    81   12
192   13   40   35   35   30   32   34   31    94    1
193   21   14   37   34   36   38   37   36    85   14
194   38   49   23   37   48   47   47   48    95   12
195   38   48   17   39   48   46   46   48    94   13
196   16   30   25   35   27   28   28   27    80    5
197   37   44   35   18   39   38   39   39    66   17
198   32   24   18   44   30   29   28   29    73    7
199   48   44   31   44   52   51   50   52    77   19
200   10   38   28   12   27   28   29   28    69   12
201   36   39   44   34   48   48   49   48    95   12
202   28   37   26   28   28   28   29   29    78    5
203   19   25   20   14   35   35   35   35    76   20
204   29   37   30   19   24   24   25   25    75    3
205   22   12   45   15   29   30   31   29    66   15
206   17   31   12   10   19   18   19   19    94    2
207   39   19   18   24   33   31   30   33   100    8
208   24   12   43   28   21   22   22   20    66    4
209   10   12   36   21   17   19   19   17    61    6
210   31   49   29   28   32   31   32   32    69    8
211   11   23   40   46   37   40   40   37    67   17
212   34   23   37   16   30   30   30   30    81    9
213   25   12   10   28   19   18   17   18    76    4
214   14   14   16   32   29   30   29   29    71   15
215   38   28   28   27   24   23   23   24    63    5
216   19   47   38   14   18   19   21   19    61    1
217   35   11   11   45   33   32   30   31    76   12
218   20   46   14   11   29   28   29   30    69   13
219   39   23   31   21   38   38   37   38    73   18
220   19   39   13   42   32   33   33   33    78    9
221   22   45   45   29   43   45   47   44    94   11
222   30   12   24   13   16   15   15   16    68    3
223   31   28   45   20   23   23   24   23    67    3
224   22   43   48   13   39   40   42   40    80   15
225   29   13   42   17   30   31   30   30    97    7
226   40   30   23   31   46   44   43   46    95   16
227   13   36   32   35   28   29   30   28    61   10
228   44   19   48   34   35   35   35   35    60   14
229   49   16   32   15   25   22   21   24    87    1
230   29   49   42   40   45   46   47   46    85   11
231   16   16   26   20   29   30   30   29    89   12
232   30   32   23   23   24   24   24   24    60    8
233   18   29   34   27   38   39   40   39    69   20
234   27   17   43   46   50   53   52   49    98   18
235   20   33   21   31   29   29   30   29    96    3
236   37   23   43   15   35   34   34   35    92    9
237   28   21   44   34   30   32   32   30    82    5
238   19   42   15   33   32   32   33   33    98    4
239   36   45   26   25   37   35   36   37    98    4
240   31   39   42   19   31   32   33   32    83    5
241   12   17   33   46   24   26   26   23    80    2
242   15   38   11   26   18   18   19   19    69    2
243   14   44   42   12   34   36   39   36    96    9
244   34   41   13   31   33   32   31   33    81    8
245   47   26   31   29   43   42   41   42    72   19
246   45   35   35   49   46   45   44   45    90    8
247   26   46   39   24   37   37   38   38    63   16
248   19   44   20   22   33   33   35   34    98    7
249   29   18   20   16   23   22   21   23    98    3
250   36   40   31   10   24   23   24   25    72    4
