index 456
DMU 200
input 5
output 5
instance 6
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
 82   17   21   46   31   29   38   37   37   39   38    81   14
 83   42   41   16   29   34   29   30   30   28   29    66    8
 84   45   35   31   15   25   37   37   40   38   40    88   12
 85   11   29   29   33   11   36   35   34   37   35    67   20
 86   15   43   46   35   46   34   33   33   34   33    66    8
 87   36   13   49   39   24   31   31   31   33   33    78    7
 88   20   40   15   18   30   35   35   35   34   33    97   10
 89   43   35   35   15   26   37   36   40   38   39    78   14
 90   23   43   15   30   15   41   40   39   41   39    96   16
 91   35   41   27   30   44   36   36   36   35   35    69   11
 92   16   49   45   33   50   49   47   48   48   47    79   16
 93   15   47   27   21   22   36   34   35   36   34    97    9
 94   22   36   11   43   19   29   29   26   28   27    63   12
 95   13   23   27   43   11   41   40   37   42   39    91   19
 96   18   44   14   34   35   39   39   37   38   37    65   19
 97   11   17   26   47   35   27   28   24   26   25    84    3
 98   49   37   17   47   48   40   42   39   37   38    85    6
 99   15   40   40   35   38   41   39   39   40   39    80   12
100   11   39   30   24   29   37   36   36   37   35    66   18
101   35   19   15   34   47   31   33   31   29   31    67   11
102   29   20   13   30   12   20   21   19   20   20    91    2
103   15   25   37   30   37   31   30   30   30   30    98    1
104   27   23   22   33   36   22   23   22   21   22    74    1
105   19   40   21   26   22   27   26   26   27   26    91    3
106   41   40   31   15   38   32   32   35   32   34    69   10
107   44   28   35   47   19   35   35   34   36   35    77    9
108   26   42   25   37   31   27   27   25   26   25    62    6
109   16   34   39   30   20   33   31   32   34   32    77   11
110   30   40   15   31   41   42   43   41   39   40    92   12
111   12   11   48   42   36   22   21   20   22   21    60    3
112   11   20   47   48   34   28   27   26   28   27    62    7
113   21   44   22   32   28   47   46   44   46   44    92   18
114   47   11   23   15   43   23   25   27   23   26    68    6
115   10   15   36   14   21   28   27   29   30   29    94   10
116   47   34   10   17   27   36   37   38   35   37    94   12
117   16   26   43   19   47   26   26   28   26   27    81    1
118   34   23   30   14   40   25   25   27   24   26    68    6
119   16   14   35   30   11   19   18   18   20   19    75    3
120   10   20   38   21   30   40   39   40   40   40    91   17
121   14   31   31   12   20   25   24   26   26   25    82    7
122   46   39   46   17   40   36   36   40   37   39    84    6
123   10   11   29   11   22   16   16   17   17   17    61    6
124   47   44   37   11   10   37   35   41   40   40    94   11
125   39   26   15   30   47   43   46   44   41   43    84   17
126   44   39   39   48   24   42   41   40   43   42    97    5
127   36   32   43   44   42   57   57   56   57   56    95   19
128   13   47   12   10   15   19   18   19   19   18    83    2
129   15   18   42   10   45   35   35   37   35   36    67   17
130   49   28   40   13   16   26   25   29   28   29    67    8
131   39   28   47   36   27   25   24   25   26   26    64    3
132   12   40   21   48   15   37   36   32   37   33    79   14
133   40   38   48   39   34   37   36   37   38   38    66   11
134   46   40   19   17   37   33   34   35   32   34    62   14
135   15   24   44   28   12   35   33   34   37   35    79   15
136   21   43   32   21   30   42   40   42   42   41    87   15
137   31   39   20   13   27   21   21   22   21   21    66    4
138   14   36   39   12   19   32   29   32   33   32    95    8
139   40   35   14   26   24   33   34   33   32   33    67   15
140   47   37   27   22   20   38   38   41   39   40    98   10
141   32   12   43   12   12   20   19   22   22   23    74    5
142   24   43   11   39   43   35   36   33   32   32    73   10
143   20   39   28   14   25   31   29   32   31   31   100    5
144   26   30   38   46   18   33   33   32   34   33    61   14
145   41   25   49   21   47   35   35   39   36   38    87    4
146   10   24   41   22   10   19   17   19   21   19    70    4
147   20   15   46   37   21   29   29   28   31   30    81    7
148   34   20   50   15   45   45   45   49   46   48    87   17
149   22   10   11   15   28   25   27   26   24   26    90   10
150   40   31   34   49   23   49   49   47   49   48    85   19
151   41   21   40   11   47   33   34   38   33   37    89    6
152   49   21   19   32   37   38   40   39   37   39    76   15
153   25   30   44   17   30   30   28   31   31   31    81    6
154   18   25   33   42   43   39   39   37   38   38    65   17
155   11   30   39   27   43   37   36   37   37   36    88    9
156   42   20   32   47   43   38   40   38   37   38    80    9
157   40   47   48   43   44   44   43   43   44   43    77    9
158   26   34   12   41   35   33   35   30   31   30    95    4
159   36   29   28   19   33   37   37   39   36   38    80   14
160   46   18   35   32   43   38   39   40   38   40    78   12
161   27   15   22   38   42   34   35   33   33   33    68   14
162   33   18   24   24   19   32   33   33   33   33    86   13
163   40   40   11   45   24   41   42   39   39   39    74   17
164   40   47   21   37   49   36   37   35   33   34    87    1
165   46   28   36   24   42   24   25   26   24   26    68    1
166   47   13   17   19   39   31   34   34   30   34    81   11
167   37   11   32   21   41   33   35   37   33   36    98    7
168   16   23   13   20   38   33   34   33   31   32    91   12
169   12   32   43   24   37   30   29   30   30   30    77    6
170   44   12   25   37   33   40   42   41   40   42    85   16
171   16   44   17   31   34   31   30   28   29   28    87    4
172   22   44   36   17   14   36   33   36   38   36    97   10
173   21   20   18   15   46   18   19   20   17   18    70    1
174   19   46   22   14   19   30   28   29   30   29    78   10
175   47   24   26   18   37   21   22   24   21   23    60    4
176   37   47   42   28   29   37   35   38   38   37    87    5
177   28   27   34   25   35   38   38   39   38   38    77   15
178   35   31   14   13   46   19   20   21   17   19    68    0
179   48   49   32   38   48   36   37   37   35   36    77    3
180   36   45   41   43   19   38   36   36   39   37    86    6
181   34   20   34   15   34   39   40   42   40   42    78   19
182   36   19   42   40   32   33   34   33   34   34    89    4
183   23   42   47   22   15   29   26   29   32   30    97    0
184   33   36   27   50   27   41   41   39   40   39    62   19
185   37   39   28   38   35   42   42   41   41   41    76   15
186   20   33   34   22   38   20   19   20   19   19    61    1
187   25   37   22   10   21   36   35   37   36   37    83   17
188   17   34   45   36   49   43   43   42   43   42    68   17
189   28   48   23   47   30   48   48   45   47   45    87   16
190   35   22   29   40   20   28   28   27   29   28    64   10
191   13   14   30   16   42   37   37   38   36   37    70   20
192   18   15   41   48   28   31   31   29   32   30    86    5
193   23   20   30   41   27   36   37   35   36   36    75   15
194   32   32   16   28   32   31   32   31   30   30    85    7
195   47   45   22   47   14   44   44   42   44   43    85   15
196   38   48   36   20   49   42   42   43   41   42    64   17
197   24   46   43   43   50   33   33   32   32   31    72    2
198   19   46   16   17   46   44   44   44   41   42    77   20
199   48   19   48   37   49   45   46   47   45   47    77   15
200   34   46   43   49   42   32   31   30   32   31    68    2
