index 511
DMU 250
input 3
output 3
instance 1
DMU   i1   i2   i3   o1   o2   o3   eff  err
111   17   25   45   45   50   45    98   19
112   16   45   40   41   42   41    86   13
113   19   45   26   24   23   25    61    6
114   15   18   33   25   29   25   100    5
115   31   11   49   22   28   22    77    1
116   33   15   30   31   32   31    73   12
117   44   38   21   37   34   37    62   14
118   23   27   20   27   26   27    73   10
119   25   21   26   20   21   20    64    5
120   23   35   11   41   37   41    94   18
121   11   41   29   32   33   33    67   15
122   49   48   32   39   36   39    62   11
123   48   21   42   38   39   38    62   15
124   37   23   44   38   40   38    68   15
125   40   30   40   50   51   50    97   15
126   32   48   13   43   38   44    88   14
127   41   37   45   43   44   43    79   11
128   26   19   40   35   39   35    73   16
129   24   28   21   27   26   27    96    3
130   32   46   41   45   45   45    78   14
131   20   35   31   35   35   35    63   17
132   46   34   46   40   41   40    82    6
133   10   24   44   30   36   30    99    7
134   13   18   33   35   39   35    95   17
135   14   40   12   41   38   41    96   19
136   40   46   16   54   48   54    98   18
137   34   25   26   24   24   24    66    5
138   27   25   41   36   39   36    81   12
139   32   46   36   34   34   34    64   10
140   48   43   16   43   37   43    94    7
141   37   35   17   24   21   24    77    0
142   38   29   15   33   30   33    67   13
143   25   18   26   23   24   23    87    3
144   45   47   32   41   39   41    68   12
145   39   45   46   48   49   48    86   11
146   10   14   34   14   19   14    85    0
147   11   35   21   23   23   23    96    2
148   36   44   34   34   34   35    61   11
149   46   15   10   36   32   36    84   14
150   45   18   17   42   39   41    79   19
151   13   44   30   41   41   41    95   14
152   14   33   45   28   32   28    84    4
153   31   34   39   43   44   43    87   13
154   23   37   21   39   37   39    95   13
155   46   50   44   38   38   39    67    7
156   45   28   48   46   49   46    96    8
157   35   14   24   32   32   32    88   10
158   48   20   27   32   31   31    75    7
159   34   36   46   32   33   32    71    5
160   44   48   18   29   24   29    70    1
161   28   24   15   26   24   26    82    7
162   39   18   26   36   36   36    64   18
163   38   44   24   50   47   50    81   20
164   29   13   29   30   31   30    72   13
165   13   19   19   27   28   27    99   11
166   15   40   33   39   40   39    85   15
167   14   14   19   14   15   14    92    0
168   11   11   12   27   27   27    98   16
169   19   48   29   30   29   30    81    4
170   34   38   35   26   26   26    61    4
171   49   17   15   36   33   36    96    8
172   48   24   47   32   34   32    60    9
173   15   34   31   26   27   26    86    4
174   16   18   23   14   15   14    61    3
175   16   33   10   31   29   31    67   17
176   23   10   23   18   19   18    61    7
177   41   26   25   41   39   40    99    9
178   39   27   41   40   41   39    70   15
179   14   42   41   28   31   29    90    1
180   11   21   15   13   13   13    78    1
181   10   46   48   28   31   28    60    9
182   45   44   44   46   46   46    67   16
183   46   32   41   54   55   54    91   18
184   11   47   47   48   52   48    98   16
185   22   39   32   34   34   34    82    9
186   17   10   48   38   46   37   100   16
187   47   37   41   38   38   38    89    1
188   33   30   24   32   31   32    98    3
189   27   47   17   32   28   32    91    3
190   20   20   41   38   42   38    95   14
191   30   28   42   31   33   31    63   11
192   17   42   33   39   40   39    68   19
193   31   18   14   32   31   32    69   17
194   21   28   20   22   21   22    72    5
195   21   45   34   36   36   36    61   16
196   18   40   36   30   31   30    68    9
197   33   49   39   44   43   44    91    7
198   17   43   30   35   35   35    98    6
199   45   39   13   33   28   33    74    7
200   37   28   25   33   31   33    86    6
201   38   20   40   30   32   30    79    5
202   34   48   14   33   28   33    74    7
203   22   28   28   36   37   36    83   15
204   11   20   24   29   30   29    70   17
205   46   44   27   34   31   34    65    7
206   22   38   48   36   39   36    82    8
207   42   35   32   39   38   39    82    9
208   35   38   21   35   33   35    64   14
209   25   38   45   53   56   53    96   20
210   15   31   23   33   33   33    85   14
211   23   28   49   35   39   35    63   16
212   32   19   48   34   39   34    91    6
213   45   32   23   41   39   41    61   20
214   32   33   20   39   37   40    76   17
215   28   15   18   25   24   25    89    6
216   35   20   37   39   42   39    98   10
217   36   15   19   21   20   21    85    0
218   27   24   37   21   23   21    72    1
219   33   30   47   47   50   47    88   16
220   46   48   42   47   46   47    88    7
221   20   36   16   32   29   32    92    9
222   14   29   35   25   27   25    70    8
223   24   42   27   28   27   28    86    1
224   13   17   28   30   32   30    73   17
225   37   46   46   38   39   38    81    4
226   19   41   30   20   20   20    63    1
227   49   28   32   30   29   30    67    5
228   50   32   34   36   35   36    74    7
229   48   10   16   24   23   24    61    8
230   25   15   31   38   40   37    86   18
231   22   11   43   33   38   33    83   14
232   13   19   24   27   28   27    88   11
233   45   19   13   29   26   29    63   11
234   36   13   36   28   30   28    83    5
235   21   42   28   43   42   43    99   13
236   31   17   38   41   44   41    81   19
237   37   33   35   29   29   29    68    5
238   24   44   19   30   26   30    88    3
239   26   23   40   35   37   34    73   14
240   23   38   31   44   44   44    86   18
241   30   37   35   34   35   34    81    7
242   21   42   15   25   21   25    90    0
243   16   31   48   25   30   25    84    1
244   44   18   25   31   30   31    77    8
245   13   31   20   17   16   17    74    1
246   36   15   36   36   38   36    88   11
247   48   12   20   41   39   40    90   15
248   19   20   31   39   41   39    93   18
249   36   34   24   24   23   24    69    2
250   40   27   39   46   48   46    98   12
