index 514
DMU 250
input 3
output 3
instance 4
DMU   i1   i2   i3   o1   o2   o3   eff  err
194   12   49   15   19   26   26    88    1
195   32   37   42   44   45   44    70   18
196   49   25   43   44   38   39    97    3
197   26   25   12   22   23   23    89    5
198   32   34   45   43   43   42    97    6
199   20   47   28   21   26   25    71    1
200   35   29   39   31   30   30    61    9
201   48   17   20   31   26   28    94    4
202   14   37   38   33   37   36    93    6
203   24   42   34   32   34   34    77    7
204   20   27   43   35   35   34    99    3
205   28   45   31   33   36   36    72   10
206   48   46   49   41   40   40    70    7
207   45   31   12   34   33   35    61   18
208   19   30   18   32   34   34    76   16
209   15   49   47   31   36   34    80    2
210   10   46   38   28   32   31    66    8
211   27   30   32   36   36   36    70   15
212   32   17   34   37   34   34    75   14
213   15   48   24   26   32   31    84    5
214   44   30   18   43   42   43    83   19
215   32   30   39   49   48   48    94   16
216   30   39   15   16   18   18    64    0
217   15   31   38   36   39   37    98    8
218   36   20   40   39   36   36    72   14
219   19   15   30   27   26   25    62   12
220   37   16   37   39   35   35    84   11
221   31   50   44   41   44   44    98    1
222   12   36   23   19   24   23    89    0
223   43   12   14   28   25   26    61   14
224   44   14   19   28   25   26    69   10
225   32   29   29   27   27   27    81    3
226   34   31   42   44   43   43    70   18
227   30   29   32   34   34   34    95    5
228   21   35   33   40   42   41    82   16
229   46   38   11   23   23   24    66    4
230   18   44   27   27   32   31    79    6
231   32   47   39   39   42   41    79    9
232   38   50   32   44   46   46    70   18
233   30   39   36   35   37   36    68   12
234   45   24   39   47   43   44    81   16
235   14   26   49   40   41   40    87   12
236   39   48   40   45   47   46    87    9
237   19   21   44   31   30   29    82    5
238   16   42   42   34   37   36    64   13
239   45   48   25   47   48   49    83   17
240   49   13   18   30   24   26    82    7
241   35   20   50   41   37   37    89    6
242   13   47   41   32   37   35    69   10
243   18   32   40   28   29   28    80    3
244   41   47   40   30   31   31    69    1
245   49   13   42   48   41   42    93   12
246   21   42   35   33   37   36    89    5
247   29   15   12   24   22   23    75   10
248   50   33   39   55   52   53    94   16
249   11   13   34   21   21   20    77    4
250   43   13   23   31   26   27    89    6
