index 302
DMU 150
input 4
output 4
instance 2
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
 95   17   24   25   22   21   20   20   21    84    2
 96   44   14   47   43   43   46   48   45    77   19
 97   20   42   14   19   40   39   36   39    72   20
 98   16   37   32   23   30   28   28   28    77    7
 99   44   46   37   31   32   30   31   30    69    3
100   40   26   48   45   49   50   52   50    85   18
101   41   17   35   23   32   32   36   31   100    5
102   45   34   39   48   50   52   51   51    76   20
103   43   31   32   19   44   42   45   42    84   17
104   15   10   50   49   42   46   47   47    98   18
105   17   18   27   49   42   47   43   48    99   19
106   11   46   15   47   39   41   33   43    89   11
107   40   20   40   44   36   38   39   38    80   10
108   49   17   47   12   39   37   44   35    83   14
109   36   42   25   31   29   29   27   29    62    7
110   15   34   22   21   26   25   24   25    79    6
111   23   33   14   35   28   29   25   30    81    6
112   18   42   35   36   36   35   34   36    61   15
113   32   30   42   32   31   31   32   31    72    7
114   22   42   33   37   29   29   27   30    72    4
115   38   48   11   31   32   32   28   32    70    7
116   35   37   47   28   34   32   34   32    76    5
117   11   45   45   11   41   37   39   38    68   19
118   14   36   32   40   33   34   31   35    82    8
119   20   30   43   40   43   43   43   44    90   14
120   28   21   18   22   21   22   22   21    74    5
121   39   17   22   29   17   19   19   18    63    2
122   36   29   24   20   44   43   44   43    85   20
123   28   11   20   48   28   32   30   32    62   15
124   20   18   47   29   39   39   42   39    89   16
125   36   14   28   15   19   19   22   18    77    2
126   42   14   25   43   38   42   41   42    84   16
127   27   43   32   44   35   36   33   36    68   10
128   17   26   20   28   25   25   24   26    60   11
129   33   32   32   16   32   30   33   29    94    4
130   37   13   39   33   39   40   43   40    89   15
131   28   14   44   44   28   30   31   30    61   11
132   20   35   39   23   33   31   32   32    68   12
133   36   23   23   36   28   29   28   29    64   10
134   29   26   38   48   29   30   30   31    61    9
135   23   41   41   18   40   37   39   37    77   14
136   50   18   16   48   31   36   33   35    81    8
137   29   42   12   38   29   30   25   31    81    3
138   18   49   18   33   45   45   39   46    91   15
139   27   14   46   20   39   38   44   38    87   18
140   46   47   32   29   47   45   45   44    99    6
141   28   20   33   34   33   34   34   34    71   14
142   16   16   18   28   17   18   17   19    72    4
143   19   44   33   20   36   34   34   34    71   13
144   38   39   46   33   52   51   53   50    94   15
145   41   43   19   45   36   37   34   37    63   12
146   20   49   35   21   49   45   45   46    99   14
147   40   38   17   12   22   20   20   19    61    3
148   41   39   48   30   50   48   51   48    85   16
149   47   29   12   47   40   45   40   45    96   10
150   27   29   49   24   35   32   37   32    92    5
