index 571
DMU 250
input 5
output 5
instance 1
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
 51   21   48   22   33   48   43   41   41   45   42    70   18
 52   37   36   31   37   48   42   41   41   43   43    74   14
 53   45   39   32   11   35   24   25   23   22   23    63    3
 54   43   50   10   20   38   37   33   31   35   33    82    7
 55   17   25   45   16   45   39   42   41   40   42    94   13
 56   40   19   45   26   15   40   43   42   38   40    80   18
 57   18   33   31   11   49   41   41   40   42   42    73   20
 58   33   15   30   44   38   33   33   34   35   36    94    4
 59   21   23   27   20   25   37   38   38   37   38    76   20
 60   21   26   23   35   11   20   20   21   20   20    62    6
 61   11   41   29   49   48   28   27   29   32   30    70    4
 62   32   48   21   42   37   37   34   35   37   35    65   12
 63   23   44   40   30   40   32   33   33   34   33    73    7
 64   32   48   13   41   37   38   35   35   39   36    71   12
 65   45   26   19   40   24   43   41   41   41   41    82   16
 66   28   21   32   46   41   36   36   37   38   38    83    9
 67   20   35   31   46   34   42   41   43   44   43    88   13
 68   46   10   24   44   13   41   41   41   39   40    86   17
 69   18   33   14   40   12   37   35   37   38   36    88   16
 70   40   46   16   34   25   35   32   31   34   31    88    4
 71   26   27   25   41   32   32   31   32   33   33    93    4
 72   46   36   48   43   16   40   41   42   38   39    80   10
 73   37   35   17   38   29   31   29   29   31   29    63   10
 74   15   25   18   26   45   22   21   21   24   23    62    6
 75   47   32   39   45   46   42   42   42   42   43    72   12
 76   10   14   34   11   35   24   26   26   26   27    76   10
 77   21   36   44   34   46   44   45   46   46   46    84   15
 78   15   10   45   18   17   33   38   38   34   37    93   17
 79   13   44   30   14   33   31   31   31   32   30   100    4
 80   45   31   34   39   23   29   29   29   28   28    63    7
 81   37   21   46   50   44   39   40   41   40   42    67   14
 82   45   28   48   35   14   26   28   28   23   25    72    2
 83   24   48   20   27   34   40   37   38   41   38    97    9
 84   36   46   44   48   18   54   55   57   54   53    96   18
 85   28   24   15   39   18   18   17   17   18   17    62    2
 86   26   38   44   24   29   35   37   37   35   35    65   15
 87   13   29   13   19   19   31   30   30   32   30    95   13
 88   15   40   33   14   14   35   36   36   34   34    78   17
 89   19   11   11   12   19   32   32   31   32   32    83   20
 90   48   29   34   38   35   52   52   51   51   52    86   20
 91   49   17   15   48   24   40   38   38   39   39    81   14
 92   47   15   34   31   16   32   34   33   30   32    79   10
 93   18   23   16   33   10   35   34   36   36   35    81   19
 94   23   10   23   41   26   41   41   42   42   43    97   18
 95   25   39   27   41   14   26   25   26   26   24    74    4
 96   42   41   11   21   15   39   37   36   37   35    72   18
 97   10   46   48   45   44   23   24   25   26   25    64    0
 98   44   46   32   41   11   27   27   27   26   25    71    2
 99   47   47   22   39   32   29   27   27   28   27    66    3
100   17   10   48   47   37   25   27   29   27   29    65    7
101   41   33   30   24   27   49   49   48   47   47    90   20
102   47   17   20   20   41   37   36   35   35   36    61   18
103   30   28   42   17   42   29   31   30   29   30    69    8
104   33   31   18   14   21   32   31   30   30   30    76   13
105   28   20   21   45   34   32   31   32   34   33    79    9
106   18   40   36   33   49   34   33   34   37   35    92    2
107   39   17   43   30   45   46   48   47   46   48    80   19
108   39   13   37   28   25   24   26   25   22   25    83    1
109   38   20   40   34   48   39   40   39   39   41    79   11
110   14   22   28   28   11   18   19   20   18   18    72    4
111   20   24   46   44   27   22   24   26   24   25    72    1
112   22   38   48   42   35   49   51   52   51   51    87   19
113   32   35   38   21   25   37   39   38   36   36    94    9
114   38   45   15   31   23   33   30   29   31   29    93    2
115   23   28   49   32   19   31   34   34   31   32    69   12
116   48   45   32   23   32   35   35   33   33   33    86    3
117   33   20   28   15   18   26   28   26   24   26    80    8
118   35   20   37   36   15   37   38   39   36   37    69   18
119   19   27   24   37   33   28   27   29   30   29    70    9
120   30   47   46   48   42   52   52   53   53   53    88   15
121   20   36   16   14   29   27   26   25   27   26    69   10
122   35   24   42   27   13   35   38   37   32   35    95    9
123   17   28   37   46   46   29   29   30   32   32    84    1
124   19   41   30   49   28   35   34   36   37   35    91    5
125   32   50   32   34   48   38   36   36   39   37    64   12
126   10   16   25   15   31   26   27   27   28   28    84   11
127   22   11   43   13   19   26   29   28   25   28    62   14
128   24   45   19   13   36   32   30   30   32   30    79    9
129   13   36   21   42   28   22   20   22   24   22    75    1
130   31   17   38   37   33   42   44   44   43   45    92   15
131   35   24   44   19   26   26   29   28   24   27    88    1
132   23   40   23   38   31   30   28   29   31   29    85    3
133   30   37   35   21   42   30   30   30   30   30    61   10
134   15   16   31   48   44   27   27   29   31   31    91    1
135   18   25   13   31   20   20   19   20   21   20    88    1
136   36   15   36   48   12   38   40   41   38   39    73   18
137   20   19   20   31   36   44   42   43   46   45    98   19
138   34   24   40   27   39   45   47   46   45   47    85   18
139   29   15   24   41   21   40   40   41   40   41    94   16
140   17   15   47   18   30   27   30   30   27   29    62   13
141   27   17   41   31   17   24   27   27   23   25    92    1
142   23   25   18   47   18   22   20   22   23   22    79    1
143   35   45   36   30   36   32   32   32   32   31    82    2
144   18   32   24   18   29   28   28   27   29   28    98    4
145   12   23   16   18   45   18   17   17   20   19    62    4
146   48   47   24   35   43   46   43   42   45   43    95    6
147   18   41   50   11   47   24   26   26   25   26    61    5
148   48   49   34   47   14   26   25   26   24   24    63    1
149   29   47   47   31   30   39   41   41   39   39   100    3
150   11   22   30   16   34   28   29   29   29   29    78   11
151   43   26   33   48   30   33   33   33   33   33    62   11
152   25   24   28   47   26   29   28   30   31   30    89    3
153   31   34   10   46   48   28   24   25   29   27    66    4
154   42   12   46   28   40   36   39   37   34   38    89    7
155   22   24   29   14   50   29   30   28   31   31    92    4
156   10   35   49   22   42   23   25   26   25   25    66    4
157   21   32   11   30   26   37   34   35   38   36    82   16
158   19   27   49   26   19   25   28   29   25   27    76    6
159   38   36   20   21   41   37   35   34   36   35    74   12
160   34   36   25   39   35   27   25   26   27   26    77    0
161   48   36   11   50   27   39   35   35   38   36    94    4
162   23   12   23   14   44   26   27   25   27   28    84    7
163   17   12   12   18   47   24   23   23   26   26    62   11
164   38   29   23   46   28   36   34   35   36   35    91    5
165   13   32   49   45   46   35   37   39   39   39    86    6
166   48   16   31   14   44   42   43   40   40   42    83   16
167   27   17   37   18   36   21   23   22   21   23    83    0
168   35   46   11   34   29   30   27   27   30   27    74    5
169   45   34   37   45   17   53   53   54   51   51    95   19
170   46   38   25   21   20   32   32   31   30   30    64   12
171   32   14   31   22   49   42   42   41   42   44    91   15
172   35   42   48   31   11   37   39   39   35   36    80   11
173   46   10   36   11   17   22   24   22   19   22    67    6
174   11   49   20   40   28   40   37   40   43   39    87   14
175   10   17   41   48   32   39   40   43   43   43    94   14
176   50   39   48   41   45   54   55   54   53   54    97   11
177   13   18   19   22   11   17   17   18   17   17    98    1
178   18   41   48   24   36   38   40   40   39   39    79   13
179   29   24   33   20   15   18   19   19   16   17    75    0
180   32   32   14   46   35   35   33   33   36   34    60   15
181   13   41   11   26   39   19   17   17   21   19    67    1
182   48   35   22   38   38   33   31   30   32   31    70    6
183   42   20   36   23   31   32   33   32   30   32    72   10
184   13   17   24   11   36   21   21   21   22   23    81    5
185   33   38   13   33   49   33   30   30   34   32    71    8
186   31   18   38   23   36   35   36   35   34   36    63   17
187   31   40   34   27   24   43   44   44   43   42    91   15
188   38   40   43   19   48   36   37   36   36   37    65   12
189   38   41   29   18   13   32   32   31   29   28    99    3
190   46   34   23   41   44   31   29   29   31   30    63    6
191   11   46   47   48   24   42   44   46   45   44    81   16
192   25   13   30   41   42   38   38   39   40   41    99    9
193   39   50   42   23   21   32   33   32   30   29    84    2
194   43   21   31   36   31   48   48   47   46   48    97   16
195   26   50   48   25   26   35   36   37   35   34    73   10
196   50   27   29   20   13   25   26   24   21   22    82    1
197   27   20   32   25   38   38   39   39   39   40    84   15
198   44   26   35   32   29   40   41   40   39   40    82   13
199   26   13   23   16   43   34   34   33   34   35    64   18
200   26   25   31   40   13   32   33   34   32   32    70   14
201   17   43   48   45   43   31   32   34   34   33    79    2
202   39   10   47   42   22   46   50   50   45   49    92   19
203   19   45   39   23   32   44   45   45   45   44    87   17
204   20   46   44   11   29   38   40   40   38   38    83   14
205   44   16   26   39   32   43   42   42   42   43    74   19
206   31   16   37   47   48   37   37   38   39   40    79   10
207   30   43   12   27   22   36   33   33   35   33    82   12
208   19   14   40   26   18   21   24   25   22   23    78    5
209   36   43   43   35   49   36   37   36   37   37    79    4
210   46   16   33   22   32   36   37   35   33   36    92    8
211   48   37   22   20   12   34   34   32   31   30    84    9
212   35   37   30   20   46   43   43   42   43   43    79   16
213   40   31   40   39   39   44   44   44   43   44    71   17
214   37   31   41   16   38   44   46   44   43   44    84   17
215   44   23   24   43   48   42   41   40   42   42    64   18
216   45   21   33   29   25   34   36   34   32   34    99    4
217   11   35   15   34   32   39   36   38   42   39    89   16
218   10   13   32   38   47   38   38   40   42   43    99   12
219   39   17   36   37   24   32   34   34   31   33    82    8
220   27   31   23   20   12   27   27   27   25   25    94    5
221   23   47   50   36   32   38   39   40   39   38    74   11
222   40   11   43   19   18   31   34   33   28   32    80   11
223   26   28   18   15   44   35   34   33   36   35    85   12
224   25   28   40   12   11   23   26   25   21   23    86    4
225   28   43   46   41   28   37   38   39   38   38    71   12
226   41   12   16   15   37   31   30   28   29   30    68   13
227   31   48   44   20   42   37   38   37   37   37    66   13
228   28   25   22   24   23   24   24   24   24   24    69    7
229   20   24   40   45   23   27   28   29   28   28    66    8
230   26   28   37   50   38   44   44   45   46   46    92   12
231   41   23   50   43   23   36   38   39   35   37    76   10
232   29   11   12   42   24   34   32   33   35   35    80   15
233   29   26   11   44   17   24   22   23   24   23    62    7
234   12   20   25   25   46   24   23   24   26   26    87    2
235   37   32   32   20   37   31   32   30   30   31    79    6
236   49   20   16   38   47   38   35   34   38   38    89    6
237   24   10   11   25   13   15   15   15   15   15    72    3
238   31   40   45   14   34   41   44   42   40   41   100    9
239   49   44   28   21   17   33   33   32   30   30    69   10
240   33   45   43   26   21   28   29   29   27   27    71    4
241   41   12   17   48   19   37   35   36   36   37    85   13
242   48   29   37   14   41   46   48   45   44   46    82   18
243   16   31   12   18   38   27   24   24   28   26    90    5
244   15   42   30   10   29   22   23   22   23   22    65    6
245   46   46   34   41   50   37   36   35   37   36    74    4
246   42   16   36   26   34   37   38   37   35   38    91    9
247   41   29   50   35   18   36   39   39   35   36    70   13
248   18   43   17   43   14   32   30   32   33   31    73   12
249   29   15   13   48   42   40   36   38   42   41    98   10
250   50   29   37   26   34   47   48   46   45   47    93   14
