index 547
DMU 250
input 4
output 4
instance 7
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
 67   35   36   14   49   40   40   40   42    80   12
 68   30   39   28   20   40   38   40   38    75   17
 69   23   36   35   11   26   23   26   22    80    4
 70   32   44   33   39   45   43   45   43    97    8
 71   34   21   42   17   40   41   40   40    78   19
 72   48   31   25   20   36   37   35   37    75   13
 73   24   25   18   34   25   25   25   26    92    1
 74   22   19   49   17   33   34   34   32    69   16
 75   49   36   46   27   50   51   49   51   100   12
 76   14   35   18   40   35   34   36   34    67   16
 77   21   20   22   13   24   24   24   24    97    6
 78   28   38   39   46   38   38   39   38    77    9
 79   34   48   47   24   31   29   31   28    61    7
 80   48   29   44   34   29   31   28   30    62    6
 81   37   12   48   36   24   29   25   28    76    2
 82   48   28   14   27   37   38   35   39    77   14
 83   26   17   20   28   40   42   40   43    96   19
 84   27   28   16   45   38   38   38   40    74   16
 85   12   32   34   17   19   17   20   16    64    3
 86   43   39   32   24   43   42   42   42    86   13
 87   37   33   45   16   42   41   41   39    92   12
 88   39   17   16   14   31   32   29   33    76   15
 89   32   33   47   23   49   49   50   47    95   18
 90   15   22   28   12   31   29   31   28    96   12
 91   40   30   14   27   39   39   38   40    70   19
 92   43   35   37   48   44   45   44   46    80   12
 93   40   15   47   23   45   49   45   48    93   19
 94   45   38   20   20   27   26   25   26    75    3
 95   27   33   25   46   35   35   36   36    96    3
 96   31   33   40   16   30   29   30   27   100    0
 97   28   36   43   49   57   58   59   58   100   19
 98   35   22   45   36   24   26   25   26    63    4
 99   35   19   48   24   36   38   37   38    61   19
100   43   34   16   39   45   45   44   47    91   14
101   25   32   21   48   39   39   39   40    65   18
102   19   19   20   44   25   26   26   27    79    5
103   30   15   48   34   36   40   37   39    94    9
104   37   12   26   35   31   34   31   35    68   14
105   49   36   35   38   48   49   47   50    77   18
106   15   38   48   34   42   40   44   39    82   14
107   46   32   12   34   38   38   36   40    90    9
108   40   21   25   34   40   43   40   44    82   17
109   20   30   12   45   29   29   30   30    65   11
110   15   45   26   14   29   24   30   23    86    5
111   20   17   46   17   30   31   31   29    83   11
112   17   28   30   46   29   30   30   30    64   10
113   13   45   26   34   39   35   40   35    81   13
114   41   10   29   22   36   41   35   41    90   16
115   48   42   46   39   51   51   50   51    73   19
116   42   31   23   30   44   44   42   45    94   14
117   42   26   38   34   45   47   44   47    98   12
118   41   20   14   15   35   36   33   37    95   14
119   34   43   17   15   33   30   32   30    67   13
120   31   21   24   46   46   49   47   51    94   19
121   37   46   24   42   46   44   46   45    95    9
122   39   50   13   11   31   25   28   25    95    0
123   16   21   23   31   29   30   30   30    68   14
124   49   47   16   17   35   32   32   32    87    4
125   45   19   21   17   34   36   33   36    70   17
126   18   21   27   11   18   17   18   16    94    0
127   20   46   22   39   42   38   43   39    96    9
128   15   41   32   15   28   24   28   22    81    5
129   34   31   12   31   41   41   40   42    85   17
130   11   42   48   30   29   26   31   24    87    0
131   12   46   48   17   32   27   34   24    92    2
132   19   12   21   10   23   24   23   24    99    9
133   48   17   42   41   49   54   48   55    89   19
134   17   35   35   43   45   44   46   44    75   20
135   18   44   22   41   41   38   42   38    92   10
136   18   35   15   12   19   16   19   16    61    5
137   27   41   11   12   37   33   36   33    89   14
138   11   39   29   44   43   40   45   40    92   13
139   22   15   46   49   38   43   40   42    92   11
140   35   21   24   23   28   29   27   30    99    3
141   15   21   16   46   30   30   31   32    68   13
142   41   19   44   11   33   35   32   34    61   17
143   50   33   19   37   41   42   39   44    89   10
144   33   21   44   35   34   37   35   36    82    9
145   15   31   30   37   37   36   38   36    62   19
146   14   30   49   31   39   39   41   37    70   18
147   31   25   48   12   44   45   44   43    92   19
148   39   16   14   40   28   32   27   34    90    5
149   27   33   23   29   28   27   28   28    66    9
150   20   17   17   47   33   35   34   36    77   14
151   26   30   31   32   29   29   29   29    74    7
152   38   12   38   34   36   40   36   40    73   16
153   36   37   26   21   47   45   46   45    93   18
154   36   17   15   15   23   25   22   25    81    7
155   29   36   23   41   45   45   46   46    97   13
156   25   40   32   22   23   21   23   20    64    3
157   46   43   18   45   47   47   46   48    86   13
158   40   45   21   36   44   41   42   43    97    7
159   14   26   21   18   34   32   34   32    82   17
160   26   16   39   37   33   37   35   37    91    9
161   34   28   47   39   33   35   34   34    72    8
162   22   19   22   33   29   31   30   31    87    9
163   46   17   38   27   42   47   42   47    91   16
164   50   46   46   15   48   46   46   45    74   18
165   16   44   48   29   54   51   56   48   100   19
166   48   43   18   24   37   35   35   36    94    4
167   33   44   14   43   37   35   36   36    63   14
168   47   42   46   32   34   34   34   33    75    3
169   14   43   39   21   42   38   44   36    94   13
170   34   23   26   49   45   47   45   49    81   19
171   22   30   13   14   38   36   37   36    88   19
172   35   28   47   30   37   38   37   37    69   14
173   22   48   11   22   39   35   39   35    67   19
174   49   24   29   38   29   32   29   32    61    9
175   44   38   45   43   39   40   39   40    75    8
176   46   13   19   14   19   22   17   22    79    2
177   40   25   26   47   29   31   28   32    62    8
178   12   33   39   17   41   38   42   36    84   19
179   18   35   36   30   38   37   39   36    86   12
180   33   37   48   47   36   37   37   37    80    4
181   20   36   17   31   35   33   35   33    66   16
182   42   44   31   48   56   56   56   57    98   15
183   19   45   26   23   28   24   28   23    76    4
184   46   12   17   25   33   37   31   39    96   11
185   35   18   16   41   41   44   41   46    95   16
186   19   23   33   17   35   35   35   34    84   16
187   25   45   41   32   37   35   38   34    70   11
188   39   41   19   25   49   47   47   47    93   18
189   46   31   13   48   32   33   31   36    77    5
190   48   14   30   27   29   32   27   33    80    7
191   24   10   35   38   34   37   34   37    66   18
192   30   27   34   24   27   28   27   27    93    1
193   31   17   20   22   15   16   15   17    65    1
194   14   45   16   34   45   40   45   41    83   19
195   17   24   25   25   24   24   25   23    83    5
196   43   36   50   30   51   51   50   50    92   15
197   14   22   11   23   27   26   27   26    85   11
198   40   26   12   49   41   43   41   45    68   20
199   45   47   26   27   46   43   44   44    96    9
200   46   14   15   19   21   25   19   26    97    0
201   26   22   48   24   28   29   29   28    76    7
202   34   47   33   23   31   28   30   28    68    6
203   26   40   50   41   50   49   52   48    95   13
204   46   39   35   36   34   34   33   35    85    1
205   24   19   34   28   25   27   26   26    81    5
206   45   42   12   32   40   38   38   40    90    8
207   46   38   11   45   34   34   32   36    70    8
208   22   23   35   18   33   33   34   32    85   13
209   25   48   24   41   28   25   28   26    63    4
210   35   25   24   40   20   21   20   22    60    2
211   48   35   26   12   23   22   21   22    70    1
212   46   22   15   17   37   39   36   40    75   19
213   46   47   19   23   26   24   24   24    65    2
214   46   37   42   26   31   31   30   31    75    3
215   32   27   46   14   27   27   27   26    60   10
216   27   15   40   31   42   45   43   44    93   18
217   28   50   29   35   31   28   31   27    72    3
218   48   20   20   47   27   31   27   33    73    4
219   13   44   24   46   34   31   35   32    60   13
220   45   17   47   34   39   44   39   44    91   10
221   12   15   31   12   15   15   15   14    66    4
222   30   18   23   19   19   21   19   21    85    1
223   22   47   34   15   46   41   46   39    86   18
224   34   41   32   15   33   31   33   30    66   12
225   46   23   18   15   22   23   20   24    81    2
226   31   22   31   44   48   51   49   52   100   18
227   33   15   50   11   18   20   18   18    70    1
228   44   44   44   20   53   51   52   49   100   14
229   18   16   33   31   36   38   37   38    97   14
230   46   23   49   44   49   52   49   53    77   20
231   16   49   33   40   45   41   46   41    74   17
232   48   20   20   42   42   45   41   47    77   18
233   35   16   37   37   26   30   27   30    89    1
234   36   38   26   20   43   41   42   41    95   13
235   37   46   19   21   41   38   40   38    84   13
236   22   49   37   34   46   43   47   42    91   12
237   25   49   12   27   26   22   26   23    65    5
238   34   33   17   14   30   29   29   29    67   13
239   44   29   30   16   22   22   21   22    72    1
240   35   17   29   35   22   24   22   25    66    4
241   43   10   37   21   19   23   18   22    70    2
242   27   33   17   25   39   37   39   38    93   14
243   42   29   21   12   32   31   30   31    70   13
244   37   18   27   41   37   40   37   41    71   17
245   25   14   47   45   36   41   38   40    90   10
246   23   32   35   42   31   31   32   31    82    4
247   24   42   49   19   47   44   47   41    89   16
248   31   15   29   20   19   21   19   21    83    1
249   48   44   27   10   36   34   34   33    92    5
250   49   41   36   14   33   32   31   31    90    1
