index 430
DMU 200
input 4
output 4
instance 10
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
 96   28   20   30   32   43   44   45   45    88   20
 97   34   18   49   39   22   24   25   27    67    1
 98   41   34   12   14   44   41   38   39    87   19
 99   22   12   22   36   20   21   22   20    62    6
100   47   44   46   40   37   37   37   38    78    3
101   41   32   20   26   49   48   46   46    92   20
102   49   18   37   16   39   39   39   45    83   16
103   17   12   23   40   26   29   30   27    92    6
104   18   45   25   43   41   40   41   35    94    8
105   18   46   46   44   44   44   46   43    73   16
106   20   36   19   21   32   30   30   28    92    8
107   12   26   25   24   34   34   34   33    95   13
108   13   29   31   22   30   29   30   30    88    9
109   43   45   18   33   52   49   47   46    82   20
110   30   21   36   33   29   30   31   32    65   11
111   46   15   34   39   30   32   32   33    67    9
112   14   17   19   27   29   30   30   29    74   15
113   32   15   14   35   43   44   44   42    94   20
114   14   10   42   13   20   22   24   29    96    5
115   41   45   34   28   37   36   35   36    68   11
116   43   24   31   38   32   33   33   33    87    3
117   20   11   18   21   35   36   36   36    95   19
118   21   11   20   37   27   29   29   28    62   14
119   48   46   27   50   41   40   39   36    84    3
120   27   42   31   18   37   35   35   36    68   16
121   28   35   39   31   37   37   38   39    99    5
122   18   10   33   25   22   24   25   27    76    8
123   24   45   46   11   26   24   25   28    75    3
124   24   48   42   11   35   33   33   36    77   11
125   44   34   36   46   38   39   39   38    75    8
126   12   21   19   24   31   32   32   30   100   12
127   28   20   40   36   41   43   45   46    95   14
128   30   31   13   37   29   28   27   24    89    2
129   39   41   40   49   26   27   27   26    62    0
130   36   26   32   19   36   36   36   39    89   12
131   11   35   18   34   31   30   30   26    77   10
132   46   34   43   11   39   37   37   43    83   12
133   15   11   29   12   17   18   19   21    83    5
134   11   15   48   38   35   39   42   42    87   15
135   45   17   31   46   37   40   39   40    90    7
136   34   20   23   27   32   32   32   33   100    6
137   38   49   34   28   30   29   28   28    65    5
138   39   28   42   36   51   52   53   54    95   18
139   43   20   43   35   38   39   40   42    70   15
140   18   33   37   22   40   40   41   42    84   18
141   48   17   31   20   33   33   32   37    94    7
142   13   39   22   21   33   31   31   29    84   11
143   38   44   29   15   32   30   29   31    67   10
144   42   43   11   25   36   33   31   30    68   12
145   31   25   12   25   31   30   29   28    76   12
146   32   36   43   30   37   37   37   39    84    8
147   37   36   47   13   34   33   33   39    95    4
148   39   29   10   19   25   23   21   21    82    3
149   14   50   44   45   36   36   38   34    91    1
150   35   41   40   47   46   46   47   45    95    7
151   30   28   36   30   34   34   35   35    76   11
152   45   43   14   13   45   41   39   40    87   17
153   43   30   37   36   37   37   37   38    72   11
154   49   50   28   24   41   39   37   38    67   14
155   37   31   26   43   44   44   44   42    88   13
156   36   25   32   33   26   27   27   28    83    1
157   22   17   35   19   34   35   35   38    71   19
158   26   12   35   15   17   18   19   23    80    2
159   33   47   37   19   42   41   40   42    64   20
160   39   31   12   46   28   27   26   23    73    2
161   11   12   47   45   33   37   39   39    77   14
162   38   32   42   46   36   37   38   37    83    4
163   32   22   27   24   34   35   35   36    80   14
164   47   42   21   30   29   27   26   26    72    2
165   19   32   10   26   27   25   25   21    89    5
166   37   46   28   39   33   32   31   29    83    0
167   39   47   35   31   26   25   24   25    64    1
168   50   15   50   13   18   19   19   26    66    0
169   34   42   14   49   44   42   41   35    89    9
170   21   27   33   17   26   25   26   27    62   11
171   47   24   40   41   38   40   40   42    98    3
172   40   23   34   18   35   35   34   38    87   11
173   11   31   11   45   33   33   34   28    63   16
174   40   16   15   15   22   22   20   23    97    1
175   45   19   32   41   39   40   40   41    61   19
176   35   37   35   23   46   44   44   46   100   13
177   45   41   45   17   46   44   44   49    91   13
178   32   17   22   39   43   45   45   43    95   17
179   33   43   26   14   37   34   33   34    80   12
180   13   11   45   27   21   24   25   27    72    7
181   13   22   44   27   27   28   29   30    63   12
182   16   27   19   15   19   18   17   17    72    4
183   15   10   10   36   23   25   26   21   100    5
184   46   46   31   19   37   34   32   35    90    3
185   13   46   16   44   37   35   36   27    98    4
186   15   50   15   41   39   38   37   32    64   17
187   23   49   13   26   46   42   41   37    85   18
188   29   32   45   24   25   26   26   29    80    1
189   37   43   23   20   27   24   23   24    68    4
190   40   15   11   36   22   23   22   21    77    2
191   30   38   29   23   31   30   29   30    77    7
192   31   34   50   18   32   32   32   35    61   13
193   18   25   15   19   20   19   19   18    94    1
194   23   42   39   16   37   36   36   38    88   11
195   43   41   29   37   50   49   48   47    92   14
196   21   49   21   20   26   23   23   21    70    4
197   36   43   30   15   34   31   30   32    76    9
198   17   32   30   41   38   39   39   37    63   19
199   20   38   24   31   27   26   26   24    73    5
200   14   24   31   23   29   29   30   30    62   15
