index 545
DMU 250
input 4
output 4
instance 5
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
 81   32   46   49   37   38   39   40   38    68   11
 82   49   24   40   45   46   46   46   46    88   10
 83   18   18   10   31   38   35   33   34    87   18
 84   36   20   12   10   29   31   31   33    64   19
 85   31   41   20   33   37   36   34   37    89    9
 86   20   44   45   32   46   46   47   44    88   15
 87   14   13   46   41   34   31   34   26    99    1
 88   42   27   11   11   19   22   21   25    77    5
 89   27   19   17   41   42   38   36   37    99   12
 90   16   19   10   35   34   29   26   28    99    9
 91   21   15   37   45   41   38   38   35    83   12
 92   10   46   12   25   21   18   16   18    76    2
 93   33   47   22   23   21   22   21   23    66    2
 94   10   42   10   17   31   30   28   31    74   17
 95   46   47   49   37   56   58   59   59    90   18
 96   31   15   20   42   37   34   33   33    79   12
 97   14   45   36   45   37   34   33   32    61   13
 98   46   15   21   24   20   21   21   23    63    4
 99   25   43   24   18   17   18   17   19    60    2
100   49   33   19   21   34   36   35   39    81   12
101   25   34   15   34   44   41   38   41    99   15
102   31   13   12   31   20   19   17   19    75    2
103   20   46   27   17   37   38   38   39    85   16
104   29   25   45   30   32   32   34   32    65   11
105   15   43   31   30   37   36   35   35    89   10
106   30   18   18   22   32   32   32   33    92   12
107   42   32   17   33   28   28   26   29    77    4
108   44   23   35   17   22   25   26   26    60    7
109   31   28   37   20   31   34   36   34    86    9
110   45   22   31   26   31   33   33   34    82    7
111   10   11   40   11   15   17   21   15    85    1
112   30   12   43   20   32   34   36   33    65   16
113   30   46   16   32   37   36   33   37    90    9
114   18   42   45   42   46   44   44   41    92   10
115   36   17   33   39   40   40   40   39    79   14
116   17   47   29   19   26   27   26   27    70    8
117   17   29   30   24   26   26   27   25    77    7
118   35   20   29   32   26   26   26   26    76    3
119   31   10   24   19   25   27   28   27    91    7
120   34   22   11   38   41   38   35   38    97   12
121   20   17   21   11   32   34   35   34    92   18
122   41   34   18   46   44   41   38   42    92    9
123   19   42   31   30   35   34   34   33    95    6
124   47   49   28   27   36   38   37   40    71   12
125   35   20   45   28   42   43   46   43    77   18
126   45   29   28   37   27   27   26   28    71    2
127   43   24   22   13   25   29   29   31    78    9
128   35   34   45   49   53   51   52   50    80   18
129   27   47   42   50   52   48   48   46    98    8
130   20   36   13   31   32   30   28   30    62   15
131   49   22   36   47   44   43   43   43    88    8
132   29   15   31   26   25   26   27   25    64    9
133   25   28   32   31   31   30   31   30    60   13
134   17   36   12   14   24   25   23   26    85    9
135   48   49   47   21   26   31   32   32    73    1
136   38   25   34   50   55   51   51   50    97   15
137   12   40   26   25   35   34   33   33    60   19
138   28   49   43   19   43   46   47   46    80   19
139   12   39   42   46   53   48   49   45    99   14
140   48   44   43   21   30   34   35   36    68    8
141   17   20   12   42   34   29   26   27    90    8
142   23   19   33   17   26   28   30   28    90    7
143   40   31   20   20   29   32   31   34    98    5
144   11   37   49   14   26   28   31   27    81    6
145   31   26   39   23   27   30   32   30    96    1
146   34   13   13   17   22   23   23   25    74    9
147   28   15   43   28   32   33   35   32    66   13
148   44   47   49   19   37   43   45   44    88    8
149   23   42   29   43   39   36   34   35    79    9
150   15   35   48   39   48   46   48   43    88   16
151   22   11   14   29   40   37   36   37    94   19
152   14   23   35   19   19   20   22   19    88    0
153   45   49   33   20   35   38   38   40    65   15
154   34   39   45   26   32   35   36   35    86    4
155   38   46   49   36   53   55   56   54    94   15
156   31   12   42   39   29   28   30   27    78    3
157   29   33   40   19   32   35   36   35    78   11
158   34   42   36   35   48   48   47   48    98   12
159   37   32   25   28   34   34   34   35    87    8
160   48   26   41   35   45   47   48   47    73   19
161   47   37   49   45   54   55   56   54    86   16
162   20   13   24   19   19   20   21   19    86    3
163   36   28   37   40   36   35   35   35    62   13
164   14   20   48   34   35   34   36   31    72   12
165   44   49   44   45   54   54   54   54    93   12
166   43   22   10   14   27   29   29   32    61   16
167   47   44   43   49   56   55   54   55    87   15
168   17   38   45   13   19   22   23   21    63    4
169   15   14   35   45   37   34   34   31    62   16
170   20   19   25   17   27   27   28   27    61   15
171   29   22   34   40   47   45   45   44    94   15
172   33   31   30   34   24   24   24   24    75    0
173   29   37   32   39   35   34   33   33    67   11
174   46   32   44   39   49   50   51   50    84   16
175   36   15   48   47   25   24   26   23    61    1
176   18   33   24   30   31   29   28   28    81    8
177   43   32   26   34   48   48   47   49    86   19
178   24   47   20   11   21   23   23   25    86    3
179   11   19   16   31   24   21   19   19    91    3
180   11   27   43   23   40   41   43   38    98   15
181   21   11   49   43   30   28   30   26    61    8
182   31   42   11   31   28   26   23   28    81    4
183   42   12   26   42   32   31   31   31    61   12
184   49   36   46   29   37   41   43   42    97    2
185   34   23   38   15   23   26   28   26    64    8
186   35   42   11   41   47   44   40   45    83   18
187   45   15   13   32   41   41   39   43    89   17
188   47   14   48   26   35   39   42   39    79   11
189   16   47   12   26   26   24   21   25    94    2
190   48   39   31   10   40   47   47   50    98   16
191   27   31   38   42   53   51   51   49    91   19
192   42   39   31   46   43   42   40   42    83    9
193   37   42   29   36   46   46   45   47    87   15
194   49   45   20   46   48   46   43   48    82   14
195   21   40   32   13   19   21   22   22    72    3
196   46   23   29   21   34   38   39   40    99    8
197   26   18   17   21   20   20   20   21    84    3
198   47   15   29   11   29   35   37   38    95   10
199   45   49   39   25   42   46   47   48    99    8
200   41   36   37   41   46   45   45   46    86   12
201   41   47   41   29   45   47   48   48    80   16
202   47   16   32   42   43   43   43   43    76   16
203   47   16   42   13   32   38   40   39    77   14
204   47   41   42   37   41   43   43   44    95    3
205   46   49   38   48   35   34   33   34    62    6
206   50   47   41   45   39   39   39   40    84    1
207   31   34   20   44   39   36   34   36    84    9
208   10   27   27   47   46   41   40   38    82   18
209   11   48   30   21   40   39   39   39    82   18
210   42   45   22   12   24   28   27   31    75    6
211   48   34   27   46   48   46   45   47    91   11
212   21   40   18   29   42   40   38   40    92   16
213   24   34   18   20   27   28   27   28    63   13
214   42   47   46   20   30   35   36   36    88    1
215   16   24   14   10   26   27   26   27    62   17
216   25   45   37   31   46   46   46   46    84   18
217   30   35   34   48   37   34   33   32    83    3
218   11   25   21   18   20   19   19   19    89    3
219   50   22   46   48   42   42   43   42    65   14
220   31   30   18   50   30   26   24   25    71    3
221   20   32   19   14   31   32   32   33    68   18
222   23   43   17   17   39   39   38   41    91   18
223   16   39   34   31   33   32   32   30    80    8
224   41   43   15   49   43   39   35   40    96    4
225   41   17   26   14   26   29   30   31    82    9
226   29   16   35   19   40   43   45   43    94   19
227   15   36   38   45   39   36   36   34    62   15
228   45   19   45   26   26   30   32   30    85    0
229   44   38   11   29   29   29   26   32    98    0
230   36   42   44   11   29   34   36   35    67   12
231   30   39   16   24   19   19   18   21    70    1
232   11   43   47   33   32   31   32   28    78    5
233   49   29   44   21   37   42   44   44    88   10
234   29   21   31   46   33   31   31   30    64   10
235   33   41   42   25   50   53   55   54    98   19
236   13   11   12   41   41   36   34   34    80   20
237   30   35   42   13   27   30   31   30    63   11
238   34   19   19   37   29   27   25   27    89    2
239   39   39   47   29   28   30   31   30    72    2
240   28   42   24   45   48   45   43   45    79   18
241   47   30   47   40   36   38   39   38    85    2
242   29   32   38   13   40   44   46   45    98   17
243   46   24   21   46   39   37   35   38    92    5
244   25   41   47   48   38   36   36   33    83    2
245   16   17   25   24   32   31   32   30    82   14
246   15   48   29   43   38   35   33   33    72   11
247   32   10   25   14   22   25   26   26    86    7
248   34   28   13   12   19   22   21   25    96    2
249   36   23   17   36   35   33   32   34    86    9
250   33   26   41   46   48   46   47   44    97   10
