index 517
DMU 250
input 3
output 3
instance 7
DMU   i1   i2   i3   o1   o2   o3   eff  err
 63   24   23   49   51   54   51   100   17
 64   15   11   42   25   27   24    80    5
 65   35   13   15   17   17   17    64    6
 66   43   47   21   27   25   27    72    1
 67   43   42   48   44   45   44    61   17
 68   47   47   11   33   31   34    73   10
 69   16   31   48   46   48   46    90   14
 70   50   29   22   35   34   35    76   12
 71   38   39   26   39   38   39    62   18
 72   47   11   35   45   47   45    99   18
 73   31   31   45   35   36   35    95    0
 74   40   19   31   27   28   27    97    0
 75   15   12   33   18   20   18    76    2
 76   11   33   17   33   32   34    77   16
 77   44   12   27   33   34   33    96   10
 78   29   21   14   32   31   32    64   19
 79   33   29   43   36   37   36    65   13
 80   15   12   48   33   35   33    69   14
 81   48   32   33   47   47   47    76   20
 82   13   43   34   33   33   34    72    9
 83   41   32   27   37   36   37    98    6
 84   34   31   28   40   40   40    74   18
 85   10   17   40   37   39   37    84   16
 86   26   30   37   37   38   37    97    6
 87   45   44   41   38   37   38    83    2
 88   47   37   24   37   36   37    73   13
 89   30   45   20   33   32   34    76    9
 90   47   33   31   38   38   38    90    7
 91   31   43   40   55   54   55   100   15
 92   37   26   21   27   26   27    91    3
 93   15   32   43   40   41   40    96    8
 94   32   28   26   30   30   30    89    5
 95   49   37   28   40   39   40    85   10
 96   33   32   22   27   26   27    86    3
 97   12   24   42   32   33   32    74   10
 98   44   17   30   27   27   27    69    8
 99   35   36   14   32   31   33    84   10
100   49   30   39   47   47   47    78   18
101   28   20   23   31   31   30    95    9
102   36   35   11   30   28   30    92    7
103   32   44   33   39   39   39    62   16
104   39   34   21   28   27   28    82    4
105   42   17   48   53   56   52    96   20
106   31   25   20   24   24   24    88    3
107   24   25   18   31   31   31    61   18
108   34   22   19   30   29   30    95    8
109   49   17   49   27   29   26    72    1
110   36   46   27   27   26   28    73    1
111   14   35   18   28   27   29    85    8
112   40   21   20   25   25   25    68    9
113   22   13   28   34   35   33    75   18
114   38   39   46   48   49   48    98    7
115   34   48   47   35   35   35    74    2
116   24   48   29   46   44   46    91   13
117   44   34   37   48   48   47    85   16
118   12   48   36   35   35   36    75    8
119   48   28   14   36   35   36    74   17
120   27   26   17   38   37   38    90   18
121   20   28   27   31   31   31    98    5
122   28   16   45   36   38   35    85   10
123   12   32   34   39   40   39    76   17
124   17   43   39   31   31   31    62    8
125   32   24   37   48   49   47    96   18
126   33   45   16   42   40   43    72   20
127   39   17   16   33   33   33    65   20
128   14   32   33   21   22   22    67    2
129   47   23   15   23   22   23    96    0
130   22   28   12   35   33   35    97   15
131   40   30   14   20   19   20    69    3
132   27   43   35   36   35   36    73    9
133   37   48   40   58   57   58    96   17
134   15   47   23   31   30   32    87    4
135   45   38   20   38   36   38    92    9
136   20   27   33   32   33   32    76   11
137   25   46   31   44   44   45    82   15
138   33   40   16   33   31   33    77   11
139   28   36   43   38   39   38    96    2
140   49   35   22   34   33   34    64   13
141   45   36   35   40   39   40    77   11
142   19   48   24   23   22   24    65    2
143   43   34   16   35   34   35    90   10
144   39   25   32   40   40   39    81   15
145   21   48   19   30   28   31    78    6
146   19   20   44   47   49   46   100   17
147   30   15   48   44   46   43    79   19
148   34   37   12   39   37   39    85   17
149   26   35   49   42   44   42    98    4
150   36   35   38   42   43   42    70   17
151   15   38   48   45   46   45    70   18
152   34   46   32   54   53   54    97   17
153   12   34   40   24   25   25    63    4
154   21   25   34   39   40   39    94   13
155   20   30   12   20   19   21    74    5
156   45   15   45   49   51   48    96   17
157   26   14   20   36   36   36    95   18
158   17   46   17   30   29   31    67   11
159   17   28   30   38   38   38    97   12
160   46   13   45   41   43   40    84   14
161   26   34   41   38   38   38    62   16
162   10   29   22   34   33   34    65   19
163   48   42   46   50   50   50    81   14
164   39   42   31   30   29   30    62    7
165   23   30   42   43   44   43    80   16
166   26   38   34   24   24   24    68    1
167   41   20   14   30   29   29    73   14
168   15   34   43   40   40   40    69   16
169   17   15   31   32   33   32    72   16
170   21   24   46   52   54   51    97   20
171   37   46   24   34   32   34    84    4
172   42   39   50   30   30   30    65    1
173   13   11   16   25   26   25    84   14
174   21   23   31   35   35   35    91   11
175   49   47   16   29   27   30    82    1
176   17   45   19   24   23   24    65    5
177   21   17   18   33   33   33    96   16
178   21   27   11   29   28   29    73   15
179   20   46   22   24   23   25    68    3
180   39   15   41   28   29   27    65    8
181   32   15   34   28   29   28    81    7
182   31   12   31   24   25   23    72    7
183   11   42   48   47   48   48    81   16
184   30   12   46   38   41   37    94   10
185   48   17   19   39   38   38    83   19
186   12   21   10   12   11   12    65    2
187   48   17   42   46   48   45   100   13
188   41   17   35   36   36   35    61   18
189   35   43   18   40   38   41    94   11
190   44   22   41   47   48   46    94   15
191   18   35   15   28   27   29    94    6
192   12   27   41   34   35   34    70   13
193   11   12   11   23   23   23    68   15
194   39   29   44   31   32   31    66    7
195   22   15   46   44   47   44    83   20
196   49   35   21   43   41   43    81   17
197   24   23   15   20   19   20    96    1
198   21   16   46   28   31   28    73    7
199   41   19   44   50   52   49    99   17
200   11   50   33   44   43   44    94   10
201   19   37   33   35   35   35    66   14
202   21   44   35   40   39   40    99    4
203   15   31   30   27   27   27    83    4
204   37   14   30   23   24   23    90    1
205   49   31   31   42   41   41    98    8
206   25   48   12   30   28   31    70   10
207   39   16   14   15   14   14    70    1
208   40   27   33   41   42   41    92   12
209   23   29   20   34   33   34    85   13
210   17   17   47   29   31   29    66   10
211   26   30   31   29   29   29    87    3
212   32   38   12   42   40   42    87   19
213   38   34   36   39   39   39    86    8
214   37   26   21   41   40   41    88   18
215   36   17   15   33   33   33    76   18
216   15   29   36   33   33   33    70   12
217   23   41   25   32   31   32    87    5
218   40   32   22   44   43   44    96   16
219   46   43   18   31   29   31    69    8
220   45   40   45   41   41   40    71   10
221   21   36   14   20   19   21    72    3
222   26   21   18   37   37   37    99   17
223   26   16   39   27   29   26    87    3
224   37   34   28   39   38   39    84   12
225   47   39   22   36   35   36    75   11
226   19   22   33   42   43   42    99   16
227   46   17   38   31   32   31    62   12
228   27   50   46   38   38   38    77    4
229   46   15   16   36   35   35    84   18
230   44   48   29   51   49   51    83   18
231   48   43   18   30   29   31    67    8
232   24   33   44   27   28   27    64    4
233   14   43   47   54   55   54    94   17
234   42   46   32   43   42   43    79   12
235   14   43   39   40   40   40    80   11
236   21   34   23   33   32   33    66   15
237   26   49   22   34   32   34    85    5
238   30   13   14   24   24   24    67   13
239   35   28   47   30   32   30    79    1
240   30   22   48   29   31   29    85    0
241   11   22   49   34   37   34    93    5
242   24   29   38   27   28   27    60    8
243   44   38   45   39   39   38    87    2
244   43   46   13   30   27   30    71    7
245   19   14   40   20   22   19    77    0
246   25   26   47   45   46   44    83   16
247   12   33   39   27   28   27    67    6
248   17   18   35   26   27   25    75    7
249   36   30   33   30   30   30    92    0
250   37   48   47   51   51   51    79   15
