index 453
DMU 200
input 5
output 5
instance 3
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
102   38   13   16   28   11   37   35   36   33   33    98   14
103   40   42   30   35   28   44   43   44   45   44    92   12
104   13   10   17   34   19   25   26   27   25   24    93    8
105   18   41   10   45   23   25   26   28   30   27    69    8
106   19   26   24   28   33   28   29   29   29   29    79    8
107   22   17   36   39   38   41   42   41   39   40    83   15
108   39   34   21   21   15   37   35   36   36   36    89   13
109   32   31   29   30   32   28   28   28   28   28    72    6
110   16   20   16   48   26   19   20   21   20   18    69    2
111   48   34   41   34   36   49   47   47   46   47    96   10
112   38   19   15   10   28   18   15   15   15   17    68    1
113   31   25   44   13   28   36   36   34   34   35    78   13
114   11   15   42   30   45   36   39   37   35   37    93   10
115   43   27   39   16   25   36   35   34   33   35    73   13
116   45   38   16   34   36   42   40   41   42   42    84   13
117   38   18   24   17   34   28   26   25   24   26    90    2
118   48   49   49   34   29   46   45   45   46   45    95    6
119   13   23   47   18   12   34   36   35   35   34    79   17
120   18   38   34   14   29   23   24   24   26   26    89    1
121   44   34   36   32   20   22   21   21   21   20    60    1
122   41   32   20   45   28   36   34   36   36   34    82    8
123   45   20   37   32   49   31   29   28   27   29    65    5
124   46   10   10   10   46   22   18   18   17   20    61    4
125   11   44   16   17   19   30   32   32   35   34    64   19
126   40   46   46   22   44   42   42   41   42   44    84    9
127   16   15   42   35   28   27   29   28   26   26    81    5
128   28   21   31   37   45   42   42   41   40   41    92   11
129   25   16   47   48   25   32   33   33   30   30    66   10
130   20   16   32   42   30   34   35   34   33   33    66   15
131   29   21   14   45   24   31   30   32   30   29    90    6
132   12   40   35   24   37   24   27   26   29   28    91    0
133   44   31   23   39   42   43   41   41   41   42    96    7
134   44   11   26   47   36   44   41   41   38   38    95    9
135   44   43   22   26   40   27   25   26   27   28    68    3
136   29   20   24   47   32   41   40   41   40   39    66   20
137   43   25   33   28   26   43   41   41   40   40    94   12
138   28   48   43   33   20   41   42   43   44   42    68   19
139   25   32   38   40   23   31   32   32   32   31    65   11
140   31   42   47   37   24   51   53   53   53   52    98   17
141   46   14   25   10   27   23   20   19   18   21    63    5
142   26   42   40   38   46   39   41   40   41   41    61   17
143   34   38   40   21   22   25   25   25   25   25    65    5
144   46   29   23   20   43   36   33   33   33   35    75   10
145   38   26   31   40   36   35   34   34   33   33    90    3
146   34   34   18   11   11   28   27   27   29   29    94    8
147   46   48   27   43   46   54   52   54   55   55    95   14
148   20   17   27   12   15   31   31   30   30   31    64   19
149   18   30   47   41   46   48   52   50   50   50    98   14
150   24   34   27   26   11   28   29   29   30   28    82    9
151   17   28   29   42   23   31   33   33   33   32    66   14
152   43   34   44   21   48   43   42   41   41   43    61   19
153   22   32   40   36   30   41   43   43   43   42    86   15
154   47   46   22   11   37   26   24   24   26   28    76    1
155   24   44   27   23   26   37   38   38   40   40    69   19
156   25   29   28   22   17   37   37   37   38   37    97   14
157   18   25   43   44   11   28   30   31   30   27    78    7
158   33   36   41   35   48   34   35   34   34   35    74    6
159   21   28   17   31   34   30   31   31   32   32    84    9
160   16   29   45   50   11   20   22   23   22   19    66    1
161   39   17   39   46   45   39   38   37   34   36    82    6
162   38   22   31   31   27   30   29   29   27   28    75    6
163   28   43   13   34   49   30   29   31   33   33    94    0
164   18   28   27   36   36   35   36   36   36   36    74   14
165   19   44   49   36   41   38   40   39   40   40    70   13
166   13   39   28   39   25   18   20   20   22   20    65    1
167   47   22   40   49   28   37   36   36   33   33    86    3
168   31   14   11   27   29   28   27   27   26   27    71   11
169   17   39   29   50   27   25   27   29   29   27    75    3
170   11   38   38   15   30   37   39   38   40   40    71   20
171   14   37   13   44   36   38   39   40   42   40    71   19
172   46   40   44   18   19   43   42   42   42   42    95   11
173   38   47   39   36   17   47   48   49   50   48    95   15
174   19   15   13   12   10   29   28   28   28   28    91   16
175   15   49   33   49   33   30   33   34   36   33    72    7
176   15   19   13   22   14   16   16   17   17   16    91    1
177   42   18   42   18   26   43   42   40   38   40    92   14
178   28   26   24   28   48   49   49   48   48   50    97   19
179   22   27   23   33   22   27   28   28   28   27    93    4
180   16   27   34   37   16   33   34   35   35   33    61   18
181   48   15   45   21   15   42   40   39   35   37    93   12
182   10   10   21   32   17   34   35   36   34   33    90   18
183   13   19   47   11   27   32   34   31   31   33    73   15
184   28   27   12   21   16   27   26   27   27   27    80   10
185   12   24   42   17   39   26   28   26   26   28    88    3
186   35   16   46   35   47   38   38   36   34   36    85    6
187   41   44   21   14   12   24   22   23   25   24    76    4
188   27   39   10   32   33   29   28   30   32   31    82    7
189   28   37   24   18   47   32   32   31   32   34    69   11
190   26   30   18   13   11   25   24   25   26   25    76   10
191   31   16   43   17   24   37   37   35   33   35    97   10
192   43   25   41   44   21   37   36   37   34   33    90    4
193   14   26   22   23   14   22   23   24   25   23    88    6
194   24   39   38   42   16   35   37   38   38   35    90    8
195   29   39   50   27   43   42   43   42   42   43    73   15
196   44   41   29   42   14   38   37   39   39   37    68   15
197   47   47   18   46   33   34   32   35   35   34    71    7
198   20   38   35   21   41   28   30   29   31   32    94    1
199   13   23   23   33   16   29   30   31   31   29    68   15
200   37   13   40   43   24   34   34   33   29   29    98    1
