index 426
DMU 200
input 4
output 4
instance 6
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
178   21   30   31   39   37   39   39   35    79   14
179   20   13   27   14   31   31   31   33    90   15
180   36   39   12   19   33   31   31   32    70   12
181   40   35   14   26   34   31   32   33    63   14
182   24   47   37   27   30   32   30   28    64    8
183   22   20   32   12   27   28   26   29    80   10
184   43   12   12   24   17   14   17   21    66    2
185   43   11   39   43   43   41   45   49    92   14
186   20   39   28   14   28   30   27   26    68   10
187   25   26   30   38   27   27   28   26    65    8
188   46   18   41   25   46   45   46   53    91   18
189   49   21   47   10   40   39   39   50    98   10
190   24   41   22   10   30   30   28   28    78    9
191   20   15   46   37   23   25   25   25    73    4
192   21   34   20   50   35   35   36   31    70   13
193   15   45   22   10   28   30   26   23    80    7
194   11   15   28   40   32   34   35   31    91   13
195   31   34   49   23   29   32   30   31    77    4
196   41   21   40   11   32   32   32   39    82   10
197   47   49   21   19   50   47   47   49    82   19
198   32   37   25   30   36   36   36   35    66   15
199   44   17   30   18   30   28   29   35    78    9
200   25   33   42   43   41   43   43   40    82   13
