index 458
DMU 200
input 5
output 5
instance 8
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
100   41   13   29   20   28   28   27   26   28   29    89    5
101   48   28   31   37   13   29   33   31   32   34    89    4
102   20   42   34   36   33   35   35   36   34   33    70   11
103   10   39   36   49   11   35   37   38   37   32    91    8
104   49   19   33   35   27   27   28   26   28   29    67    6
105   21   25   43   27   40   35   31   34   33   30   100    1
106   11   49   48   42   48   28   26   29   27   23    63    1
107   50   44   47   16   35   37   39   42   37   41    82    8
108   12   21   32   45   17   31   31   30   33   27   100    4
109   36   12   23   45   13   26   27   24   29   27    76    7
110   19   43   25   11   46   37   36   39   34   37    97    9
111   35   27   40   21   22   39   40   41   39   40    78   17
112   25   21   40   45   13   31   32   31   33   29    92    4
113   18   11   23   46   29   23   21   19   23   20    67    4
114   30   23   39   20   38   31   29   30   30   29    67   10
115   49   23   10   16   27   41   43   40   41   48    99   19
116   43   42   37   45   38   46   46   46   46   47    71   17
117   20   13   23   22   14   13   13   12   13   12    69    0
118   37   41   34   30   11   19   22   23   21   22    68    0
119   25   14   45   38   33   38   35   35   38   34    70   14
120   41   19   27   47   40   48   46   42   48   47    97   13
121   21   12   23   26   10   27   27   27   28   27    65   15
122   10   32   47   20   38   25   23   27   24   21    80    0
123   11   24   33   46   22   28   27   26   28   23    76    5
124   30   21   18   20   15   34   36   35   35   37    79   19
125   12   17   15   31   12   34   34   32   34   32    86   18
126   18   28   13   13   27   30   30   31   29   31    73   16
127   43   37   27   19   41   41   41   42   40   44    94   11
128   41   41   16   37   32   50   52   50   50   54    98   19
129   50   10   44   33   32   46   46   44   48   46    81   19
130   37   39   21   11   39   38   38   40   36   42    94   12
131   45   17   49   31   32   32   32   31   33   32    63   10
132   11   23   15   26   39   29   25   25   26   25    93    5
133   22   23   26   46   28   38   37   36   38   36    65   18
134   22   35   24   49   46   37   35   34   36   34    68   11
135   26   10   24   39   12   20   20   18   21   19    60    6
136   44   38   29   17   40   38   39   40   38   41    73   15
137   39   47   18   12   50   22   22   23   20   25    67    1
138   38   18   39   16   41   48   45   47   47   47    93   19
139   41   44   50   13   29   51   54   58   52   54    98   19
140   45   29   22   46   36   29   29   27   30   31    66    6
141   21   21   11   39   26   31   30   27   31   30    96    7
142   41   39   48   15   27   49   51   55   49   52   100   17
143   35   32   10   16   46   30   28   28   27   32    90    5
144   48   49   45   46   13   34   39   39   38   38    80    5
145   23   25   33   30   48   28   25   26   27   25    61    7
146   49   17   20   42   21   41   42   38   43   44    77   19
147   19   48   15   49   45   42   40   39   40   40    77   13
148   37   49   46   46   26   29   31   32   31   30    69    2
149   30   14   28   26   31   26   25   24   26   25    79    5
150   38   45   16   36   40   39   39   38   38   41    66   16
151   28   13   32   37   21   37   36   35   38   35    88   13
152   26   14   40   13   12   34   35   36   35   33    87   16
153   16   17   29   41   26   32   30   29   32   28    80    9
154   24   44   38   38   25   38   40   41   39   38    67   16
155   12   39   44   28   32   41   40   43   40   37    80   15
156   50   35   11   16   12   32   36   35   34   39    67   19
157   20   49   26   34   17   28   31   32   29   30    77    7
158   36   14   49   21   24   25   25   26   26   25    64    7
159   18   17   39   36   29   28   26   26   28   23    92    0
160   19   29   17   24   22   31   31   31   31   31    86   12
161   41   37   23   17   21   26   29   29   27   30    63   11
162   49   28   20   47   12   28   32   28   31   33    79    6
163   37   18   41   30   42   40   37   37   39   37    99    5
164   24   13   39   28   11   19   19   19   20   17    76    1
165   35   19   20   20   13   25   27   26   26   29    97    6
166   30   12   40   40   48   35   32   31   34   31    64   11
167   12   17   28   44   11   33   33   31   34   30    73   15
168   25   36   25   39   39   48   46   46   47   46    90   17
169   31   20   26   22   14   24   26   25   25   26    89    5
170   41   30   10   26   11   36   40   37   38   43    98   16
171   37   40   17   48   13   32   36   33   35   36    85    8
172   40   35   35   21   14   37   41   41   39   41    85   15
173   37   34   38   49   23   36   38   37   39   36    99    1
174   37   38   48   17   39   42   42   45   41   42    90   10
175   16   30   25   35   37   37   34   35   35   33    97    7
176   44   35   18   32   24   28   30   29   29   32    62   11
177   18   44   48   44   31   29   29   31   29   26    63    5
178   44   10   38   28   12   35   37   35   37   37    84   14
179   36   39   44   34   28   51   53   54   52   52    88   20
180   37   26   28   19   25   29   30   30   29   31    77    9
181   20   14   29   37   30   26   24   22   26   22    80    3
182   19   22   12   45   15   41   42   38   42   40    91   20
183   17   31   12   10   39   31   29   31   28   31    90   11
184   19   18   24   24   12   29   30   30   30   29    89   12
185   43   28   10   12   36   35   35   35   34   40    89   14
186   21   31   49   29   28   37   36   39   37   34    76   12
187   11   23   40   46   34   43   40   40   43   36    84   14
188   23   37   16   25   12   36   39   39   37   39    93   17
189   10   28   14   14   16   20   21   22   19   20    86    6
190   32   38   28   28   27   31   32   33   31   33    62   13
191   19   47   38   14   35   41   41   45   39   40    85   15
192   11   11   45   20   46   34   28   30   31   25    96    4
193   14   11   39   23   31   39   36   37   38   35    72   20
194   21   19   39   13   42   23   20   22   21   20    72    2
195   22   45   45   29   30   38   39   42   38   37    86    9
196   12   24   13   31   28   26   24   23   25   24    90    5
197   45   20   22   43   48   35   32   28   34   34    88    2
198   13   29   13   42   17   21   21   20   22   20    68    5
199   40   30   23   31   13   17   20   18   19   20    65    1
200   36   32   35   44   19   35   36   35   36   35    67   13
