index 516
DMU 250
input 3
output 3
instance 6
DMU   i1   i2   i3   o1   o2   o3   eff  err
145   40   35   38   45   44   44    92   10
146   11   39   30   25   24   25    68    5
147   24   29   35   28   28   27    65    8
148   19   15   34   34   31   30    91   10
149   47   29   20   32   35   35    98    5
150   13   30   12   32   34   34    78   19
151   15   25   37   26   24   23    73    4
152   30   37   27   27   28   28    70    6
153   23   22   33   26   24   24    80    3
154   36   19   40   46   44   42    91   15
155   21   26   22   34   34   34    77   16
156   41   40   31   29   30   31    82    0
157   15   38   44   32   30   30    82    2
158   28   35   47   45   43   43    66   18
159   19   26   42   27   25   24    78    1
160   25   37   31   37   37   37    82   11
161   16   34   39   37   34   34    97    4
162   30   20   30   33   32   31    95    7
163   40   15   31   23   23   22    72    3
164   41   12   11   28   30   30    97   12
165   48   42   36   38   39   40    64   13
166   11   20   47   45   41   39    88   16
167   48   34   21   47   50   51    98   18
168   44   22   32   35   35   34    86    8
169   28   47   11   18   21   22    70    1
170   23   15   43   32   29   27    99    1
171   10   15   36   31   28   27    74   12
172   14   21   47   34   29   28    96    1
173   34   10   17   31   32   31    93   14
174   27   16   26   40   39   38    93   18
175   43   19   47   54   51   49   100   15
176   34   23   30   30   30   29    69   10
177   14   40   16   34   36   38    96   13
178   14   35   30   32   31   32    66   13
179   11   10   20   14   13   13    67    4
180   38   21   30   37   37   36    96    9
181   14   31   31   40   39   39    98   13
182   12   20   46   40   36   35    69   17
183   39   46   17   38   42   44    98   10
184   40   10   11   15   17   17    87    1
185   29   11   22   25   25   24    99    5
186   47   44   37   45   46   47    84   11
187   11   10   39   36   32   30    96   11
188   26   15   30   41   40   39    93   18
189   47   44   39   60   61   62    99   19
190   39   48   24   33   36   37    92    2
191   36   32   43   42   41   41    68   16
192   44   42   13   38   42   43    80   17
193   47   12   10   26   28   27    62   15
194   15   15   18   35   34   34    95   19
195   42   10   45   24   21   20    68    0
196   49   28   40   25   25   24    65    0
197   13   16   39   40   37   36    77   18
198   28   47   36   50   51   51    94   15
199   27   12   40   37   34   33    69   16
200   21   48   15   25   27   28    66    8
201   40   38   48   42   41   41    85    5
202   39   34   46   41   39   38    93    2
203   40   19   17   34   36   36    90   15
204   37   15   24   31   31   30    78   12
205   44   28   12   27   30   30    72   11
206   21   43   32   26   27   27    71    3
207   21   30   31   37   37   37    84   13
208   39   20   13   30   32   32    90   12
209   27   14   36   34   32   30    92    8
210   39   12   19   37   38   37    95   17
211   40   35   14   23   26   27    75    5
212   26   24   47   33   30   29    90    0
213   37   27   22   30   31   31    79    9
214   20   32   12   20   21   22    77    5
215   43   12   12   20   22   22    74    7
216   24   43   11   20   24   25    88    1
217   39   43   20   40   43   43    68   20
218   39   28   14   26   29   30    98    4
219   25   26   30   29   28   28    86    5
220   38   46   18   24   27   28    68    4
221   41   25   49   44   42   41    69   16
222   21   47   10   33   36   38    86   14
223   24   41   22   34   35   36    93    8
224   10   20   15   22   22   23    67   12
225   46   37   21   43   46   47    78   20
226   34   20   50   34   32   30    67    8
227   15   45   22   27   28   29    73    7
228   10   11   15   19   18   18    69   10
229   28   40   31   41   42   42    83   14
230   34   49   23   37   39   40    65   16
231   41   21   40   32   31   31    61   11
232   11   47   49   45   43   43    69   16
233   21   19   32   29   28   27    76    9
234   37   25   30   38   38   38    88   12
235   44   17   30   46   46   46    95   19
236   18   25   33   43   42   41    86   19
237   42   43   11   19   23   24    65    3
238   30   39   27   26   27   27    64    6
239   43   42   20   39   42   44    90   12
240   32   47   43   49   49   49    74   18
241   40   47   48   42   41   41    66   11
242   43   44   26   24   26   27    65    2
243   34   12   41   28   25   24    84    1
244   35   36   29   26   26   27    77    1
245   28   19   33   26   24   24    80    3
246   46   18   35   34   33   32    73   10
247   32   43   27   32   33   34    70    9
248   15   22   38   25   23   22    64    6
249   42   33   18   32   34   35    78   11
250   24   24   19   29   30   30    80   12
