index 335
DMU 150
input 5
output 5
instance 5
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
 39   15   50   21   17   48   40   41   43   41   44    89   16
 40   23   21   26   41   28   22   21   23   21   21    73    1
 41   23   11   43   33   37   32   34   36   33   32    84    8
 42   19   28   19   19   17   29   28   28   29   29    63   16
 43   15   25   43   38   22   38   37   40   39   38    63   20
 44   43   31   40   12   34   34   36   33   36   34    67   13
 45   22   36   35   29   43   42   43   45   43   44    78   18
 46   19   33   34   24   39   28   29   30   29   30    65   10
 47   24   33   23   41   37   41   41   43   40   41    93   12
 48   48   33   32   38   37   37   37   36   36   36    78    7
 49   13   24   47   26   42   40   42   46   43   43    94   14
 50   34   42   41   42   25   39   37   37   39   38    97    2
 51   16   46   36   32   18   41   39   41   42   43    99   12
 52   10   27   32   12   19   29   29   30   30   31    69   16
 53   31   36   33   20   48   24   26   26   25   26    73    1
 54   41   36   14   27   26   43   42   39   41   41    92   15
 55   14   26   44   21   42   39   41   43   41   42    79   18
 56   14   37   17   26   48   27   28   31   27   30    93    3
 57   48   15   17   24   12   18   17   14   17   15    65    1
 58   35   26   23   45   26   39   37   38   37   37    85   11
 59   36   32   16   33   28   48   47   45   46   46    98   18
 60   25   45   35   19   49   30   32   33   32   34    89    2
 61   40   18   24   40   29   42   42   41   41   40    72   19
 62   43   31   40   44   50   33   34   34   33   33    61    8
 63   38   40   36   38   14   26   24   23   25   25    64    3
 64   12   33   46   32   10   40   38   41   42   41    79   19
 65   45   19   49   24   32   22   24   23   24   22    64    1
 66   36   25   47   33   35   33   34   35   35   33    73    8
 67   34   26   40   26   20   44   44   43   46   44    85   19
 68   39   43   22   29   10   35   33   31   35   34    69   14
 69   23   15   35   33   41   37   39   41   37   37    95   10
 70   45   40   41   16   50   36   40   37   38   38    99    0
 71   23   35   18   38   42   34   33   35   32   34    83    8
 72   28   49   23   18   30   31   31   30   31   33    70   11
 73   12   35   21   33   30   35   34   37   35   37    84   14
 74   19   27   48   37   15   42   41   43   44   43    89   16
 75   25   33   36   22   31   43   44   44   44   45    95   16
 76   37   33   12   44   42   40   40   40   37   39    76   14
 77   23   39   37   10   11   31   30   29   33   33    88   10
 78   26   33   15   13   42   41   43   42   41   43    96   18
 79   35   26   28   32   48   46   48   48   45   45    99   13
 80   19   32   40   46   27   44   43   46   44   45    86   16
 81   14   21   27   42   40   32   33   36   32   33    81   10
 82   27   36   42   25   21   31   31   31   33   32    62   13
 83   21   43   23   16   40   43   45   45   44   46    92   19
 84   11   18   47   18   47   39   44   47   43   43    89   18
 85   43   27   45   44   39   37   37   37   37   36    79    5
 86   46   22   35   46   29   49   49   48   48   46    83   18
 87   30   20   30   13   41   28   32   30   30   30    90    6
 88   46   33   15   49   47   42   42   41   39   40    69   15
 89   39   29   38   16   43   37   40   38   39   38    84   11
 90   21   21   20   29   42   24   26   27   24   25    92    1
 91   24   44   25   32   31   45   43   44   44   46    86   18
 92   13   11   35   10   16   19   21   21   22   21    85    6
 93   33   18   17   34   46   36   37   37   34   34    87   10
 94   14   36   24   24   37   26   26   28   26   28    82    5
 95   16   32   47   13   17   25   26   27   29   28    75    8
 96   32   48   18   37   30   31   29   28   29   30    78    4
 97   10   31   38   18   46   27   30   33   30   32    98    3
 98   19   39   25   47   28   29   27   30   28   30    76    5
 99   18   43   35   26   41   47   47   49   48   50    91   19
100   42   41   13   20   27   27   27   23   26   26    85    2
101   24   49   26   17   14   35   33   32   36   37    97   10
102   22   13   19   37   14   21   19   20   19   19    87    1
103   17   11   20   46   47   45   46   51   43   44    99   18
104   28   36   44   39   41   54   54   56   55   55    95   19
105   46   39   21   36   41   41   41   40   40   40    70   15
106   42   41   48   49   32   35   34   35   35   35    63    8
107   32   46   49   37   49   46   47   48   47   48    74   16
108   24   40   45   18   18   32   32   32   35   34    69   13
109   10   31   36   20   12   32   31   33   34   34    86   14
110   10   31   41   20   33   35   36   38   37   38    78   16
111   20   44   45   32   14   43   41   43   45   45    87   16
112   13   46   41   42   27   48   46   50   48   50    90   18
113   11   11   27   19   17   25   26   27   26   26    64   15
114   41   16   19   10   35   27   29   26   27   26    70   10
115   21   15   37   45   10   45   42   45   45   43    98   18
116   46   12   25   33   47   31   33   31   29   28    84    3
117   22   23   10   42   10   34   30   31   30   31    94   11
118   17   46   47   49   37   54   52   57   54   56    99   16
119   31   15   20   42   14   44   42   42   42   41    94   19
120   45   36   45   46   15   41   38   37   41   39    95    3
121   21   24   25   43   24   42   41   43   41   41    93   16
122   18   49   33   19   21   20   20   20   22   23    72    1
123   25   34   15   34   31   35   34   35   34   35    60   18
124   13   12   31   20   46   30   32   34   31   31    64   16
125   27   17   29   25   45   42   45   46   43   43    97   16
126   30   15   43   31   30   42   43   44   43   41    94   14
127   30   18   18   22   42   41   44   43   41   41    93   18
128   32   17   33   44   23   51   50   51   50   49    99   20
129   35   17   31   28   37   34   35   34   34   33    67   14
130   20   45   22   31   26   44   43   44   44   46    88   19
131   10   11   40   11   30   37   40   42   40   40    95   20
132   12   43   20   30   46   36   36   38   35   38    63   18
133   16   32   18   42   45   34   34   37   33   35    65   15
134   42   36   17   33   39   40   40   38   38   39    64   18
135   17   47   29   19   17   32   31   31   34   35    85   11
136   29   30   24   35   20   39   38   38   38   38    95   12
137   29   32   31   10   24   22   23   21   23   23    70    5
138   19   34   22   11   38   33   34   34   33   35    69   17
139   20   17   21   11   41   15   17   17   16   16    75    0
140   34   18   46   19   42   28   31   30   30   29    67    8
141   31   30   47   49   28   38   37   39   38   37    79    8
142   27   35   20   45   28   42   40   42   40   41    72   19
143   45   29   28   37   43   31   32   31   30   30    84    0
144   24   22   13   35   34   42   42   43   40   41    90   19
145   45   49   27   47   42   46   44   44   44   45    83   10
146   50   20   36   13   31   29   32   28   31   28    81    5
147   49   22   36   47   29   47   46   45   46   44    80   16
148   15   31   26   25   28   37   37   39   38   39    84   17
149   32   31   17   36   12   28   26   25   26   26    79    6
150   14   48   49   47   21   32   29   33   33   34    87    1
