index 452
DMU 200
input 5
output 5
instance 2
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
 95   41   12   17   18   45   31   36   33   31   33    71   14
 96   32   40   20   20   49   20   20   20   20   20    61    0
 97   20   22   25   15   28   33   32   32   32   33    80   15
 98   27   15   13   39   26   29   33   32   31   30    71   14
 99   28   17   40   31   30   41   42   40   41   42    79   19
100   42   13   16   40   21   36   42   41   39   39    87   16
101   43   26   11   40   42   30   35   34   32   31    71    9
102   21   38   38   22   50   34   31   31   32   33    91    2
103   34   31   41   33   47   48   48   46   47   48    83   17
104   34   26   37   49   13   32   34   34   34   33    93    4
105   22   41   45   39   50   30   28   28   29   29    72    1
106   44   31   12   28   29   36   39   39   37   37    79   14
107   46   18   32   20   24   28   31   28   27   30    77    7
108   23   12   43   35   15   37   37   36   37   38    81   17
109   23   37   25   28   34   25   23   24   25   24    78    1
110   27   22   27   19   35   24   25   23   23   24    70    6
111   50   26   34   48   49   46   51   48   47   48    80   15
112   39   30   33   12   29   40   39   38   37   40    89   13
113   31   11   22   22   20   34   37   35   34   35    76   19
114   26   18   32   40   24   22   23   22   23   22    78    1
115   13   35   12   39   27   36   35   37   38   35    75   17
116   34   18   10   44   39   26   31   30   29   27    78    6
117   11   18   14   11   27   29   28   28   28   28    94   13
118   31   31   41   37   49   52   52   51   51   52    99   15
119   21   22   21   44   13   23   24   25   25   23    61    9
120   49   11   35   46   42   47   55   50   48   50    97   15
121   32   24   25   13   11   28   27   28   27   28    86    9
122   15   42   25   26   21   29   25   28   28   27    70    9
123   48   13   39   16   16   27   30   27   25   30    86    5
124   45   22   38   37   39   41   43   41   41   42    63   19
125   16   28   46   36   35   45   43   42   44   44    80   19
126   17   12   37   18   14   29   28   26   27   29    90   11
127   24   21   36   13   40   22   22   19   20   22    77    1
128   45   25   41   33   35   38   41   38   37   39    89    7
129   46   29   35   20   46   29   30   28   27   29    73    3
130   14   30   33   37   34   25   24   24   26   24    82    1
131   25   41   34   16   49   29   26   26   27   28    80    1
132   41   15   21   25   37   27   32   29   28   29    82    6
133   25   19   48   27   39   29   29   26   27   29    66    8
134   37   18   10   18   43   21   24   23   22   22    60    7
135   41   48   36   40   14   40   38   40   40   39    74   12
136   14   34   41   17   17   24   19   20   21   22    75    3
137   11   49   33   30   50   49   43   46   48   46    86   17
138   14   36   10   27   27   24   23   25   26   23    70    8
139   46   43   12   32   13   19   20   22   20   19    64    0
140   47   49   25   15   45   24   24   24   23   24    61    1
141   20   50   44   46   48   52   47   50   52   50    93   12
142   32   30   38   24   21   41   39   39   39   41   100   11
143   21   40   25   19   24   28   24   27   27   26    93    2
144   20   49   26   38   19   38   34   38   39   36    77   13
145   14   49   40   41   13   50   43   48   50   47    92   19
146   42   31   31   18   40   39   40   38   37   39    81   12
147   31   33   30   28   37   44   44   44   44   44    91   15
148   26   17   40   47   23   29   31   30   31   30    95    2
149   37   19   36   41   34   30   32   30   30   31    63   10
150   38   15   42   31   21   43   46   43   43   45   100   15
151   21   40   20   12   26   34   31   33   33   32    72   15
152   34   14   33   40   28   39   42   40   40   40    75   18
153   42   15   24   45   18   25   30   29   28   27    79    5
154   44   47   12   33   11   33   33   36   35   33    64   14
155   37   48   38   28   14   34   31   34   33   33    68   10
156   39   48   18   41   48   29   30   31   31   29    66    4
157   44   34   48   39   22   44   44   44   44   45    72   17
158   29   36   11   21   44   46   47   47   47   45    99   18
159   11   28   19   45   17   35   34   37   38   34    90   14
160   30   29   26   23   33   46   46   45   45   46    97   18
161   11   15   13   11   33   29   29   28   29   29    66   18
162   48   23   17   15   40   26   30   28   25   27    93    0
163   16   42   12   32   46   21   20   22   22   20    60    3
164   24   17   33   30   19   17   18   17   17   18    68    1
165   13   35   31   30   47   29   27   27   29   28    69    7
166   34   47   35   31   36   54   52   53   54   53    98   17
167   46   37   29   25   34   38   38   38   37   38    74   12
168   26   50   46   24   11   37   30   34   35   35    91    5
169   35   49   47   49   17   34   31   34   34   33    66    7
170   12   31   19   27   13   30   28   30   31   29    70   15
171   48   13   23   37   28   33   39   36   35   36    79   12
172   28   13   32   19   36   29   31   28   28   30    77   10
173   25   23   48   42   30   37   36   35   36   37    75   12
174   44   47   29   40   31   47   47   48   47   46    69   20
175   11   47   46   23   41   39   32   34   36   36    83    8
176   21   23   14   40   29   26   28   28   28   26    75    8
177   28   49   32   43   34   41   39   42   42   40    72   14
178   39   41   43   45   20   41   40   41   41   41    73   13
179   17   23   12   23   10   15   15   16   16   15    76    2
180   34   49   34   40   24   53   50   54   54   52    91   19
181   15   25   45   13   32   38   35   33   35   37    83   15
182   21   42   29   31   32   36   33   35   36   34    86    8
183   27   29   43   19   39   34   32   31   32   34    70   11
184   21   46   27   40   45   38   36   38   40   37    92    5
185   25   11   49   37   20   28   30   27   28   30    98    2
186   37   36   26   47   25   47   49   50   50   47    97   15
187   12   42   33   36   37   46   41   44   46   43    98   13
188   34   31   24   12   45   36   36   35   34   36    89    9
189   30   20   32   45   17   33   35   35   35   34    79   12
190   29   46   32   34   30   33   30   32   33   31    89    1
191   43   29   43   20   38   30   31   28   28   31    86    0
192   34   35   21   11   41   43   43   43   42   43    82   19
193   25   25   29   43   18   42   42   43   43   42    92   17
194   48   46   50   40   21   42   40   41   41   41    96    1
195   40   29   11   24   17   35   37   38   36   35    87   14
196   15   14   20   45   32   26   29   28   28   27    84    7
197   11   36   40   30   42   42   39   39   41   40    69   19
198   10   49   10   30   46   36   33   37   38   34    80   12
199   43   17   22   42   10   26   30   29   28   27    80    6
200   37   16   30   14   25   29   30   28   27   30    81    9
