index 520
DMU 250
input 3
output 3
instance 10
DMU   i1   i2   i3   o1   o2   o3   eff  err
141   13   37   39   25   23   23    63    5
142   41   40   49   49   49   50    72   18
143   36   26   32   31   33   34   100    1
144   19   11   35   29   30   34    90   11
145   18   34   46   38   36   38    98    5
146   34   43   11   40   39   35    64   19
147   15   11   29   25   26   29    85   11
148   12   11   15   22   22   23    80   12
149   48   38   45   38   39   40    68    9
150   17   31   46   34   32   34    77    9
151   34   20   23   29   31   32    77   11
152   27   38   49   32   30   32    61    8
153   34   28   39   39   40   42    94    9
154   28   42   36   40   38   37    88    7
155   43   20   43   37   41   45    92    8
156   35   18   33   18   20   22    70    0
157   37   22   48   27   29   33    76    2
158   17   31   20   17   15   14    63    1
159   13   39   22   27   24   21    73    6
160   21   38   44   26   25   25    62    4
161   29   15   42   37   39   43    77   17
162   43   11   25   24   28   30    82    6
163   31   25   12   27   28   26    68   12
164   25   32   36   38   37   37    91    9
165   43   30   37   45   47   48    86   15
166   36   47   13   50   49   42    98   16
167   39   29   10   39   40   38    74   20
168   19   14   50   25   25   31    74    6
169   44   45   35   44   44   42    79   11
170   41   40   47   55   55   57    93   16
171   30   28   36   40   41   42    76   17
172   30   45   43   45   44   43    69   17
173   14   13   43   32   32   37    88   13
174   30   37   36   53   52   52    97   19
175   49   50   28   37   37   34    61   10
176   24   37   31   51   49   48    97   20
177   26   43   36   45   43   43    71   19
178   25   32   33   43   42   42    91   15
179   22   17   35   25   26   29    82    6
180   19   26   12   23   22   19    97    3
181   35   15   33   37   40   43    89   15
182   47   37   19   35   36   33    78    8
183   39   31   12   28   29   26    70    9
184   46   11   12   18   22   22    60    7
185   47   45   38   61   61   60    99   18
186   32   42   46   48   46   47    85   13
187   32   22   27   38   40   41    87   16
188   24   47   42   39   35   35    88    3
189   21   30   19   23   22   20    90    1
190   32   10   26   27   30   33    89   10
191   37   46   28   34   33   30    80    3
192   39   39   47   46   46   47    68   18
193   35   31   50   33   33   36    74    5
194   15   50   13   30   26   21    68    8
195   34   42   14   31   30   26    75    7
196   49   21   27   45   49   50    90   19
197   33   17   47   27   29   34    80    4
198   24   40   41   46   44   44    93   12
199   40   23   34   35   38   39    85   10
200   18   11   31   28   28   31    75   14
201   11   45   40   32   28   27    75    5
202   16   15   15   17   17   17    92    3
203   45   19   32   31   35   36    75   10
204   41   35   37   46   47   47    79   17
205   35   23   45   35   36   39    71   12
206   41   45   17   36   35   32    65   12
207   32   17   22   23   25   25    69    8
208   39   33   43   42   43   44    83   11
209   26   14   13   27   28   28    72   15
210   11   45   27   40   36   33    73   16
211   13   22   44   36   35   38    62   20
212   27   16   27   28   30   32    98    7
213   19   15   15   18   19   19    82    5
214   10   10   36   22   22   26    72   10
215   46   46   31   45   45   42    73   14
216   19   13   46   22   22   27    71    5
217   16   44   15   46   41   36    97   17
218   50   15   41   36   41   46    96    7
219   23   49   13   23   20   15    65    1
220   26   29   32   25   24   25    67    5
221   45   24   37   33   35   37    67   11
222   43   23   20   31   33   32    70   12
223   40   15   11   22   26   25    96    3
224   36   30   38   29   30   31    66    7
225   29   23   31   39   40   42    99   13
226   34   50   18   53   51   45    91   19
227   18   25   15   33   32   31    73   18
228   19   23   42   26   25   29    87    2
229   39   16   43   30   33   39   100    1
230   41   29   37   42   43   45    93   10
231   21   49   21   29   26   23    64    7
232   20   36   43   44   42   43    81   16
233   30   15   17   33   35   35    94   15
234   32   30   41   38   39   40    76   13
235   20   38   24   43   40   38    97   14
236   31   14   24   31   33   35    86   13
237   31   23   18   30   31   30    64   15
238   28   31   20   26   26   24    63    9
239   14   25   25   32   30   30    91   11
240   50   50   40   50   50   48    78   13
241   47   20   10   33   36   34    64   18
242   27   24   27   20   20   21    74    1
243   44   28   33   30   31   32    63    9
244   29   38   45   27   26   27    61    4
245   45   36   40   36   37   38    60   13
246   25   32   28   43   42   41    78   20
247   34   46   28   37   35   32    93    1
248   47   49   13   32   32   27    62    8
249   18   40   29   34   30   29    89    5
250   38   19   37   43   46   49    90   18
