index 575
DMU 250
input 5
output 5
instance 5
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
190   48   16   17   25   24   18   21   19   16   16    66    1
191   15   48   29   43   32   47   42   46   49   49    96   14
192   10   25   14   34   28   21   17   22   22   23    95    0
193   13   12   36   23   17   35   33   33   33   35    77   18
194   36   33   26   41   46   30   30   31   30   31    69    6
195   19   26   17   35   43   28   28   30   30   31    79    8
196   19   14   33   19   30   39   39   38   38   39    97   17
197   43   38   28   21   22   46   49   46   47   44    91   18
198   38   38   26   49   28   38   37   39   38   38    60   16
199   12   17   14   20   23   12   11   12   12   13    60    2
200   49   47   25   41   27   33   34   35   34   32    84    1
201   31   25   25   25   11   22   22   22   21   21    63    6
202   39   37   20   23   41   38   40   39   40   38    70   17
203   46   13   21   24   36   24   28   25   22   23    80    3
204   43   40   11   15   48   25   29   26   29   25    80    3
205   38   36   45   25   45   52   54   51   53   53    99   16
206   36   14   32   31   39   31   33   32   29   31   100    2
207   11   30   36   31   11   38   34   36   37   38    83   16
208   49   24   38   42   12   28   28   28   25   26    64    5
209   28   16   40   40   26   31   30   31   28   30    63   11
210   48   19   43   11   32   37   43   36   35   34    96    8
211   18   38   37   14   39   21   21   20   23   22    64    3
212   38   49   27   49   49   52   51   53   54   53    94   13
213   33   26   16   24   40   33   34   34   34   33    69   15
214   29   11   13   10   31   26   28   26   26   26    65   15
215   49   25   35   15   39   43   48   43   43   42    88   16
216   42   27   10   36   32   28   30   31   28   28    83    5
217   35   15   40   42   29   25   25   25   22   25    73    1
218   20   27   26   41   47   34   33   35   35   36    64   15
219   42   42   45   21   27   36   38   35   37   35    77    8
220   21   28   30   48   12   26   22   26   24   26    81    1
221   38   14   10   35   23   17   18   19   15   16    63    2
222   47   10   30   49   18   31   32   33   27   29    68    9
223   40   40   48   31   46   28   29   28   29   29    68    1
224   24   16   38   29   38   34   34   33   32   35    99    6
225   44   38   15   36   44   29   31   31   31   29    87    0
226   28   28   48   37   23   36   34   35   34   35    77    9
227   36   36   12   22   43   37   40   39   40   38    90   13
228   11   37   13   12   11   24   23   24   27   25    88    9
229   44   25   17   34   11   32   33   33   30   30    75   11
230   31   36   36   41   48   38   38   39   39   40    63   15
231   11   31   11   47   14   37   31   38   37   38    93   14
232   33   39   29   44   48   29   28   30   30   30    70    3
233   41   33   37   32   22   49   50   49   48   48    97   16
234   49   34   45   49   36   47   48   48   45   46    79   13
235   30   26   27   45   12   37   35   38   35   36    77   14
236   34   34   32   32   25   37   37   37   37   36    74   13
237   41   42   13   38   12   40   39   41   40   38    96   10
238   34   33   39   15   21   38   39   36   38   37    85   13
239   18   41   30   46   32   38   34   38   38   39    81   10
240   44   12   35   48   17   41   41   42   36   39    78   15
241   20   28   38   14   48   26   27   25   28   28    70    7
242   30   13   39   22   29   17   18   16   15   16    62    0
243   35   48   42   33   32   47   46   46   48   47    98    9
244   22   36   46   36   47   38   37   37   39   40    74   11
245   25   39   16   28   48   25   26   26   29   27    79    3
246   35   33   46   15   22   34   35   32   34   33    70   12
247   19   39   45   16   48   28   28   26   30   30    69    6
248   32   31   26   14   12   36   37   35   36   34    86   15
249   42   31   16   26   16   37   39   38   37   36    72   18
250   36   14   40   49   35   38   38   39   35   38    66   15
