index 549
DMU 250
input 4
output 4
instance 9
DMU   i1   i2   i3   i4   o1   o2   o3   o4   eff  err
225   27   13   29   19   31   33   33   32    92   12
226   27   15   18   37   38   38   38   37    93   16
227   42   50   36   28   53   50   52   51    81   19
228   26   14   30   28   34   36   36   36    64   20
229   24   21   16   11   24   22   24   23    71   10
230   27   20   35   29   42   46   44   45   100   17
231   39   22   46   20   24   26   26   26    60    6
232   22   30   31   45   36   38   36   38    77   13
233   11   17   21   19   34   35   34   36    87   20
234   30   36   21   29   37   34   35   34    79   12
235   35   34   26   24   31   29   30   29    85    4
236   22   31   16   34   26   24   24   24    92    1
237   38   14   14   19   30   28   31   27    93    9
238   37   12   20   46   25   26   26   24    88    1
239   21   19   41   25   29   35   32   34    93    8
240   27   20   31   23   39   40   40   40    86   18
241   29   17   25   18   22   23   23   22    61    9
242   32   24   44   40   29   33   31   32    73    6
243   12   12   35   19   14   19   16   18    76    2
244   23   18   41   20   22   27   25   27    95    1
245   32   20   13   21   39   36   39   36    90   18
246   45   17   48   13   24   27   27   26    69    4
247   13   22   12   34   26   26   25   26    65   13
248   49   36   40   38   40   40   41   39    96    1
249   32   44   44   14   38   38   38   39    72   13
250   49   31   27   48   37   35   37   34    86    3
