index 460
DMU 200
input 5
output 5
instance 10
DMU   i1   i2   i3   i4   i5   o1   o2   o3   o4   o5   eff  err
 62   35   13   45   41   35   24   26   25   28   26    70    3
 63   44   47   29   42   12   45   46   44   44   49    99   10
 64   21   34   14   32   15   33   33   33   32   34    66   17
 65   40   37   34   24   46   42   41   42   42   40    81   12
 66   18   22   26   29   45   40   38   41   39   37   100   12
 67   34   18   50   35   16   25   28   25   28   28    63    8
 68   44   45   33   27   11   43   44   41   43   45    97   11
 69   12   49   25   30   40   41   38   40   36   37    73   15
 70   37   36   28   14   27   36   35   35   35   35    66   16
 71   28   20   30   32   34   47   47   48   49   48    99   20
 72   18   49   39   41   34   42   42   42   38   40    91    7
 73   12   14   22   12   22   17   17   17   17   16    72    5
 74   36   47   44   46   40   43   43   42   41   42    75   10
 75   41   32   20   26   49   45   43   46   45   44    92   14
 76   18   37   16   17   12   22   22   22   20   22    77    5
 77   23   40   18   45   25   44   43   45   41   45    86   17
 78   43   18   46   46   44   35   36   36   39   37    78    7
 79   20   36   19   21   12   24   24   24   22   24    99    1
 80   26   25   24   13   29   25   24   24   24   23    82    5
 81   31   22   43   45   18   34   36   34   36   37    78   11
 82   33   30   21   36   33   39   38   40   39   40    90   12
 83   46   15   34   39   14   28   32   29   34   35    99    3
 84   17   19   27   32   15   22   23   22   22   23    70    7
 85   14   35   14   10   42   35   31   35   31   30    82   13
 86   13   41   45   34   28   42   42   41   40   40    66   19
 87   43   24   31   38   20   46   48   47   50   51    98   18
 88   11   18   21   21   11   16   17   16   16   17    87    2
 89   20   37   48   46   27   25   26   25   24   25    67    1
 90   50   27   42   31   18   38   41   38   43   42    91   10
 91   28   35   39   31   18   28   29   27   28   29    69    7
 92   10   33   25   24   45   39   37   39   36   35    77   16
 93   46   11   24   48   42   35   35   37   38   38    66   15
 94   11   44   34   36   46   43   41   43   39   39    81   13
 95   12   21   19   24   28   31   30   31   29   29    77   14
 96   20   40   36   30   31   41   41   41   39   39    85   13
 97   13   37   39   41   40   47   46   46   44   44    89   15
 98   49   36   26   32   19   29   30   29   30   32    64    9
 99   11   35   18   34   46   30   28   31   27   27    61   11
100   34   43   11   15   11   34   33   34   32   35    84   13
101   29   12   11   15   48   36   33   37   36   34    79   18
102   38   45   17   31   46   32   29   33   30   31    84    1
103   34   20   23   27   38   28   27   29   29   28    70    9
104   49   34   28   39   28   35   35   35   37   38    90    4
105   42   36   43   20   43   41   41   40   41   39    74   13
106   35   18   33   37   22   39   41   39   42   41    72   20
107   48   17   31   20   13   17   19   17   21   20    70    1
108   39   22   21   38   44   38   37   40   40   39    97    8
109   29   15   42   43   11   27   31   27   31   31    90    5
110   25   31   25   12   25   42   41   41   41   40    95   18
111   32   36   43   30   37   29   29   28   29   28    74    2
112   36   47   13   39   29   39   37   40   37   40    82   11
113   10   19   14   50   44   26   23   28   24   25    81    4
114   45   35   41   40   47   44   44   44   45   44    83   10
115   30   28   36   30   45   37   36   37   37   35    85    8
116   43   14   13   43   30   24   24   26   27   28    76    5
117   37   36   49   50   28   40   41   40   41   41    69   13
118   24   37   31   26   43   24   23   24   22   22    65    2
119   36   25   32   33   22   36   37   36   38   38    61   19
120   17   35   19   26   12   23   23   22   21   23    75    5
121   35   15   33   47   37   39   39   40   42   41    82   14
122   19   39   31   12   46   38   35   36   34   31    93    7
123   11   12   47   45   38   42   44   43   44   42    82   19
124   32   42   46   32   22   47   48   45   46   47    89   15
125   27   24   47   42   21   42   45   42   45   44    87   16
126   30   19   32   10   26   19   20   19   20   19    62    5
127   37   46   28   39   39   58   57   59   56   58    98   20
128   47   35   31   50   15   31   33   32   33   35    64   10
129   50   13   34   42   14   41   45   42   49   49    99   16
130   49   21   27   33   17   32   34   33   35   36    65   15
131   47   24   40   41   40   37   38   38   41   40    88    6
132   23   34   18   11   31   24   23   24   22   22    67    7
133   11   45   40   16   15   35   35   32   31   31    88    9
134   15   45   19   32   41   28   26   28   24   25    65    6
135   35   37   35   23   45   41   40   41   41   39    70   16
136   41   45   17   32   17   24   24   24   23   26    60    5
137   22   39   33   43   26   25   25   25   23   25    62    4
138   14   13   11   45   27   16   16   18   16   18    61    4
139   13   22   44   27   16   21   23   20   22   21    79    2
140   27   19   15   15   10   25   25   25   26   26    82   11
141   10   36   46   46   31   38   39   38   36   37    66   15
142   19   13   46   16   44   39   40   38   40   36    82   17
143   15   50   15   41   23   44   42   45   39   43    91   15
144   49   13   26   29   32   29   30   30   33   32    62   13
145   45   24   37   43   23   45   47   45   49   49    98   14
146   20   40   15   11   36   39   36   39   35   35    87   15
147   30   38   29   23   31   44   43   43   42   42    87   16
148   34   50   18   18   25   50   48   49   46   49    93   20
149   15   19   23   42   39   29   28   31   29   29    83    7
150   16   43   41   29   37   41   40   40   38   37    74   14
151   21   49   21   20   36   43   40   42   38   39    85   14
152   43   30   15   17   32   36   35   36   36   36    68   17
153   30   41   20   38   24   32   31   32   30   33    69   10
154   31   14   24   31   23   25   25   25   27   27    66   10
155   18   28   31   20   14   34   35   33   33   33    68   18
156   25   25   50   50   40   54   55   54   55   54    93   20
157   47   20   10   27   24   36   35   37   38   40    96   13
158   27   44   28   33   29   34   33   34   32   33    61   13
159   38   45   45   36   40   34   34   34   34   33    68    6
160   25   32   28   34   46   35   33   35   33   33    64   13
161   28   47   49   13   18   44   46   42   43   42    75   19
162   40   29   38   19   37   41   41   40   42   40    87   13
163   25   29   41   12   34   37   37   36   37   35    62   19
164   40   31   12   46   32   40   39   42   41   43    82   15
165   14   19   16   44   22   20   20   22   20   22    87    1
166   43   35   39   41   34   36   37   36   37   37    67   11
167   49   39   39   13   36   32   32   31   33   31    78    4
168   23   17   21   13   42   38   36   38   38   35    98   15
169   48   30   29   29   27   34   34   34   36   36    70   12
170   16   19   22   38   42   27   26   29   26   26    90    3
171   25   34   42   16   17   32   33   30   31   31    81    9
172   40   38   28   34   26   35   35   35   35   37    96    3
173   44   37   43   24   23   30   32   30   32   31    63    9
174   38   17   37   12   28   34   35   33   36   34    82   13
175   42   33   42   44   23   43   46   43   46   46    84   14
176   42   45   38   32   15   32   34   31   32   34    84    3
177   17   24   44   46   18   32   34   31   32   33    76   10
178   37   45   12   34   18   36   35   37   34   39    99    6
179   49   26   25   27   25   34   34   34   36   36    73   13
180   50   45   39   12   39   33   33   32   33   31    78    3
181   27   33   33   37   40   34   34   35   34   33    83    6
182   50   15   45   20   34   42   44   41   48   43   100   12
183   44   34   17   18   26   33   32   33   33   34    84    9
184   34   45   32   41   45   46   45   46   44   45    64   20
185   26   37   22   17   38   48   45   47   45   44    97   18
186   33   21   30   14   23   22   22   21   23   22    71    5
187   27   33   30   22   39   30   29   30   29   28    80    5
188   33   14   16   39   12   34   35   35   36   38    69   20
189   48   37   13   47   11   39   39   40   40   44    76   16
190   50   41   45   30   22   31   33   31   33   33    63    8
191   13   22   50   40   48   49   50   49   49   46    89   19
192   14   35   30   18   27   42   41   40   39   38    90   17
193   27   11   44   38   42   24   25   25   27   24    65    5
194   20   26   13   23   12   25   25   25   24   26    73   11
195   27   32   18   41   36   31   30   33   30   32    95    2
196   48   24   24   29   43   26   25   27   28   27    66    5
197   26   19   38   47   11   25   28   25   27   28    81    4
198   47   21   41   32   47   43   44   44   46   44    83   14
199   39   28   20   10   49   33   31   34   33   31    81    9
200   35   37   38   40   39   46   46   46   46   46    75   18
